trial,presentation_startTime,presentation_duration,prefeedback_startTime,prefeedback_duration,feedback_startTime,feedback_duration,fixation_startTime,fixation_duration,presentation_object1_positionX,presentation_object1_contrastValue,presentation_object2_positionX,presentation_object2_contrastValue,feedback_object1_color,trialValue,presentation_responseTime,presentation_response,presentation_touchPositionX,presentation_touchPositionY,respondedInTime,correct
44,176.6387,-47522.0478,-47345.4091,47523.4483,178.0392,0.3001,178.3394,0.3668,275,0,-275,0.0082,1;0;0,0,177.9483,1.0,1072.0,-544.0,1,0
45,178.7062,-47524.1153,-47345.4091,47524.6822,179.2731,0.3001,179.5732,0.3668,-275,0.45,275,1,0;0.5;0,1,179.1820,1.0,1036.0,-561.0,1,1
46,179.9400,-47525.3491,-47345.4091,47526.3162,180.9071,0.3001,181.2072,0.3668,-275,0.0167,275,0.0838,0;0.5;0,1,180.8162,1.0,1016.0,-572.0,1,1
47,181.5740,-47526.9831,-47345.4091,47527.7167,182.3076,0.3001,182.6078,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,182.2082,1.0,996.0,-599.0,1,1
48,182.9746,-47528.3837,-47345.4091,47529.1340,183.7249,0.3001,184.0250,0.3668,-275,0.0167,275,0.0838,0;0.5;0,1,183.6339,1.0,996.0,-598.0,1,1
49,184.3918,-47529.8009,-47345.4091,47530.7346,185.3255,0.3001,185.6257,0.3668,275,0.0167,-275,0.0402,1;0;0,0,185.2261,1.0,974.0,-613.0,1,0
50,185.9925,-47531.4016,-47345.4091,47532.1185,186.7094,0.3001,187.0096,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,186.6184,1.0,982.0,-616.0,1,1
51,187.3764,-47532.7855,-47345.4091,47533.5024,188.0933,0.3001,188.3935,0.3668,275,0,-275,0.0235,0;0.5;0,0,187.9940,0.0,-965.0,-523.0,1,1
52,188.7603,-47534.1694,-47345.4091,47535.7200,190.3109,0.3001,190.6110,0.3668,-275,0.05,275,0.0582,0;0.5;0,1,190.2199,1.0,972.0,-599.0,1,1
53,190.9778,-47536.3869,-47345.4091,47537.1206,191.7115,0.3001,192.0116,0.3668,275,0.0088,-275,0.0323,0;0.5;0,0,191.6121,0.0,-960.0,-512.0,1,1
54,192.3784,-47537.7875,-47345.4091,47539.5382,194.1291,0.3001,194.4292,0.3668,275,0.0167,-275,0.0177,0;0.5;0,0,194.0379,0.0,-987.0,-489.0,1,1
55,194.7961,-47540.2052,-47345.4091,47541.0555,195.6464,0.3001,195.9465,0.3668,275,0.05,-275,0.0529,0;0.5;0,0,195.5471,0.0,-964.0,-526.0,1,1
56,196.3133,-47541.7224,-47345.4091,47542.5394,197.1303,0.3001,197.4305,0.3668,-275,0.45,275,0.5171,1;0;0,1,197.0309,0.0,-961.0,-520.0,1,0
57,197.7973,-47543.2064,-47345.4091,47544.3068,198.8977,0.3001,199.1979,0.3668,-275,0.2,275,0.75,0;0.5;0,1,198.8067,1.0,1000.0,-557.0,1,1
58,199.5647,-47544.9738,-47345.4091,47545.7407,200.3316,0.3001,200.6318,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,200.2405,0.0,-956.0,-549.0,1,1
59,200.9986,-47546.4077,-47345.4091,47547.4748,202.0657,0.3001,202.3658,0.3668,-275,0.0167,275,0.0249,1;0;0,1,201.9663,0.0,-946.0,-527.0,1,0
60,202.7326,-47548.1417,-47345.4091,47548.8087,203.3996,0.3001,203.6997,0.3668,-275,0.05,275,0.6,0;0.5;0,1,203.3001,1.0,973.0,-575.0,1,1
61,204.0665,-47549.4756,-47345.4091,47550.4093,205.0002,0.3001,205.3003,0.3668,-275,0.45,275,0.4582,0;0.5;0,1,204.9008,1.0,976.0,-579.0,1,1
62,205.6672,-47551.0762,-47345.4091,47551.7765,206.3674,0.3001,206.6676,0.3668,275,0.05,-275,0.2421,0;0.5;0,0,206.2681,0.0,-961.0,-528.0,1,1
63,207.0344,-47552.4435,-47345.4091,47553.2938,207.8847,0.3001,208.1848,0.3668,-275,0.0088,275,0.0323,0;0.5;0,1,207.7855,1.0,956.0,-584.0,1,1
64,208.5517,-47553.9608,-47345.4091,47554.7277,209.3186,0.3001,209.6188,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,209.2276,1.0,961.0,-572.0,1,1
65,209.9856,-47555.3947,-47345.4091,47556.1116,210.7025,0.3001,211.0027,0.3668,275,0.45,-275,0.5171,0;0.5;0,0,210.6031,0.0,-936.0,-549.0,1,1
66,211.3695,-47556.7786,-47345.4091,47557.9290,212.5199,0.3001,212.8201,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,212.4205,1.0,981.0,-514.0,1,1
67,213.1869,-47558.5960,-47345.4091,47559.5297,214.1206,0.3001,214.4207,0.3668,275,0.2,-275,1,0;0.5;0,0,214.0295,0.0,-935.0,-460.0,1,1
68,214.7875,-47560.1966,-47345.4091,47561.0970,215.6879,0.3001,215.9880,0.3668,275,0.2,-275,0.2082,1;0;0,0,215.5885,1.0,941.0,-551.0,1,0
69,216.3548,-47561.7639,-47345.4091,47562.5643,217.1552,0.3001,217.4553,0.3668,-275,0.45,275,0.4582,1;0;0,1,217.0557,0.0,-946.0,-489.0,1,0
70,217.8221,-47563.2312,-47345.4091,47564.0315,218.6224,0.3001,218.9225,0.3668,-275,0.0088,275,0.0323,0;0.5;0,1,218.5313,1.0,965.0,-541.0,1,1
71,219.2894,-47564.6985,-47345.4091,47565.3320,219.9230,0.3001,220.2231,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,219.8234,1.0,980.0,-551.0,1,1
72,220.5899,-47565.9990,-47345.4091,47566.7660,221.3569,0.3001,221.6570,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,221.2576,1.0,973.0,-556.0,1,1
73,222.0238,-47567.4329,-47345.4091,47568.3333,222.9242,0.3001,223.2243,0.3668,-275,0,275,0.1921,0;0.5;0,1,222.8248,1.0,975.0,-565.0,1,1
74,223.5911,-47569.0002,-47345.4091,47570.1007,224.6916,0.3001,224.9917,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,224.5920,1.0,986.0,-450.0,1,1
75,225.3585,-47570.7676,-47345.4091,47571.4846,226.0755,0.3001,226.3756,0.3668,-275,0,275,0.0235,0;0.5;0,1,225.9761,1.0,984.0,-518.0,1,1
76,226.7424,-47572.1515,-47345.4091,47573.1352,227.7261,0.3001,228.0262,0.3668,275,0,-275,0.001,1;0;0,0,227.6351,1.0,985.0,-527.0,1,0
77,228.3931,-47573.8022,-47345.4091,47574.6025,229.1934,0.3001,229.4935,0.3668,275,0.2,-275,0.2082,1;0;0,0,229.1022,1.0,983.0,-490.0,1,0
78,229.8603,-47575.2694,-47345.4091,47576.1698,230.7607,0.3001,231.0608,0.3668,275,0.0088,-275,0.0098,1;0;0,0,230.6613,1.0,1000.0,-493.0,1,0
79,231.4276,-47576.8367,-47345.4091,47577.9372,232.5281,0.3001,232.8282,0.3668,-275,0.0088,275,0.0117,0;0.5;0,1,232.4370,1.0,970.0,-484.0,1,1
80,233.1950,-47578.6041,-47345.4091,47579.6045,234.1954,0.3001,234.4955,0.3668,-275,0,275,0.0082,0;0.5;0,1,234.1044,1.0,958.0,-502.0,1,1
81,234.8624,-47580.2715,-47345.4091,47581.0551,235.6460,0.3001,235.9461,0.3668,-275,0.0167,275,0.0177,0;0.5;0,1,235.5549,1.0,978.0,-498.0,1,1
82,236.3130,-47581.7221,-47345.4091,47582.9392,237.5301,0.3001,237.8302,0.3668,-275,0.2,275,0.3921,0;0.5;0,1,237.4305,1.0,997.0,-489.0,1,1
83,238.1971,-47583.6062,-47345.4091,47584.3898,238.9807,0.3001,239.2808,0.3668,275,0,-275,0.1921,0;0.5;0,0,238.8897,0.0,-941.0,-472.0,1,1
84,239.6476,-47585.0567,-47345.4091,47585.7237,240.3146,0.3001,240.6147,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,240.2235,0.0,-938.0,-449.0,1,1
85,240.9815,-47586.3906,-47345.4091,47587.6078,242.1987,0.3001,242.4988,0.3668,-275,0.0088,275,0.0098,1;0;0,1,242.1076,0.0,-959.0,-469.0,1,0
86,242.8656,-47588.2747,-47345.4091,47589.3752,243.9661,0.3001,244.2662,0.3668,-275,0.45,275,0.4735,1;0;0,1,243.8666,0.0,-945.0,-487.0,1,0
87,244.6330,-47590.0421,-47345.4091,47590.7591,245.3500,0.3001,245.6501,0.3668,-275,0.45,275,0.4735,1;0;0,1,245.2591,0.0,-974.0,-484.0,1,0
88,246.0169,-47591.4260,-47345.4091,47592.4764,247.0673,0.3001,247.3675,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,246.9679,1.0,980.0,-468.0,1,1
89,247.7343,-47593.1434,-47345.4091,47593.7770,248.3679,0.3001,248.6680,0.3668,275,0,-275,0.1921,0;0.5;0,0,248.2769,0.0,-929.0,-483.0,1,1
90,249.0348,-47594.4439,-47345.4091,47595.1775,249.7684,0.3001,250.0686,0.3668,-275,0.0167,275,0.2088,0;0.5;0,1,249.6774,1.0,948.0,-517.0,1,1
91,250.4354,-47595.8445,-47345.4091,47596.5114,251.1023,0.3001,251.4024,0.3668,275,0.05,-275,0.6,0;0.5;0,0,251.0028,0.0,-936.0,-471.0,1,1
92,251.7692,-47597.1783,-47345.4091,47597.8453,252.4362,0.3001,252.7363,0.3668,-275,0,275,0.0235,0;0.5;0,1,252.3451,1.0,937.0,-550.0,1,1
93,253.1031,-47598.5122,-47345.4091,47599.3125,253.9034,0.3001,254.2036,0.3668,-275,0.05,275,0.6,0;0.5;0,1,253.8125,1.0,917.0,-532.0,1,1
94,254.5704,-47599.9795,-47345.4091,47600.7298,255.3207,0.3001,255.6208,0.3668,275,0.2,-275,0.75,0;0.5;0,0,255.2297,0.0,-943.0,-469.0,1,1
95,255.9876,-47601.3967,-47345.4091,47602.5972,257.1881,0.3001,257.4882,0.3668,-275,0,275,0.0235,0;0.5;0,1,257.0887,1.0,935.0,-541.0,1,1
96,257.8551,-47603.2641,-47345.4091,47604.0978,258.6887,0.3001,258.9888,0.3668,-275,0.2,275,1,0;0.5;0,1,258.5892,1.0,927.0,-508.0,1,1
97,259.3557,-47604.7648,-47345.4091,47606.3821,260.9730,0.3001,261.2731,0.3668,275,0.05,-275,0.2421,0;0.5;0,0,260.8737,0.0,-921.0,-492.0,1,1
98,261.6399,-47607.0490,-47345.4091,47609.3500,263.9409,0.3001,264.2410,0.3668,275,0,-275,0.001,1;0;0,0,263.8499,1.0,941.0,-517.0,1,0
99,264.6078,-47610.0169,-47345.4091,47611.1173,265.7082,0.3001,266.0084,0.3668,275,0.0167,-275,0.0177,1;0;0,0,265.6171,1.0,998.0,-498.0,1,0
100,266.3752,-47611.7843,-47345.4091,47613.3516,267.9425,0.3001,268.2426,0.3710,-275,0.0167,275,0.0177,1;0;0,1,267.8513,0.0,-905.0,-506.0,1,0
101,268.6136,-47614.0227,-47345.4091,47615.1857,269.7766,0.3001,270.0767,0.3668,275,0.45,-275,0.4735,1;0;0,0,269.6855,1.0,989.0,-484.0,1,0
102,270.4435,-47615.8526,-47345.4091,47616.6029,271.1938,0.3001,271.4939,0.3668,275,0.45,-275,0.4582,1;0;0,0,271.1028,1.0,983.0,-517.0,1,0
103,271.8607,-47617.2698,-47345.4091,47618.2703,272.8612,0.3001,273.1613,0.3668,275,0.05,-275,0.0735,1;0;0,0,272.7701,1.0,984.0,-512.0,1,0
104,273.5281,-47618.9372,-47345.4091,47619.7042,274.2951,0.3001,274.5952,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,274.2040,1.0,977.0,-514.0,1,1
105,274.9620,-47620.3711,-47345.4091,47621.7383,276.3292,0.3001,276.6294,0.3668,275,0,-275,0.0029,1;0;0,0,276.2298,1.0,981.0,-512.0,1,0
106,276.9962,-47622.4053,-47345.4091,47625.2398,279.8307,0.3001,280.1308,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,279.7396,1.0,964.0,-484.0,1,1
107,280.4976,-47625.9067,-47345.4091,47626.6945,281.2854,0.3001,281.5855,0.3626,-275,0.05,275,0.1171,0;0.5;0,1,281.1900,1.0,990.0,-478.0,1,1
108,281.9482,-47627.3573,-47345.4091,47628.2910,282.8819,0.3001,283.1820,0.3668,-275,0,275,0.1921,0;0.5;0,1,282.7826,1.0,970.0,-492.0,1,1
109,283.5488,-47628.9579,-47345.4091,47629.8249,284.4159,0.3001,284.7160,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,284.3164,0.0,-928.0,-447.0,1,1
110,285.0828,-47630.4919,-47345.4091,47631.3589,285.9498,0.3001,286.2499,0.3668,275,0.45,-275,0.4582,0;0.5;0,0,285.8588,0.0,-956.0,-460.0,1,1
111,286.6167,-47632.0258,-47345.4091,47632.6428,287.2337,0.3001,287.5338,0.3668,275,0.45,-275,0.6421,0;0.5;0,0,287.1426,0.0,-937.0,-487.0,1,1
112,287.9006,-47633.3097,-47345.4091,47634.0100,288.6009,0.3001,288.9010,0.3668,275,0.45,-275,0.4735,0;0.5;0,0,288.5098,0.0,-934.0,-479.0,1,1
113,289.2678,-47634.6769,-47345.4091,47635.3439,289.9348,0.3001,290.2349,0.3668,275,0.45,-275,0.5171,0;0.5;0,0,289.8438,0.0,-961.0,-477.0,1,1
114,290.6017,-47636.0108,-47345.4091,47637.5948,292.1857,0.3001,292.4858,0.3668,275,0.0088,-275,0.017,0;0.5;0,0,292.0864,0.0,-945.0,-474.0,1,1
115,292.8526,-47638.2617,-47345.4091,47639.0287,293.6196,0.3001,293.9197,0.3668,275,0.0088,-275,0.0323,0;0.5;0,0,293.5202,0.0,-939.0,-469.0,1,1
116,294.2865,-47639.6956,-47345.4091,47640.6794,295.2703,0.3001,295.5704,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,295.1792,1.0,904.0,-536.0,1,1
117,295.9372,-47641.3463,-47345.4091,47642.1633,296.7542,0.3001,297.0543,0.3668,275,0.0167,-275,0.2088,0;0.5;0,0,296.6548,0.0,-905.0,-449.0,1,1
118,297.4211,-47642.8302,-47345.4091,47643.6806,298.2715,0.3001,298.5716,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,298.1804,1.0,916.0,-486.0,1,1
119,298.9384,-47644.3475,-47345.4091,47645.3146,299.9055,0.3001,300.2056,0.3668,-275,0.05,275,0.0529,1;0;0,1,299.8061,0.0,-919.0,-467.0,1,0
120,300.5724,-47645.9815,-47345.4091,47647.5321,302.1231,0.3001,302.4232,0.3668,275,0,-275,0.0235,1;0;0,0,302.0236,1.0,956.0,-460.0,1,0
121,302.7900,-47648.1991,-47345.4091,47648.9494,303.5403,0.3001,303.8404,0.3668,-275,0.2,275,0.75,0;0.5;0,1,303.4492,1.0,1007.0,-429.0,1,1
122,304.2072,-47649.6163,-47345.4091,47651.0502,305.6411,0.3001,305.9413,0.3668,275,0.0167,-275,0.0196,1;0;0,0,305.5417,1.0,926.0,-467.0,1,0
123,306.3081,-47651.7172,-47345.4091,47652.9677,307.5586,0.3001,307.8587,0.3668,275,0,-275,0.0029,1;0;0,0,307.4676,1.0,956.0,-487.0,1,0
124,308.2255,-47653.6346,-47345.4091,47654.4183,309.0092,0.3001,309.3093,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,308.9182,1.0,924.0,-513.0,1,1
125,309.6761,-47655.0852,-47345.4091,47656.4524,311.0433,0.3001,311.3435,0.3668,-275,0.0088,275,0.0098,0;0.5;0,1,310.9439,1.0,977.0,-462.0,1,1
126,311.7103,-47657.1194,-47345.4091,47657.7863,312.3772,0.3001,312.6773,0.3668,-275,0.0167,275,0.2088,0;0.5;0,1,312.2862,1.0,970.0,-449.0,1,1
127,313.0442,-47658.4533,-47345.4091,47659.1202,313.7111,0.3001,314.0112,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,313.6118,0.0,-889.0,-457.0,1,1
128,314.3780,-47659.7871,-47345.4091,47660.9376,315.5285,0.3001,315.8286,0.3668,275,0.2,-275,0.2082,1;0;0,0,315.4374,1.0,952.0,-455.0,1,0
129,316.1954,-47661.6045,-47345.4091,47662.6216,317.2125,0.3001,317.5126,0.3668,-275,0.45,275,1,0;0.5;0,1,317.1131,1.0,918.0,-512.0,1,1
130,317.8795,-47663.2886,-47345.4091,47665.2227,319.8136,0.3001,320.1137,0.3668,-275,0,275,0.0029,1;0;0,1,319.7225,0.0,-925.0,-431.0,1,0
131,320.4805,-47665.8896,-47345.4091,47667.0901,321.6810,0.3001,321.9811,0.3668,275,0,-275,0.0235,0;0.5;0,0,321.5899,0.0,-893.0,-474.0,1,1
132,322.3479,-47667.7570,-47345.4091,47668.4406,323.0316,0.3001,323.3317,0.3668,275,0,-275,0.1921,0;0.5;0,0,322.9323,0.0,-900.0,-463.0,1,1
133,323.6985,-47669.1076,-47345.4091,47669.8746,324.4655,0.3001,324.7656,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,324.3744,1.0,962.0,-456.0,1,1
134,325.1324,-47670.5415,-47345.4091,47672.5590,327.1499,0.3001,327.4500,0.3668,275,0.05,-275,0.0735,0;0.5;0,0,327.0505,0.0,-928.0,-452.0,1,1
135,327.8168,-47673.2259,-47345.4091,47674.2764,328.8673,0.3001,329.1674,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,328.7762,1.0,961.0,-460.0,1,1
136,329.5342,-47674.9433,-47345.4091,47675.9770,330.5679,0.3001,330.8681,0.3668,-275,0.2,275,0.2235,0;0.5;0,1,330.4770,1.0,951.0,-473.0,1,1
137,331.2349,-47676.6440,-47345.4091,47677.3943,331.9852,0.3001,332.2853,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,331.8941,1.0,985.0,-453.0,1,1
138,332.6521,-47678.0612,-47345.4091,47679.1117,333.7026,0.3001,334.0027,0.3668,-275,0.0167,275,0.0249,0;0.5;0,1,333.6114,1.0,941.0,-476.0,1,1
139,334.3695,-47679.7786,-47345.4091,47680.9791,335.5700,0.3001,335.8701,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,335.4789,1.0,928.0,-484.0,1,1
140,336.2369,-47681.6460,-47345.4091,47682.3463,336.9372,0.3001,337.2373,0.3668,-275,0.45,275,1,0;0.5;0,1,336.8378,1.0,903.0,-488.0,1,1
141,337.6041,-47683.0132,-47345.4091,47683.6635,338.2544,0.3001,338.5545,0.3668,275,0.0167,-275,0.2088,0;0.5;0,0,338.1550,0.0,-957.0,-434.0,1,1
142,338.9213,-47684.3304,-47345.4091,47685.0641,339.6550,0.3001,339.9551,0.3668,-275,0,275,0.1921,0;0.5;0,1,339.5639,1.0,926.0,-441.0,1,1
143,340.3219,-47685.7310,-47345.4091,47686.3979,340.9888,0.3001,341.2890,0.3668,-275,0.05,275,0.6,0;0.5;0,1,340.8978,1.0,911.0,-461.0,1,1
144,341.6558,-47687.0649,-47345.4091,47688.6822,343.2731,0.3001,343.5732,0.3668,275,0,-275,0.0082,1;0;0,0,343.1822,1.0,929.0,-469.0,1,0
145,343.9400,-47689.3491,-47345.4091,47690.0828,344.6737,0.3001,344.9738,0.3668,-275,0.05,275,0.0529,0;0.5;0,1,344.5827,1.0,920.0,-478.0,1,1
146,345.3406,-47690.7497,-47345.4091,47691.7334,346.3244,0.3001,346.6245,0.3668,-275,0,275,0.0235,0;0.5;0,1,346.2333,1.0,926.0,-472.0,1,1
147,346.9913,-47692.4004,-47345.4091,47693.2174,347.8083,0.3001,348.1084,0.3668,-275,0,275,0.1921,0;0.5;0,1,347.7089,1.0,947.0,-466.0,1,1
