trial,presentation_startTime,presentation_duration,prefeedback_startTime,prefeedback_duration,feedback_startTime,feedback_duration,fixation_startTime,fixation_duration,presentation_object1_positionX,presentation_object1_contrastValue,presentation_object2_positionX,presentation_object2_contrastValue,feedback_object1_color,trialValue,presentation_responseTime,presentation_response,presentation_touchPositionX,presentation_touchPositionY,respondedInTime,correct
24,85.7099,-53888.7027,-53802.9928,53890.0532,87.0604,0.3001,87.3606,0.3668,-275,0.05,275,0.0529,1;0;0,1,86.9694,0.0,-1033.0,-508.0,1,0
25,87.7274,-53890.7202,-53802.9928,53891.2037,88.2109,0.3001,88.5110,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,88.1116,1.0,1001.0,-594.0,1,1
26,88.8778,-53891.8706,-53802.9928,53892.7377,89.7449,0.3001,90.0450,0.3668,275,0.05,-275,0.2421,0;0.5;0,0,89.6455,0.0,-1093.0,-390.0,1,1
27,90.4118,-53893.4046,-53802.9928,53893.8548,90.8620,0.3001,91.1621,0.3668,-275,0,275,0.1921,0;0.5;0,1,90.7709,1.0,994.0,-591.0,1,1
28,91.5289,-53894.5217,-53802.9928,53895.3387,92.3459,0.3001,92.6460,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,92.2465,1.0,998.0,-584.0,1,1
29,93.0129,-53896.0056,-53802.9928,53896.8226,93.8299,0.3001,94.1300,0.3668,275,0,-275,0.0671,0;0.5;0,0,93.7304,0.0,-1038.0,-496.0,1,1
30,94.4968,-53897.4896,-53802.9928,53898.6734,95.6806,0.3001,95.9807,0.3668,275,0.45,-275,0.4582,1;0;0,0,95.5811,1.0,1007.0,-583.0,1,0
31,96.3476,-53899.3403,-53802.9928,53900.1407,97.1479,0.3001,97.4480,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,97.0485,0.0,-1061.0,-473.0,1,1
32,97.8148,-53900.8076,-53802.9928,53901.3745,98.3817,0.3001,98.6818,0.3668,275,0.45,-275,0.6421,0;0.5;0,0,98.2907,0.0,-1073.0,-479.0,1,1
33,99.0487,-53902.0414,-53802.9928,53902.9752,99.9824,0.3001,100.2825,0.3668,-275,0.45,275,0.4582,0;0.5;0,1,99.8914,1.0,999.0,-585.0,1,1
34,100.6493,-53903.6421,-53802.9928,53905.2261,102.2333,0.3001,102.5334,0.3710,275,0.0088,-275,0.0117,1;0;0,0,102.1420,1.0,984.0,-642.0,1,0
35,102.9044,-53905.8972,-53802.9928,53906.3765,103.3837,0.3001,103.6839,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,103.2927,1.0,1009.0,-585.0,1,1
36,104.0507,-53907.0435,-53802.9928,53907.8271,104.8343,0.3001,105.1345,0.3668,275,0.0167,-275,0.0196,0;0.5;0,0,104.7433,0.0,-1063.0,-467.0,1,1
37,105.5013,-53908.4941,-53802.9928,53909.0776,106.0848,0.3001,106.3850,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,105.9937,0.0,-1072.0,-446.0,1,1
38,106.7518,-53909.7446,-53802.9928,53910.4449,107.4521,0.3001,107.7522,0.3668,-275,0.45,275,0.4582,0;0.5;0,1,107.3527,1.0,1010.0,-583.0,1,1
39,108.1190,-53911.1118,-53802.9928,53911.7954,108.8026,0.3001,109.1027,0.3668,275,0.0167,-275,0.0177,0;0.5;0,0,108.7032,0.0,-1074.0,-481.0,1,1
40,109.4696,-53912.4623,-53802.9928,53913.0626,110.0698,0.3001,110.3699,0.3668,-275,0.2,275,1,0;0.5;0,1,109.9704,1.0,1006.0,-590.0,1,1
41,110.7367,-53913.7295,-53802.9928,53914.3131,111.3203,0.3001,111.6204,0.3668,275,0.05,-275,0.0735,1;0;0,0,111.2293,1.0,993.0,-612.0,1,0
42,111.9872,-53914.9800,-53802.9928,53915.4469,112.4541,0.3001,112.7542,0.3668,275,0.45,-275,1,0;0.5;0,0,112.3546,0.0,-1036.0,-552.0,1,1
43,113.1210,-53916.1138,-53802.9928,53916.5807,113.5879,0.3001,113.8880,0.3668,275,0.05,-275,0.2421,0;0.5;0,0,113.4969,0.0,-1019.0,-587.0,1,1
44,114.2548,-53917.2476,-53802.9928,53919.1151,116.1223,0.3001,116.4224,0.3668,275,0.2,-275,0.2235,1;0;0,0,116.0228,1.0,998.0,-596.0,1,0
45,116.7892,-53919.7820,-53802.9928,53920.4323,117.4395,0.3001,117.7396,0.3668,-275,0.2,275,0.3921,1;0;0,1,117.3485,0.0,-1113.0,-464.0,1,0
46,118.1064,-53921.0992,-53802.9928,53921.5827,118.5899,0.3001,118.8901,0.3668,-275,0.45,275,1,0;0.5;0,1,118.4905,1.0,1002.0,-604.0,1,1
47,119.2569,-53922.2497,-53802.9928,53922.6832,119.6904,0.3001,119.9905,0.3668,-275,0.05,275,0.6,0;0.5;0,1,119.5993,1.0,1006.0,-608.0,1,1
48,120.3573,-53923.3501,-53802.9928,53923.8670,120.8742,0.3001,121.1743,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,120.7831,0.0,-1079.0,-520.0,1,1
49,121.5411,-53924.5339,-53802.9928,53925.5844,122.5916,0.3001,122.8917,0.3668,275,0,-275,0.001,0;0.5;0,0,122.5005,0.0,-1040.0,-551.0,1,1
50,123.2585,-53926.2513,-53802.9928,53927.6519,124.6591,0.3001,124.9592,0.3668,-275,0.0088,275,0.017,1;0;0,1,124.5680,0.0,-1030.0,-545.0,1,0
51,125.3260,-53928.3188,-53802.9928,53928.9357,125.9429,0.3001,126.2430,0.3668,275,0.45,-275,0.6421,0;0.5;0,0,125.8434,0.0,-1048.0,-550.0,1,1
52,126.6099,-53929.6027,-53802.9928,53930.8532,127.8604,0.3001,128.1605,0.3668,-275,0,275,0.0082,0;0.5;0,1,127.7694,1.0,990.0,-619.0,1,1
53,128.5273,-53931.5201,-53802.9928,53934.1212,131.1284,0.3001,131.4285,0.3668,-275,0,275,0.001,0;0.5;0,1,131.0373,1.0,987.0,-617.0,1,1
54,131.7953,-53934.7881,-53802.9928,53935.5717,132.5790,0.3001,132.8791,0.3668,275,0.2,-275,0.2671,0;0.5;0,0,132.4795,0.0,-1038.0,-543.0,1,1
55,133.2459,-53936.2387,-53802.9928,53937.6059,134.6131,0.3001,134.9132,0.3668,275,0.05,-275,0.0582,1;0;0,0,134.5221,1.0,998.0,-604.0,1,0
56,135.2801,-53938.2728,-53802.9928,53938.9064,135.9136,0.3001,136.2138,0.3668,275,0.05,-275,0.0529,0;0.5;0,0,135.8226,0.0,-1055.0,-532.0,1,1
57,136.5806,-53939.5734,-53802.9928,53940.1403,137.1475,0.3001,137.4476,0.3668,-275,0.05,275,0.0582,0;0.5;0,1,137.0564,1.0,988.0,-604.0,1,1
58,137.8144,-53940.8072,-53802.9928,53941.3741,138.3813,0.3001,138.6814,0.3668,275,0.45,-275,0.5171,0;0.5;0,0,138.2903,0.0,-1049.0,-551.0,1,1
59,139.0483,-53942.0410,-53802.9928,53942.8414,139.8486,0.3001,140.1487,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,139.7493,1.0,998.0,-587.0,1,1
60,140.5155,-53943.5083,-53802.9928,53944.0419,141.0491,0.3001,141.3492,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,140.9580,0.0,-1023.0,-566.0,1,1
61,141.7160,-53944.7088,-53802.9928,53945.1090,142.1162,0.3001,142.4163,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,142.0251,1.0,988.0,-625.0,1,1
62,142.7831,-53945.7759,-53802.9928,53946.2928,143.3000,0.3001,143.6001,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,143.2005,0.0,-1035.0,-561.0,1,1
63,143.9669,-53946.9597,-53802.9928,53947.1598,144.1670,0.3001,144.4671,0.3668,-275,0,275,0.1921,0;0.5;0,1,144.0676,1.0,966.0,-621.0,1,1
64,144.8339,-53947.8267,-53802.9928,53948.7771,145.7843,0.3001,146.0845,0.3668,275,0.45,-275,0.4582,1;0;0,0,145.6850,1.0,972.0,-587.0,1,0
65,146.4513,-53949.4441,-53802.9928,53950.0610,147.0682,0.3001,147.3683,0.3668,275,0.0167,-275,0.0838,0;0.5;0,0,146.9772,0.0,-1035.0,-546.0,1,1
66,147.7351,-53950.7279,-53802.9928,53951.1447,148.1520,0.3001,148.4521,0.3668,-275,0.0088,275,0.0117,0;0.5;0,1,148.0609,1.0,971.0,-610.0,1,1
67,148.8189,-53951.8117,-53802.9928,53952.3786,149.3858,0.3001,149.6859,0.3668,275,0.2,-275,0.75,0;0.5;0,0,149.2948,0.0,-1044.0,-549.0,1,1
68,150.0527,-53953.0455,-53802.9928,53953.9626,150.9698,0.3001,151.2699,0.3668,-275,0.0167,275,0.0249,0;0.5;0,1,150.8704,1.0,985.0,-581.0,1,1
69,151.6367,-53954.6295,-53802.9928,53955.2297,152.2370,0.3001,152.5371,0.3668,-275,0.2,275,0.75,0;0.5;0,1,152.1459,1.0,994.0,-582.0,1,1
70,152.9039,-53955.8967,-53802.9928,53956.9138,153.9210,0.3001,154.2211,0.3668,275,0,-275,0.001,0;0.5;0,0,153.8300,0.0,-1054.0,-535.0,1,1
71,154.5879,-53957.5807,-53802.9928,53958.5644,155.5716,0.3001,155.8718,0.3668,-275,0.05,275,0.0582,1;0;0,1,155.4723,0.0,-1038.0,-551.0,1,0
72,156.2386,-53959.2314,-53802.9928,53959.6816,156.6888,0.3001,156.9889,0.3668,275,0.05,-275,0.0529,1;0;0,0,156.5978,1.0,979.0,-584.0,1,0
73,157.3557,-53960.3485,-53802.9928,53961.1321,158.1394,0.3001,158.4395,0.3668,275,0.0167,-275,0.0177,1;0;0,0,158.0483,1.0,973.0,-608.0,1,0
74,158.8063,-53961.7991,-53802.9928,53962.4327,159.4399,0.3001,159.7400,0.3668,-275,0.2,275,0.2235,1;0;0,1,159.3489,0.0,-1033.0,-556.0,1,0
75,160.1068,-53963.0996,-53802.9928,53963.4998,160.5070,0.3001,160.8071,0.3668,-275,0.2,275,0.2671,1;0;0,1,160.4075,0.0,-1033.0,-558.0,1,0
76,161.1739,-53964.1667,-53802.9928,53964.6502,161.6575,0.3001,161.9576,0.3668,275,0,-275,0.0082,1;0;0,0,161.5581,1.0,983.0,-592.0,1,0
77,162.3244,-53965.3172,-53802.9928,53965.7840,162.7912,0.3001,163.0914,0.3668,-275,0.2,275,1,0;0.5;0,1,162.7002,1.0,980.0,-595.0,1,1
78,163.4582,-53966.4510,-53802.9928,53966.7511,163.7583,0.3001,164.0584,0.3668,275,0.0167,-275,0.0177,0;0.5;0,0,163.6673,0.0,-1014.0,-560.0,1,1
79,164.4252,-53967.4180,-53802.9928,53967.6348,164.6420,0.3001,164.9421,0.3668,275,0,-275,0.001,1;0;0,0,164.5427,1.0,978.0,-602.0,1,0
80,165.3089,-53968.3017,-53802.9928,53970.8861,167.8933,0.3001,168.1934,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,167.7941,1.0,982.0,-597.0,1,1
81,168.5603,-53971.5530,-53802.9928,53972.4201,169.4273,0.3001,169.7274,0.3668,-275,0.2,275,0.2235,0;0.5;0,1,169.3279,1.0,980.0,-584.0,1,1
82,170.0942,-53973.0870,-53802.9928,53975.4713,172.4785,0.3001,172.7786,0.3668,275,0.0088,-275,0.0117,0;0.5;0,0,172.3792,0.0,-1037.0,-554.0,1,1
83,173.1455,-53976.1382,-53802.9928,53977.1053,174.1125,0.3001,174.4126,0.3668,-275,0.45,275,0.4735,1;0;0,1,174.0131,0.0,-1022.0,-548.0,1,0
84,174.7795,-53977.7722,-53802.9928,53978.4392,175.4464,0.3001,175.7465,0.3668,275,0,-275,0.1921,1;0;0,0,175.3470,1.0,969.0,-612.0,1,0
85,176.1133,-53979.1061,-53802.9928,53979.7064,176.7136,0.3001,177.0137,0.3668,275,0.2,-275,1,0;0.5;0,0,176.6225,0.0,-1043.0,-553.0,1,1
86,177.3805,-53980.3733,-53802.9928,53981.7905,178.7978,0.3001,179.0979,0.3668,-275,0.05,275,0.0582,0;0.5;0,1,178.7066,1.0,959.0,-617.0,1,1
87,179.4647,-53982.4575,-53802.9928,53983.2912,180.2984,0.3001,180.5985,0.3668,-275,0.45,275,0.4735,0;0.5;0,1,180.1990,1.0,968.0,-606.0,1,1
88,180.9653,-53983.9581,-53802.9928,53984.5917,181.5989,0.3001,181.8990,0.3668,-275,0.45,275,0.5171,0;0.5;0,1,181.4993,1.0,985.0,-585.0,1,1
89,182.2658,-53985.2586,-53802.9928,53986.4925,183.4997,0.3001,183.7998,0.3668,-275,0.0088,275,0.0098,0;0.5;0,1,183.4087,1.0,961.0,-600.0,1,1
90,184.1666,-53987.1594,-53802.9928,53987.7763,184.7835,0.3001,185.0836,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,184.6842,0.0,-1027.0,-562.0,1,1
91,185.4505,-53988.4432,-53802.9928,53988.9601,185.9673,0.3001,186.2675,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,185.8681,1.0,968.0,-597.0,1,1
92,186.6343,-53989.6271,-53802.9928,53990.1606,187.1678,0.3001,187.4679,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,187.0769,0.0,-1035.0,-548.0,1,1
93,187.8348,-53990.8276,-53802.9928,53991.4445,188.4517,0.3001,188.7518,0.3668,275,0.05,-275,0.0529,1;0;0,0,188.3523,1.0,965.0,-592.0,1,0
94,189.1186,-53992.1114,-53802.9928,53992.3448,189.3520,0.3001,189.6522,0.3668,275,0.05,-275,0.6,0;0.5;0,0,189.2611,0.0,-1046.0,-536.0,1,1
95,190.0190,-53993.0118,-53802.9928,53993.2452,190.2524,0.3001,190.5525,0.3668,-275,0.05,275,0.1171,1;0;0,1,190.1615,0.0,-1026.0,-554.0,1,0
96,190.9194,-53993.9121,-53802.9928,53998.9475,195.9547,0.3001,196.2549,0.3668,275,0.45,-275,0.5171,1;0;0,0,195.8554,1.0,1011.0,-546.0,1,0
97,196.6217,-53999.6145,-53802.9928,54000.1355,197.1427,0.3001,197.4428,0.3626,275,0.0167,-275,0.0838,0;0.5;0,0,197.0475,0.0,-1004.0,-566.0,1,1
98,197.8055,-54000.7983,-53802.9928,54001.3151,198.3224,0.3001,198.6225,0.3668,275,0.05,-275,0.2421,0;0.5;0,0,198.2314,0.0,-987.0,-601.0,1,1
99,198.9893,-54001.9821,-53802.9928,54002.9158,199.9230,0.3001,200.2231,0.3668,-275,0.0088,275,0.0098,1;0;0,1,199.8321,0.0,-966.0,-627.0,1,0
100,200.5899,-54003.5827,-53802.9928,54003.8328,200.8401,0.3001,201.1402,0.3668,275,0.05,-275,0.0582,1;0;0,0,200.7490,1.0,988.0,-561.0,1,0
101,201.5070,-54004.4998,-53802.9928,54004.6832,201.6904,0.3001,201.9905,0.3668,-275,0.05,275,0.1171,1;0;0,1,201.5910,0.0,-957.0,-636.0,1,0
102,202.3573,-54005.3501,-53802.9928,54005.9337,202.9409,0.3001,203.2410,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,202.8498,1.0,970.0,-575.0,1,1
103,203.6078,-54006.6006,-53802.9928,54007.2342,204.2414,0.3001,204.5416,0.3668,-275,0.05,275,0.6,0;0.5;0,1,204.1504,1.0,967.0,-579.0,1,1
104,204.9084,-54007.9012,-53802.9928,54008.5681,205.5753,0.3001,205.8754,0.3668,-275,0.0167,275,0.0838,0;0.5;0,1,205.4760,1.0,967.0,-591.0,1,1
105,206.2422,-54009.2350,-53802.9928,54013.6535,210.6607,0.3001,210.9608,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,210.5614,1.0,933.0,-651.0,1,1
106,211.3276,-54014.3204,-53802.9928,54014.9540,211.9612,0.3001,212.2614,0.3668,275,0.05,-275,0.0582,1;0;0,0,211.8702,1.0,964.0,-608.0,1,0
107,212.6282,-54015.6210,-53802.9928,54015.7710,212.7782,0.3001,213.0784,0.3668,-275,0.05,275,0.0735,1;0;0,1,212.6788,0.0,-1004.0,-575.0,1,0
108,213.4452,-54016.4380,-53802.9928,54016.7381,213.7453,0.3001,214.0454,0.3668,275,0.0167,-275,0.0402,0;0.5;0,0,213.6541,0.0,-968.0,-613.0,1,1
109,214.4122,-54017.4050,-53802.9928,54017.8552,214.8624,0.3001,215.1625,0.3668,275,0,-275,0.1921,1;0;0,0,214.7630,1.0,957.0,-609.0,1,0
110,215.5294,-54018.5221,-53802.9928,54019.0223,216.0296,0.3001,216.3297,0.3668,-275,0.45,275,0.4735,0;0.5;0,1,215.9301,1.0,968.0,-598.0,1,1
111,216.6965,-54019.6893,-53802.9928,54020.2729,217.2801,0.3001,217.5802,0.3668,-275,0.45,275,1,0;0.5;0,1,217.1806,1.0,975.0,-594.0,1,1
112,217.9470,-54020.9398,-53802.9928,54021.6067,218.6139,0.3001,218.9141,0.3668,275,0.05,-275,0.1171,0;0.5;0,0,218.5146,0.0,-992.0,-609.0,1,1
113,219.2809,-54022.2737,-53802.9928,54022.8406,219.8478,0.3001,220.1479,0.3668,275,0.05,-275,0.0529,1;0;0,0,219.7568,1.0,968.0,-596.0,1,0
114,220.5147,-54023.5075,-53802.9928,54024.5413,221.5485,0.3001,221.8486,0.3668,-275,0.0167,275,0.0249,1;0;0,1,221.4575,0.0,-974.0,-624.0,1,0
115,222.2154,-54025.2082,-53802.9928,54025.4083,222.4155,0.3001,222.7156,0.3668,-275,0.2,275,0.75,0;0.5;0,1,222.3162,1.0,976.0,-580.0,1,1
116,223.0824,-54026.0752,-53802.9928,54026.7255,223.7327,0.3001,224.0328,0.3668,275,0.05,-275,0.1171,0;0.5;0,0,223.6333,0.0,-978.0,-632.0,1,1
117,224.3996,-54027.3924,-53802.9928,54027.8593,224.8665,0.3001,225.1666,0.3668,-275,0.0088,275,0.0323,0;0.5;0,1,224.7671,1.0,961.0,-600.0,1,1
118,225.5334,-54028.5262,-53802.9928,54028.7930,225.8002,0.3001,226.1003,0.3668,275,0.2,-275,0.2235,1;0;0,0,225.7092,1.0,959.0,-592.0,1,0
119,226.4671,-54029.4599,-53802.9928,54029.5600,226.5672,0.3001,226.8673,0.0000,-275,0.45,275,0.6421,0;0.5;0,1,226.4762,1.0,957.0,-606.0,1,1
120,226.8673,-54029.8601,-53802.9928,54030.2769,227.2841,0.3001,227.5843,0.3668,275,0.05,-275,0.6,0;0.5;0,0,227.1846,0.0,-964.0,-639.0,1,1
121,227.9511,-54030.9439,-53802.9928,54034.0284,231.0357,0.3001,231.3358,0.3668,-275,0.45,275,0.4735,0;0.5;0,1,230.9446,1.0,969.0,-600.0,1,1
122,231.7026,-54034.6954,-53802.9928,54035.5457,232.5529,0.3001,232.8531,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,232.4536,1.0,971.0,-584.0,1,1
123,233.2199,-54036.2127,-53802.9928,54036.3294,233.3366,0.3001,233.6367,0.3668,275,0,-275,0.0082,1;0;0,0,233.2371,1.0,965.0,-588.0,1,0
124,234.0035,-54036.9963,-53802.9928,54037.4965,234.5037,0.3001,234.8039,0.3668,-275,0.45,275,1,0;0.5;0,1,234.4127,1.0,978.0,-561.0,1,1
125,235.1707,-54038.1635,-53802.9928,54038.4469,235.4541,0.3001,235.7542,0.3668,275,0.2,-275,0.2671,1;0;0,0,235.3548,1.0,970.0,-574.0,1,0
126,236.1211,-54039.1138,-53802.9928,54039.3306,236.3378,0.3001,236.6379,0.3668,275,0.0167,-275,0.2088,1;0;0,0,236.2385,1.0,949.0,-605.0,1,0
127,237.0047,-54039.9975,-53802.9928,54040.9813,237.9885,0.3001,238.2886,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,237.8974,1.0,956.0,-603.0,1,1
128,238.6554,-54041.6482,-53802.9928,54041.8149,238.8222,0.3001,239.1223,0.3668,-275,0,275,0.1921,0;0.5;0,1,238.7312,1.0,956.0,-604.0,1,1
129,239.4891,-54042.4819,-53802.9928,54043.2655,240.2727,0.3001,240.5729,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,240.1734,1.0,948.0,-606.0,1,1
130,240.9397,-54043.9325,-53802.9928,54044.9162,241.9234,0.3001,242.2235,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,241.8323,1.0,961.0,-597.0,1,1
131,242.5904,-54045.5831,-53802.9928,54047.0504,244.0576,0.3001,244.3577,0.3710,275,0.0167,-275,0.0196,0;0.5;0,0,243.9665,0.0,-1004.0,-583.0,1,1
132,244.7287,-54047.7215,-53802.9928,54048.4510,245.4582,0.3001,245.7583,0.3668,275,0.45,-275,0.4735,0;0.5;0,0,245.3587,0.0,-979.0,-599.0,1,1
133,246.1251,-54049.1179,-53802.9928,54049.7348,246.7420,0.3001,247.0422,0.3668,275,0.2,-275,0.75,0;0.5;0,0,246.6426,0.0,-1014.0,-555.0,1,1
134,247.4090,-54050.4018,-53802.9928,54051.4522,248.4594,0.3001,248.7595,0.3668,-275,0.05,275,0.0529,1;0;0,1,248.3600,0.0,-1044.0,-530.0,1,0
135,249.1263,-54052.1191,-53802.9928,54054.3033,251.3106,0.3001,251.6107,0.3668,275,0,-275,0.0671,1;0;0,0,251.2196,1.0,951.0,-599.0,1,0
136,251.9775,-54054.9703,-53802.9928,54055.1203,252.1276,0.3001,252.4277,0.3668,-275,0.0167,275,0.2088,1;0;0,1,252.0365,0.0,-1017.0,-561.0,1,0
137,252.7945,-54055.7873,-53802.9928,54055.9373,252.9446,0.3001,253.2447,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,252.8535,1.0,966.0,-592.0,1,1
138,253.6115,-54056.6043,-53802.9928,54057.3212,254.3285,0.3001,254.6286,0.3668,-275,0.45,275,0.5171,0;0.5;0,1,254.2290,1.0,960.0,-589.0,1,1
139,254.9954,-54057.9882,-53802.9928,54058.7385,255.7457,0.3001,256.0458,0.3668,275,0.45,-275,0.5171,0;0.5;0,0,255.6463,0.0,-1023.0,-569.0,1,1
140,256.4126,-54059.4054,-53802.9928,54062.6567,259.6640,0.3001,259.9641,0.3668,-275,0.0167,275,0.0838,0;0.5;0,1,259.5727,1.0,963.0,-581.0,1,1
141,260.3309,-54063.3237,-53802.9928,54064.4741,261.4814,0.3001,261.7815,0.3668,275,0.0167,-275,0.0402,1;0;0,0,261.3819,1.0,957.0,-604.0,1,0
142,262.1483,-54065.1411,-53802.9928,54066.4916,263.4988,0.3001,263.7990,0.3668,-275,0,275,0.001,1;0;0,1,263.3994,0.0,-1034.0,-529.0,1,0
143,264.1658,-54067.1586,-53802.9928,54069.7930,266.8002,0.3001,267.1003,0.3668,-275,0.45,275,0.4735,0;0.5;0,1,266.7091,1.0,980.0,-551.0,1,1
144,267.4671,-54070.4599,-53802.9928,54071.0310,268.0382,0.2960,268.3341,0.3668,275,0,-275,0.0029,1;0;0,0,267.9346,1.0,973.0,-570.0,1,0
145,268.7010,-54071.6937,-53802.9928,54072.7108,269.7180,0.3001,270.0182,0.3668,-275,0.2,275,1,0;0.5;0,1,269.6268,1.0,949.0,-606.0,1,1
146,270.3850,-54073.3778,-53802.9928,54074.1447,271.1520,0.3001,271.4521,0.3668,275,0.45,-275,1,0;0.5;0,0,271.0609,0.0,-1068.0,-504.0,1,1
