trial,presentation_startTime,presentation_duration,prefeedback_startTime,prefeedback_duration,feedback_startTime,feedback_duration,fixation_startTime,fixation_duration,presentation_object1_positionX,presentation_object1_contrastValue,presentation_object2_positionX,presentation_object2_contrastValue,feedback_object1_color,trialValue,presentation_responseTime,presentation_response,presentation_touchPositionX,presentation_touchPositionY,respondedInTime,correct
14,92.8461,-897.9238,-805.0778,899.1910,94.1132,0.3001,94.4134,0.3668,-275,0.45,275,0.4735,0;0.5;0,1,94.0221,1.0,995.0,-487.0,1,1
15,94.7802,-899.8580,-805.0778,901.2252,96.1474,0.3001,96.4475,0.3668,275,0.2,-275,0.2082,1;0;0,0,96.0564,1.0,999.0,-496.0,1,0
16,96.8143,-901.8921,-805.0778,903.5428,98.4650,0.3001,98.7651,0.3668,-275,0,275,0.0235,0;0.5;0,1,98.3655,1.0,979.0,-506.0,1,1
17,99.1320,-904.2097,-805.0778,906.8108,101.7330,0.3001,102.0331,0.3668,-275,0.05,275,0.0582,1;0;0,1,101.6420,0.0,-1042.0,-467.0,1,0
18,102.3999,-907.4777,-805.0778,908.7616,103.6838,0.3001,103.9839,0.3668,275,0.05,-275,0.1171,0;0.5;0,0,103.5844,0.0,-998.0,-445.0,1,1
19,104.3507,-909.4285,-805.0778,910.6290,105.5512,0.3001,105.8513,0.3668,275,0.2,-275,1,0;0.5;0,0,105.4602,0.0,-986.0,-451.0,1,1
20,106.2182,-911.2959,-805.0778,914.1971,109.1193,0.3001,109.4195,0.3668,-275,0.0167,275,0.0249,1;0;0,1,109.0282,0.0,-980.0,-479.0,1,0
21,109.7863,-914.8640,-805.0778,916.7982,111.7204,0.3001,112.0205,0.3668,-275,0.0088,275,0.0759,1;0;0,1,111.6293,0.0,-1009.0,-428.0,1,0
22,112.3873,-917.4651,-805.0778,918.6156,113.5378,0.3001,113.8379,0.3668,-275,0.0167,275,0.0249,0;0.5;0,1,113.4467,1.0,1042.0,-433.0,1,1
23,114.2047,-919.2825,-805.0778,920.6664,115.5886,0.3001,115.8888,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,115.4893,1.0,1042.0,-417.0,1,1
24,116.2556,-921.3333,-805.0778,922.7673,117.6895,0.3001,117.9896,0.3668,-275,0.0088,275,0.0323,0;0.5;0,1,117.5985,1.0,1028.0,-471.0,1,1
25,118.3564,-923.4342,-805.0778,925.0348,119.9571,0.3001,120.2572,0.3668,275,0.2,-275,0.2082,1;0;0,0,119.8577,1.0,1012.0,-479.0,1,0
26,120.6240,-925.7018,-805.0778,927.0190,121.9412,0.3001,122.2413,0.3668,-275,0.0167,275,0.0196,0;0.5;0,1,121.8418,1.0,994.0,-543.0,1,1
27,122.6082,-927.6859,-805.0778,928.6697,123.5919,0.3001,123.8920,0.3668,275,0.0167,-275,0.0249,0;0.5;0,0,123.4925,0.0,-1083.0,-341.0,1,1
28,124.2588,-929.3366,-805.0778,930.5204,125.4426,0.3001,125.7428,0.3668,-275,0.05,275,0.1171,1;0;0,1,125.3432,0.0,-1032.0,-378.0,1,0
29,126.1096,-931.1873,-805.0778,932.2044,127.1267,0.3001,127.4268,0.3668,275,0.2,-275,0.75,0;0.5;0,0,127.0271,0.0,-1026.0,-407.0,1,1
30,127.7936,-932.8714,-805.0778,934.7721,129.6944,0.3001,129.9945,0.3668,275,0.0088,-275,0.0323,0;0.5;0,0,129.5951,0.0,-1036.0,-371.0,1,1
31,130.3613,-935.4391,-805.0778,936.6062,131.5284,0.3001,131.8286,0.3668,275,0.0167,-275,0.0249,0;0.5;0,0,131.4374,0.0,-1029.0,-387.0,1,1
32,132.1954,-937.2731,-805.0778,938.4236,133.3459,0.3001,133.6460,0.3668,275,0.05,-275,0.2421,1;0;0,0,133.2464,1.0,985.0,-440.0,1,0
33,134.0128,-939.0906,-805.0778,940.6078,135.5301,0.3001,135.8302,0.3668,275,0.45,-275,0.5171,0;0.5;0,0,135.4391,0.0,-1002.0,-434.0,1,1
34,136.1970,-941.2748,-805.0778,949.2780,144.2003,0.3001,144.5004,0.3668,-275,0.2,275,0.2235,0;0.5;0,1,144.1009,1.0,1008.0,-511.0,1,1
35,144.8672,-949.9450,-805.0778,951.6123,146.5345,0.3001,146.8347,0.3668,-275,0.0088,275,0.0117,0;0.5;0,1,146.4435,1.0,1016.0,-516.0,1,1
36,147.2015,-952.2792,-805.0778,952.6127,147.5349,0.3001,147.8351,0.3668,275,0.45,-275,1,0;0.5;0,0,147.4355,0.0,-1038.0,-416.0,1,1
37,148.2019,-953.2797,-805.0778,954.7803,149.7025,0.3001,150.0026,0.3668,-275,0.2,275,0.2235,1;0;0,1,149.6031,0.0,-1028.0,-410.0,1,0
38,150.3694,-955.4472,-805.0778,956.8811,151.8033,0.3001,152.1035,0.3668,275,0,-275,0.001,0;0.5;0,0,151.7124,0.0,-1011.0,-462.0,1,1
39,152.4703,-957.5481,-805.0778,959.0487,153.9709,0.3001,154.2710,0.3668,-275,0,275,0.0671,1;0;0,1,153.8797,0.0,-974.0,-487.0,1,0
40,154.6378,-959.7156,-805.0778,962.7001,157.6224,0.3001,157.9225,0.3668,-275,0.05,275,0.6,0;0.5;0,1,157.5314,1.0,985.0,-538.0,1,1
41,158.2893,-963.3671,-805.0778,965.0011,159.9233,0.3001,160.2234,0.3668,-275,0.05,275,0.0529,0;0.5;0,1,159.8321,1.0,989.0,-500.0,1,1
42,160.5902,-965.6680,-805.0778,967.9356,162.8578,0.3001,163.1580,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,162.7668,1.0,868.0,-440.0,1,1
43,163.5248,-968.6025,-805.0778,970.1365,165.0587,0.3001,165.3589,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,164.9593,1.0,932.0,-447.0,1,1
44,165.7257,-970.8034,-805.0778,972.3541,167.2763,0.3001,167.5764,0.3668,-275,0.05,275,0.1171,0;0.5;0,1,167.1771,1.0,970.0,-460.0,1,1
45,167.9432,-973.0210,-805.0778,974.6550,169.5772,0.3001,169.8774,0.3668,-275,0.0167,275,0.2088,0;0.5;0,1,169.4864,1.0,939.0,-448.0,1,1
46,170.2442,-975.3219,-805.0778,977.1727,172.0949,0.3001,172.3950,0.3668,275,0.05,-275,0.1171,1;0;0,0,172.0039,1.0,965.0,-444.0,1,0
47,172.7619,-977.8396,-805.0778,979.6737,174.5959,0.3001,174.8961,0.3668,275,0.2,-275,0.2235,0;0.5;0,0,174.4966,0.0,-1052.0,-382.0,1,1
48,175.2629,-980.3406,-805.0778,981.9746,176.8969,0.3001,177.1970,0.3668,275,0,-275,0.0029,1;0;0,0,176.8058,1.0,965.0,-439.0,1,0
49,177.5638,-982.6416,-805.0778,984.2256,179.1478,0.3001,179.4479,0.3668,275,0.45,-275,1,0;0.5;0,0,179.0483,0.0,-1054.0,-370.0,1,1
50,179.8147,-984.8925,-805.0778,986.3431,181.2653,0.3001,181.5654,0.3668,-275,0.05,275,0.0529,1;0;0,1,181.1659,0.0,-1075.0,-364.0,1,0
51,181.9322,-987.0100,-805.0778,989.2109,184.1331,0.3001,184.4333,0.3668,275,0.0167,-275,0.2088,0;0.5;0,0,184.0421,0.0,-993.0,-412.0,1,1
52,184.8001,-989.8778,-805.0778,991.2784,186.2006,0.3001,186.5008,0.3668,-275,0.0167,275,0.0177,1;0;0,1,186.1012,0.0,-980.0,-432.0,1,0
53,186.8676,-991.9454,-805.0778,992.9458,187.8680,0.3001,188.1681,0.3668,-275,0.05,275,0.1171,0;0.5;0,1,187.7686,1.0,954.0,-424.0,1,1
54,188.5349,-993.6127,-805.0778,994.9799,189.9022,0.3001,190.2023,0.3668,275,0.2,-275,1,0;0.5;0,0,189.8028,0.0,-1044.0,-345.0,1,1
55,190.5691,-995.6469,-805.0778,996.8807,191.8029,0.3001,192.1030,0.3668,-275,0.0167,275,0.0838,1;0;0,1,191.7036,0.0,-1024.0,-357.0,1,0
56,192.4699,-997.5476,-805.0778,1002.0661,196.9884,0.3001,197.2885,0.3668,275,0,-275,0.0082,0;0.5;0,0,196.8889,0.0,-1096.0,-348.0,1,1
57,197.6553,-1002.7331,-805.0778,1003.6835,198.6057,0.3001,198.9058,0.3668,-275,0.2,275,0.75,1;0;0,1,198.5147,0.0,-1001.0,-414.0,1,0
58,199.2726,-1004.3504,-805.0778,1006.0177,200.9400,0.3001,201.2401,0.3668,-275,0.45,275,1,0;0.5;0,1,200.8406,1.0,1006.0,-469.0,1,1
59,201.6069,-1006.6847,-805.0778,1008.1686,203.0908,0.3001,203.3910,0.3668,-275,0.2,275,0.3921,0;0.5;0,1,202.9914,1.0,972.0,-451.0,1,1
60,203.7578,-1008.8355,-805.0778,1010.1861,205.1083,0.3001,205.4084,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,205.0089,1.0,963.0,-456.0,1,1
61,205.7753,-1010.8530,-805.0778,1012.7371,207.6594,0.3001,207.9595,0.3668,-275,0.2,275,1,0;0.5;0,1,207.5600,1.0,972.0,-459.0,1,1
62,208.3263,-1013.4041,-805.0778,1015.2381,210.1604,0.3001,210.4605,0.3668,275,0.05,-275,0.0735,1;0;0,0,210.0693,1.0,926.0,-413.0,1,0
63,210.8273,-1015.9051,-805.0778,1017.8892,212.8115,0.3001,213.1116,0.3668,275,0,-275,0.0029,1;0;0,0,212.7205,1.0,929.0,-407.0,1,0
64,213.4784,-1018.5562,-805.0778,1019.6066,214.5288,0.3001,214.8289,0.3668,275,0.45,-275,0.5171,0;0.5;0,0,214.4294,0.0,-1052.0,-355.0,1,1
65,215.1958,-1020.2735,-805.0778,1021.5240,216.4463,0.3001,216.7464,0.3668,275,0.45,-275,0.4582,0;0.5;0,0,216.3551,0.0,-993.0,-369.0,1,1
66,217.1132,-1022.1910,-805.0778,1023.2414,218.1636,0.3001,218.4637,0.3668,-275,0.45,275,0.4582,1;0;0,1,218.0643,0.0,-977.0,-393.0,1,0
67,218.8306,-1023.9083,-805.0778,1026.5927,221.5150,0.3001,221.8151,0.3668,-275,0.0088,275,0.0323,1;0;0,1,221.4156,0.0,-937.0,-421.0,1,0
68,222.1819,-1027.2597,-805.0778,1029.7607,224.6829,0.3001,224.9831,0.3668,275,0.0167,-275,0.2088,0;0.5;0,0,224.5921,0.0,-953.0,-425.0,1,1
69,225.3499,-1030.4276,-805.0778,1031.4781,226.4003,0.3001,226.7004,0.3668,275,0.05,-275,0.2421,0;0.5;0,0,226.3092,0.0,-959.0,-388.0,1,1
70,227.0672,-1032.1450,-805.0778,1041.2987,236.2210,0.3001,236.5211,0.3668,275,0,-275,0.0082,1;0;0,0,236.1216,1.0,988.0,-422.0,1,0
71,236.8879,-1041.9657,-805.0778,1044.1665,239.0888,0.3001,239.3889,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,238.9977,1.0,919.0,-329.0,1,1
72,239.7557,-1044.8335,-805.0778,1046.6009,241.5231,0.3001,241.8232,0.3668,275,0.0088,-275,0.0117,1;0;0,0,241.4238,1.0,903.0,-466.0,1,0
73,242.1900,-1047.2678,-805.0778,1048.5683,243.4906,0.3001,243.7907,0.3668,-275,0,275,0.0671,1;0;0,1,243.3996,0.0,-1061.0,-299.0,1,0
74,244.1575,-1049.2353,-805.0778,1050.5525,245.4747,0.3001,245.7748,0.3668,275,0.0088,-275,0.0117,0;0.5;0,0,245.3837,0.0,-830.0,-397.0,1,1
75,246.1416,-1051.2194,-805.0778,1053.1035,248.0257,0.3001,248.3259,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,247.9347,1.0,956.0,-322.0,1,1
76,248.6927,-1053.7704,-805.0778,1055.2544,250.1766,0.3001,250.4767,0.3668,275,0.0167,-275,0.0196,1;0;0,0,250.0856,1.0,933.0,-326.0,1,0
77,250.8436,-1055.9213,-805.0778,1057.5720,252.4942,0.3001,252.7943,0.3668,275,0.2,-275,0.75,0;0.5;0,0,252.4032,0.0,-968.0,-219.0,1,1
78,253.1612,-1058.2389,-805.0778,1059.3560,254.2783,0.3001,254.5784,0.3668,275,0,-275,0.001,0;0.5;0,0,254.1788,0.0,-929.0,-222.0,1,1
79,254.9452,-1060.0230,-805.0778,1061.1234,256.0457,0.3001,256.3458,0.3668,275,0.45,-275,0.6421,0;0.5;0,0,255.9461,0.0,-880.0,-282.0,1,1
80,256.7126,-1061.7904,-805.0778,1063.1409,258.0631,0.3001,258.3633,0.3668,-275,0.05,275,0.1171,0;0.5;0,1,257.9638,1.0,980.0,-266.0,1,1
81,258.7301,-1063.8079,-805.0778,1069.9937,264.9159,0.3001,265.2161,0.3668,275,0,-275,0.0671,0;0.5;0,0,264.8165,0.0,-859.0,-328.0,1,1
82,265.5829,-1070.6606,-805.0778,1072.8949,267.8171,0.3001,268.1172,0.3668,-275,0.0088,275,0.0098,1;0;0,1,267.7261,0.0,-930.0,-227.0,1,0
83,268.4840,-1073.5618,-805.0778,1074.4955,269.4178,0.3001,269.7179,0.3668,-275,0.2,275,0.2235,0;0.5;0,1,269.3267,1.0,1011.0,-297.0,1,1
84,270.0847,-1075.1625,-805.0778,1081.7651,276.6874,0.3001,276.9875,0.3668,-275,0.0088,275,0.0098,0;0.5;0,1,276.5964,1.0,1009.0,-303.0,1,1
85,277.3543,-1082.4321,-805.0778,1084.3662,279.2884,0.3001,279.5885,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,279.1974,0.0,-944.0,-306.0,1,1
86,279.9554,-1085.0331,-805.0778,1086.6171,281.5393,0.3001,281.8395,0.3668,275,0.05,-275,0.0582,0;0.5;0,0,281.4482,0.0,-969.0,-277.0,1,1
87,282.2063,-1087.2840,-805.0778,1090.1685,285.0908,0.3001,285.3909,0.3668,275,0,-275,0.001,1;0;0,0,284.9999,1.0,971.0,-317.0,1,0
88,285.7577,-1090.8355,-805.0778,1092.2527,287.1750,0.3001,287.4751,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,287.0838,1.0,982.0,-297.0,1,1
89,287.8419,-1092.9197,-805.0778,1096.9713,291.8935,0.3001,292.1937,0.3668,275,0.0167,-275,0.0838,0;0.5;0,0,291.8025,0.0,-875.0,-321.0,1,1
90,292.5605,-1097.6382,-805.0778,1100.3727,295.2949,0.3001,295.5950,0.3668,-275,0.2,275,0.75,0;0.5;0,1,295.1956,1.0,955.0,-289.0,1,1
91,295.9619,-1101.0396,-805.0778,1102.7236,297.6459,0.3001,297.9460,0.3668,275,0.2,-275,0.3921,1;0;0,0,297.5465,1.0,974.0,-288.0,1,0
92,298.3128,-1103.3906,-805.0778,1104.7078,299.6300,0.3001,299.9301,0.3668,-275,0.05,275,0.1171,0;0.5;0,1,299.5390,1.0,961.0,-299.0,1,1
93,300.2969,-1105.3747,-805.0778,1107.8424,302.7646,0.3001,303.0647,0.3668,-275,0.0088,275,0.0117,1;0;0,1,302.6736,0.0,-1051.0,-133.0,1,0
94,303.4316,-1108.5093,-805.0778,1110.3767,305.2990,0.3001,305.5991,0.3668,275,0.2,-275,0.75,0;0.5;0,0,305.1996,0.0,-895.0,-288.0,1,1
95,305.9659,-1111.0437,-805.0778,1113.1779,308.1001,0.3001,308.4002,0.3668,-275,0.2,275,1,0;0.5;0,1,308.0008,1.0,1009.0,-332.0,1,1
96,308.7671,-1113.8448,-805.0778,1115.3121,310.2343,0.3001,310.5344,0.3668,275,0.0088,-275,0.017,1;0;0,0,310.1433,1.0,990.0,-337.0,1,0
97,310.9013,-1115.9790,-805.0778,1121.7314,316.6536,0.3001,316.9537,0.3668,-275,0.0088,275,0.0098,0;0.5;0,1,316.5542,1.0,937.0,-319.0,1,1
98,317.3205,-1122.3983,-805.0778,1124.0156,318.9378,0.3001,319.2380,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,318.8469,1.0,895.0,-280.0,1,1
99,319.6048,-1124.6825,-805.0778,1128.3174,323.2396,0.3001,323.5397,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,323.1485,1.0,937.0,-282.0,1,1
100,323.9065,-1128.9843,-805.0778,1130.2348,325.1570,0.3001,325.4572,0.3668,275,0,-275,0.0029,0;0.5;0,0,325.0660,0.0,-918.0,-319.0,1,1
101,325.8240,-1130.9017,-805.0778,1132.2356,327.1578,0.3001,327.4580,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,327.0669,1.0,976.0,-280.0,1,1
102,327.8248,-1132.9025,-805.0778,1136.0538,330.9761,0.3001,331.2762,0.3668,275,0.0167,-275,0.0838,0;0.5;0,0,330.8851,0.0,-880.0,-295.0,1,1
103,331.6430,-1136.7208,-805.0778,1137.8879,332.8101,0.3001,333.1103,0.3668,-275,0.0167,275,0.0838,1;0;0,1,332.7191,0.0,-836.0,-330.0,1,0
104,333.4771,-1138.5548,-805.0778,1141.8562,336.7784,0.3001,337.0785,0.3668,-275,0,275,0.0082,0;0.5;0,1,336.6791,1.0,984.0,-287.0,1,1
105,337.4453,-1142.5231,-805.0778,1144.9074,339.8296,0.3001,340.1298,0.3668,275,0,-275,0.0029,1;0;0,0,339.7303,1.0,964.0,-297.0,1,0
106,340.4966,-1145.5744,-805.0778,1149.3759,344.2981,0.3001,344.5983,0.3668,275,0.0088,-275,0.017,1;0;0,0,344.2071,1.0,950.0,-293.0,1,0
107,344.9651,-1150.0428,-805.0778,1157.1791,352.1013,0.3001,352.4014,0.3668,-275,0.0167,275,0.0402,1;0;0,1,352.0102,0.0,-981.0,-231.0,1,0
108,352.7682,-1157.8460,-805.0778,1158.8797,353.8020,0.3001,354.1021,0.3668,275,0.0167,-275,0.0249,0;0.5;0,0,353.7110,0.0,-865.0,-348.0,1,1
109,354.4689,-1159.5467,-805.0778,1162.4312,357.3534,0.3001,357.6535,0.3668,-275,0.0167,275,0.0402,1;0;0,1,357.2540,0.0,-893.0,-268.0,1,0
110,358.0204,-1163.0981,-805.0778,1170.0676,364.9899,0.3001,365.2900,0.3668,-275,0.0088,275,0.0098,0;0.5;0,1,364.8989,1.0,1038.0,-267.0,1,1
111,365.6568,-1170.7346,-805.0778,1173.0355,367.9577,0.3001,368.2578,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,367.8667,1.0,952.0,-331.0,1,1
112,368.6247,-1173.7024,-805.0778,1175.6199,370.5421,0.3001,370.8422,0.3668,-275,0.0088,275,0.0759,1;0;0,1,370.4426,0.0,-977.0,-213.0,1,0
113,371.2090,-1176.2868,-805.0778,1176.8704,371.7926,0.3001,372.0927,0.3668,-275,0,275,0.0082,1;0;0,1,371.6932,0.0,-848.0,-268.0,1,0
114,372.4595,-1177.5373,-805.0778,1181.4222,376.3445,0.3001,376.6446,0.3668,275,0.0167,-275,0.2088,0;0.5;0,0,376.2450,0.0,-845.0,-282.0,1,1
115,377.0114,-1182.0892,-805.0778,1185.5072,380.4294,0.3001,380.7296,0.3668,275,0.45,-275,0.4735,1;0;0,0,380.3385,1.0,932.0,-278.0,1,0
116,381.0964,-1186.1742,-805.0778,1187.5247,382.4469,0.3001,382.7471,0.3668,-275,0,275,0.1921,0;0.5;0,1,382.3558,1.0,946.0,-251.0,1,1
117,383.1139,-1188.1916,-805.0778,1189.7923,384.7145,0.3001,385.0146,0.3668,-275,0,275,0.0082,1;0;0,1,384.6151,0.0,-918.0,-256.0,1,0
118,385.3815,-1190.4592,-805.0778,1191.5430,386.4652,0.3001,386.7653,0.3668,-275,0.0167,275,0.2088,0;0.5;0,1,386.3658,1.0,949.0,-252.0,1,1
119,387.1322,-1192.2099,-805.0778,1193.0936,388.0159,0.3001,388.3160,0.3668,275,0.45,-275,1,1;0;0,0,387.9249,1.0,975.0,-269.0,1,0
120,388.6828,-1193.7606,-805.0778,1195.7947,390.7170,0.3001,391.0171,0.3668,275,0.0088,-275,0.0098,1;0;0,0,390.6176,1.0,958.0,-276.0,1,0
121,391.3839,-1196.4617,-805.0778,1198.1623,393.0846,0.3001,393.3847,0.3668,275,0.0088,-275,0.0117,0;0.5;0,0,392.9852,0.0,-872.0,-296.0,1,1
122,393.7515,-1198.8293,-805.0778,1200.3299,395.2521,0.3001,395.5522,0.3668,-275,0.0167,275,0.0196,1;0;0,1,395.1528,0.0,-870.0,-292.0,1,0
123,395.9191,-1200.9968,-805.0778,1222.0053,416.9276,0.3001,417.2277,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,416.8365,1.0,999.0,-289.0,1,1
124,417.5945,-1222.6723,-805.0778,1224.7231,419.6453,0.3001,419.9455,0.3668,-275,0,275,0.0235,1;0;0,1,419.5542,0.0,-902.0,-370.0,1,0
125,420.3123,-1225.3900,-805.0778,1228.0911,423.0134,0.3001,423.3135,0.3668,275,0.0088,-275,0.017,1;0;0,0,422.9140,1.0,872.0,-283.0,1,0
126,423.6803,-1228.7581,-805.0778,1230.3421,425.2643,0.3001,425.5644,0.3668,275,0.2,-275,0.2082,1;0;0,0,425.1649,1.0,834.0,-301.0,1,0
127,425.9312,-1231.0090,-805.0778,1233.4433,428.3655,0.3001,428.6657,0.3668,-275,0.0088,275,0.0323,1;0;0,1,428.2661,0.0,-865.0,-202.0,1,0
128,429.0325,-1234.1102,-805.0778,1235.4441,430.3664,0.3001,430.6665,0.3668,275,0,-275,0.1921,0;0.5;0,0,430.2670,0.0,-816.0,-258.0,1,1
129,431.0333,-1236.1111,-805.0778,1237.7117,432.6339,0.3001,432.9341,0.3668,-275,0.2,275,0.2235,1;0;0,1,432.5345,0.0,-792.0,-274.0,1,0
130,433.3009,-1238.3786,-805.0778,1239.8793,434.8015,0.3001,435.1016,0.3668,275,0.2,-275,0.2671,0;0.5;0,0,434.7021,0.0,-804.0,-289.0,1,1
131,435.4684,-1240.5462,-805.0778,1243.5474,438.4696,0.3001,438.7698,0.3668,275,0.0167,-275,0.0249,0;0.5;0,0,438.3786,0.0,-1092.0,-90.0,1,1
132,439.1366,-1244.2143,-805.0778,1246.9988,441.9210,0.3001,442.2212,0.3668,275,0,-275,0.0029,1;0;0,0,441.8300,1.0,963.0,-315.0,1,0
133,442.5880,-1247.6657,-805.0778,1258.1533,453.0756,0.3001,453.3757,0.3668,275,0.05,-275,0.1171,0;0.5;0,0,452.9846,0.0,-960.0,-438.0,1,1
134,453.7425,-1258.8203,-805.0778,1261.4046,456.3269,0.3001,456.6270,0.3668,-275,0,275,0.001,0;0.5;0,1,456.2275,1.0,1017.0,-295.0,1,1
135,456.9938,-1262.0716,-805.0778,1267.9240,462.8462,0.3001,463.1463,0.3668,275,0.0088,-275,0.0117,0;0.5;0,0,462.7469,0.0,-943.0,-416.0,1,1
136,463.5131,-1268.5909,-805.0778,1270.4750,465.3972,0.3001,465.6973,0.3668,275,0,-275,0.0671,1;0;0,0,465.3063,1.0,952.0,-288.0,1,0
137,466.0642,-1271.1419,-805.0778,1273.1928,468.1150,0.3001,468.4151,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,468.0239,1.0,893.0,-325.0,1,1
138,468.7819,-1273.8597,-805.0778,1275.2603,470.1825,0.3001,470.4826,0.3668,275,0,-275,0.1921,1;0;0,0,470.0916,1.0,886.0,-297.0,1,0
139,470.8494,-1275.9272,-805.0778,1277.9780,472.9003,0.3001,473.2004,0.3668,-275,0.2,275,1,0;0.5;0,1,472.8092,1.0,941.0,-314.0,1,1
140,473.5672,-1278.6450,-805.0778,1280.3790,475.3012,0.3001,475.6014,0.3668,275,0.0167,-275,0.0196,1;0;0,0,475.2102,1.0,884.0,-355.0,1,0
141,475.9682,-1281.0459,-805.0778,1290.0996,485.0218,0.3001,485.3220,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,484.9308,1.0,1030.0,-369.0,1,1
142,485.6888,-1290.7665,-805.0778,1292.9841,487.9063,0.3001,488.2065,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,487.8154,1.0,1037.0,-404.0,1,1
143,488.5733,-1293.6510,-805.0778,1295.5351,490.4574,0.3001,490.7575,0.3668,275,0.2,-275,0.2671,1;0;0,0,490.3662,1.0,1046.0,-354.0,1,0
144,491.1243,-1296.2021,-805.0778,1301.0040,495.9263,0.3001,496.2264,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,495.8352,1.0,976.0,-335.0,1,1
145,496.5932,-1301.6710,-805.0778,1304.8056,499.7278,0.3001,500.0279,0.3668,-275,0.05,275,0.0582,1;0;0,1,499.6367,0.0,-845.0,-341.0,1,0
146,500.3947,-1305.4725,-805.0778,1306.7730,501.6953,0.3001,501.9954,0.3668,275,0.0088,-275,0.0323,0;0.5;0,0,501.5959,0.0,-834.0,-311.0,1,1
147,502.3622,-1307.4400,-805.0778,1309.3241,504.2463,0.3001,504.5464,0.3668,-275,0.2,275,0.3921,0;0.5;0,1,504.1554,1.0,990.0,-285.0,1,1
148,504.9132,-1309.9910,-805.0778,1317.0605,511.9828,0.3001,512.2829,0.3668,-275,0.0167,275,0.0196,0;0.5;0,1,511.8918,1.0,1007.0,-259.0,1,1
149,512.6497,-1317.7275,-805.0778,1319.3114,514.2337,0.3001,514.5338,0.3668,275,0.45,-275,0.5171,1;0;0,0,514.1343,1.0,1027.0,-271.0,1,0
