trial,presentation_startTime,presentation_duration,prefeedback_startTime,prefeedback_duration,feedback_startTime,feedback_duration,fixation_startTime,fixation_duration,presentation_object1_positionX,presentation_object1_contrastValue,presentation_object2_positionX,presentation_object2_contrastValue,feedback_object1_color,trialValue,presentation_responseTime,presentation_response,presentation_touchPositionX,presentation_touchPositionY,respondedInTime,correct
19,69.1111,-10451.1810,-10382.0698,10451.7812,69.7114,0.3001,70.0115,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,69.6161,0.0,-803.0,-649.0,1,1
20,70.3783,-10452.4482,-10382.0698,10453.2151,71.1453,0.3001,71.4454,0.3668,275,0.0167,-275,0.0249,1;0;0,0,71.0584,1.0,788.0,-619.0,1,0
21,71.8122,-10453.8821,-10382.0698,10454.5157,72.4458,0.3001,72.7459,0.3668,-275,0.2,275,0.2235,0;0.5;0,1,72.3506,1.0,774.0,-620.0,1,1
22,73.1128,-10455.1826,-10382.0698,10455.6328,73.5629,0.3001,73.8631,0.3668,-275,0.2,275,0.3921,0;0.5;0,1,73.4762,1.0,778.0,-614.0,1,1
23,74.2299,-10456.2997,-10382.0698,10457.1000,75.0302,0.3001,75.3303,0.3668,275,0.45,-275,0.4735,1;0;0,0,74.9433,1.0,777.0,-618.0,1,0
24,75.6971,-10457.7670,-10382.0698,10458.1671,76.0973,0.3001,76.3974,0.3668,275,0,-275,0.1921,0;0.5;0,0,76.0021,0.0,-808.0,-643.0,1,1
25,76.7642,-10458.8341,-10382.0698,10459.3843,77.3144,0.3001,77.6146,0.3668,275,0.2,-275,0.2671,0;0.5;0,0,77.2191,0.0,-804.0,-647.0,1,1
26,77.9814,-10460.0512,-10382.0698,10460.6515,78.5816,0.3001,78.8817,0.3668,-275,0.0167,275,0.0249,0;0.5;0,1,78.4947,1.0,788.0,-607.0,1,1
27,79.2486,-10461.3184,-10382.0698,10461.8186,79.7488,0.3001,80.0489,0.3668,-275,0.45,275,0.5171,0;0.5;0,1,79.6619,1.0,791.0,-608.0,1,1
28,80.4157,-10462.4855,-10382.0698,10463.3692,81.2994,0.3001,81.5995,0.3668,-275,0.0167,275,0.0177,1;0;0,1,81.2042,0.0,-801.0,-649.0,1,0
29,81.9663,-10464.0362,-10382.0698,10464.5530,82.4832,0.3001,82.7833,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,82.3879,1.0,792.0,-604.0,1,1
30,83.1501,-10465.2200,-10382.0698,10465.6535,83.5836,0.3001,83.8838,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,83.4885,0.0,-799.0,-652.0,1,1
31,84.2506,-10466.3204,-10382.0698,10467.6543,85.5844,0.3001,85.8846,0.3668,275,0.2,-275,0.2082,0;0.5;0,0,85.4893,0.0,-801.0,-642.0,1,1
32,86.2514,-10468.3212,-10382.0698,10469.2049,87.1351,0.3001,87.4352,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,87.0399,1.0,783.0,-621.0,1,1
33,87.8020,-10469.8718,-10382.0698,10470.5221,88.4523,0.3001,88.7524,0.3668,275,0.0088,-275,0.0323,0;0.5;0,0,88.3570,0.0,-805.0,-649.0,1,1
34,89.1192,-10471.1890,-10382.0698,10471.7393,89.6694,0.3001,89.9695,0.3668,-275,0.05,275,0.6,0;0.5;0,1,89.5741,1.0,788.0,-607.0,1,1
35,90.3364,-10472.4062,-10382.0698,10472.8897,90.8199,0.3001,91.1200,0.3668,275,0.2,-275,0.75,0;0.5;0,0,90.7330,0.0,-804.0,-645.0,1,1
36,91.4868,-10473.5567,-10382.0698,10474.3070,92.2371,0.3001,92.5372,0.3668,275,0.0088,-275,0.017,0;0.5;0,0,92.1503,0.0,-795.0,-642.0,1,1
37,92.9041,-10474.9739,-10382.0698,10475.7909,93.7211,0.3001,94.0212,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,93.6259,1.0,781.0,-623.0,1,1
38,94.3880,-10476.4578,-10382.0698,10477.0914,95.0216,0.3001,95.3217,0.3668,-275,0.2,275,1,0;0.5;0,1,94.9264,1.0,783.0,-619.0,1,1
39,95.6885,-10477.7584,-10382.0698,10478.5253,96.4555,0.3001,96.7556,0.3668,275,0.05,-275,0.6,0;0.5;0,0,96.3684,0.0,-803.0,-645.0,1,1
40,97.1224,-10479.1923,-10382.0698,10480.3261,98.2562,0.3001,98.5563,0.3668,-275,0.0088,275,0.0098,1;0;0,1,98.1611,0.0,-803.0,-640.0,1,0
41,98.9231,-10480.9930,-10382.0698,10481.6266,99.5567,0.3001,99.8569,0.3668,275,0.2,-275,1,0;0.5;0,0,99.4615,0.0,-800.0,-640.0,1,1
42,100.2237,-10482.2935,-10382.0698,10482.9438,100.8739,0.3001,101.1740,0.3668,-275,0,275,0.1921,0;0.5;0,1,100.7787,1.0,787.0,-611.0,1,1
43,101.5409,-10483.6107,-10382.0698,10484.2943,102.2245,0.3001,102.5246,0.3668,-275,0,275,0.0235,0;0.5;0,1,102.1292,1.0,786.0,-618.0,1,1
44,102.8914,-10484.9613,-10382.0698,10485.4781,103.4083,0.3001,103.7084,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,103.3214,1.0,784.0,-620.0,1,1
45,104.0752,-10486.1451,-10382.0698,10486.8620,104.7922,0.3001,105.0923,0.3668,-275,0.0167,275,0.2088,0;0.5;0,1,104.6970,1.0,784.0,-618.0,1,1
46,105.4591,-10487.5290,-10382.0698,10488.0625,105.9927,0.3001,106.2928,0.3668,275,0.05,-275,0.6,0;0.5;0,0,105.9057,0.0,-798.0,-637.0,1,1
47,106.6596,-10488.7294,-10382.0698,10489.6965,107.6266,0.3001,107.9268,0.3668,275,0.05,-275,0.0735,0;0.5;0,0,107.5314,0.0,-805.0,-641.0,1,1
48,108.2936,-10490.3634,-10382.0698,10491.0804,109.0105,0.3001,109.3107,0.3668,-275,0.0167,275,0.0177,1;0;0,1,108.9153,0.0,-807.0,-640.0,1,0
49,109.6775,-10491.7473,-10382.0698,10492.2809,110.2110,0.3001,110.5111,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,110.1242,1.0,782.0,-618.0,1,1
50,110.8780,-10492.9478,-10382.0698,10493.4480,111.3782,0.3001,111.6783,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,111.2828,0.0,-803.0,-641.0,1,1
51,112.0451,-10494.1149,-10382.0698,10494.7152,112.6453,0.3001,112.9455,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,112.5586,1.0,778.0,-611.0,1,1
52,113.3123,-10495.3821,-10382.0698,10496.7827,114.7128,0.3001,115.0130,0.3668,-275,0.45,275,0.4735,0;0.5;0,1,114.6260,1.0,774.0,-620.0,1,1
53,115.3798,-10497.4496,-10382.0698,10498.0665,115.9967,0.3001,116.2968,0.3668,275,0.2,-275,0.75,0;0.5;0,0,115.9013,0.0,-802.0,-636.0,1,1
54,116.6636,-10498.7335,-10382.0698,10499.4504,117.3806,0.3001,117.6807,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,117.2854,1.0,784.0,-609.0,1,1
55,118.0475,-10500.1173,-10382.0698,10501.0344,118.9645,0.3001,119.2647,0.3668,275,0,-275,0.0082,0;0.5;0,0,118.8776,0.0,-804.0,-640.0,1,1
56,119.6315,-10501.7013,-10382.0698,10502.3849,120.3151,0.3001,120.6152,0.3668,-275,0,275,0.0082,0;0.5;0,1,120.2198,1.0,783.0,-606.0,1,1
57,120.9820,-10503.0519,-10382.0698,10503.8355,121.7657,0.3001,122.0658,0.3668,275,0.45,-275,0.4582,1;0;0,0,121.6787,1.0,781.0,-609.0,1,0
58,122.4326,-10504.5024,-10382.0698,10505.0527,122.9828,0.3001,123.2829,0.3668,275,0.45,-275,0.4735,0;0.5;0,0,122.8960,0.0,-803.0,-647.0,1,1
59,123.6498,-10505.7196,-10382.0698,10506.7367,124.6668,0.3001,124.9670,0.3668,-275,0,275,0.0029,1;0;0,1,124.5799,0.0,-802.0,-644.0,1,0
60,125.3338,-10507.4036,-10382.0698,10508.0539,125.9840,0.3001,126.2842,0.3668,275,0.2,-275,1,0;0.5;0,0,125.8971,0.0,-798.0,-642.0,1,1
61,126.6510,-10508.7208,-10382.0698,10509.4878,127.4179,0.3001,127.7181,0.3668,275,0.0167,-275,0.0838,0;0.5;0,0,127.3227,0.0,-800.0,-643.0,1,1
62,128.0849,-10510.1547,-10382.0698,10510.6382,128.5684,0.3001,128.8685,0.3668,275,0,-275,0.001,1;0;0,0,128.4814,1.0,788.0,-607.0,1,0
63,129.2353,-10511.3052,-10382.0698,10511.9721,129.9023,0.3001,130.2024,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,129.8071,0.0,-798.0,-645.0,1,1
64,130.5692,-10512.6391,-10382.0698,10513.2560,131.1861,0.3001,131.4862,0.3668,275,0.0088,-275,0.017,1;0;0,0,131.0908,1.0,791.0,-595.0,1,0
65,131.8531,-10513.9229,-10382.0698,10514.7732,132.7034,0.3001,133.0035,0.3668,-275,0.0167,275,0.0249,1;0;0,1,132.6165,0.0,-774.0,-623.0,1,0
66,133.3703,-10515.4402,-10382.0698,10516.2572,134.1873,0.3001,134.4875,0.3668,-275,0.0088,275,0.0098,0;0.5;0,1,134.0922,1.0,790.0,-589.0,1,1
67,134.8543,-10516.9241,-10382.0698,10517.8745,135.8046,0.3001,136.1048,0.3668,275,0.0167,-275,0.0196,1;0;0,0,135.7094,1.0,793.0,-590.0,1,0
68,136.4716,-10518.5414,-10382.0698,10519.0416,136.9718,0.3001,137.2719,0.3668,275,0.05,-275,0.2421,0;0.5;0,0,136.8849,0.0,-777.0,-626.0,1,1
69,137.6387,-10519.7086,-10382.0698,10520.1921,138.1222,0.3001,138.4224,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,138.0354,1.0,792.0,-592.0,1,1
70,138.7892,-10520.8590,-10382.0698,10521.4259,139.3561,0.3001,139.6562,0.3668,275,0.45,-275,0.4582,1;0;0,0,139.2692,1.0,790.0,-596.0,1,0
71,140.0230,-10522.0929,-10382.0698,10523.4434,141.3736,0.3001,141.6737,0.3668,275,0.05,-275,0.0529,0;0.5;0,0,141.2867,0.0,-782.0,-637.0,1,1
72,142.0405,-10524.1103,-10382.0698,10524.7606,142.6908,0.3001,142.9909,0.3668,-275,0.2,275,0.2235,0;0.5;0,1,142.5956,1.0,788.0,-602.0,1,1
73,143.3577,-10525.4275,-10382.0698,10526.7781,144.7082,0.3001,145.0084,0.3668,275,0.05,-275,0.0582,1;0;0,0,144.6131,1.0,784.0,-604.0,1,0
74,145.3752,-10527.4450,-10382.0698,10528.2620,146.1922,0.3001,146.4923,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,146.0971,1.0,787.0,-607.0,1,1
75,146.8591,-10528.9289,-10382.0698,10529.6959,147.6261,0.3001,147.9262,0.3668,275,0.0088,-275,0.0098,0;0.5;0,0,147.5308,0.0,-781.0,-636.0,1,1
76,148.2930,-10530.3628,-10382.0698,10530.9798,148.9099,0.3001,149.2100,0.3668,-275,0.0088,275,0.0323,0;0.5;0,1,148.8229,1.0,788.0,-604.0,1,1
77,149.5769,-10531.6467,-10382.0698,10532.3970,150.3272,0.3001,150.6273,0.3668,-275,0.2,275,1,0;0.5;0,1,150.2403,1.0,780.0,-618.0,1,1
78,150.9941,-10533.0639,-10382.0698,10533.7809,151.7110,0.3001,152.0112,0.3668,275,0.05,-275,0.6,0;0.5;0,0,151.6157,0.0,-779.0,-639.0,1,1
79,152.3780,-10534.4478,-10382.0698,10535.2315,153.1616,0.3001,153.4618,0.3668,275,0.2,-275,0.2671,1;0;0,0,153.0663,1.0,778.0,-618.0,1,0
80,153.8286,-10535.8984,-10382.0698,10536.4653,154.3955,0.3001,154.6956,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,154.3002,1.0,787.0,-606.0,1,1
81,155.0624,-10537.1322,-10382.0698,10537.5157,155.4459,0.3001,155.7460,0.3668,275,0.0167,-275,0.2088,0;0.5;0,0,155.3506,0.0,-779.0,-644.0,1,1
82,156.1128,-10538.1827,-10382.0698,10538.7662,156.6964,0.3001,156.9965,0.3668,-275,0,275,0.0671,0;0.5;0,1,156.6095,1.0,783.0,-609.0,1,1
83,157.3633,-10539.4332,-10382.0698,10540.3502,158.2804,0.3001,158.5805,0.3668,275,0,-275,0.0029,0;0.5;0,0,158.1934,0.0,-780.0,-632.0,1,1
84,158.9473,-10541.0171,-10382.0698,10542.0175,159.9477,0.3001,160.2478,0.3668,275,0,-275,0.001,1;0;0,0,159.8607,1.0,783.0,-611.0,1,0
85,160.6146,-10542.6845,-10382.0698,10543.3014,161.2315,0.3001,161.5317,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,161.1364,0.0,-782.0,-630.0,1,1
86,161.8985,-10543.9683,-10382.0698,10544.5352,162.4654,0.3001,162.7655,0.3668,275,0.45,-275,1,0;0.5;0,0,162.3702,0.0,-782.0,-633.0,1,1
87,163.1323,-10545.2021,-10382.0698,10546.4860,164.4162,0.3001,164.7163,0.3668,-275,0.05,275,0.0529,0;0.5;0,1,164.3211,1.0,774.0,-622.0,1,1
88,165.0831,-10547.1529,-10382.0698,10547.8365,165.7667,0.3001,166.0668,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,165.6715,1.0,777.0,-606.0,1,1
89,166.4336,-10548.5035,-10382.0698,10549.3038,167.2340,0.3001,167.5341,0.3668,275,0.05,-275,0.1171,0;0.5;0,0,167.1386,0.0,-788.0,-633.0,1,1
90,167.9009,-10549.9707,-10382.0698,10551.8382,169.7683,0.3001,170.0684,0.3668,-275,0.0167,275,0.0177,1;0;0,1,169.6815,0.0,-783.0,-637.0,1,0
91,170.4352,-10552.5051,-10382.0698,10553.2220,171.1522,0.3001,171.4523,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,171.0653,1.0,776.0,-611.0,1,1
92,171.8191,-10553.8890,-10382.0698,10554.4059,172.3360,0.3001,172.6361,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,172.2493,1.0,778.0,-610.0,1,1
93,173.0029,-10555.0728,-10382.0698,10556.2399,174.1701,0.3001,174.4702,0.3668,-275,0.45,275,0.4735,0;0.5;0,1,174.0748,1.0,781.0,-605.0,1,1
94,174.8370,-10556.9069,-10382.0698,10557.9406,175.8708,0.3001,176.1709,0.3668,275,0.0167,-275,0.0196,0;0.5;0,0,175.7756,0.0,-777.0,-629.0,1,1
95,176.5377,-10558.6075,-10382.0698,10559.2911,177.2213,0.3001,177.5214,0.3668,-275,0.05,275,0.6,0;0.5;0,1,177.1261,1.0,773.0,-619.0,1,1
96,177.8882,-10559.9581,-10382.0698,10560.8084,178.7386,0.3001,179.0387,0.3668,-275,0.45,275,0.4582,0;0.5;0,1,178.6434,1.0,775.0,-614.0,1,1
97,179.4055,-10561.4754,-10382.0698,10562.1590,180.0891,0.3001,180.3892,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,180.0024,1.0,773.0,-618.0,1,1
98,180.7561,-10562.8259,-10382.0698,10563.8263,181.7565,0.3001,182.0566,0.3668,275,0.0088,-275,0.0117,0;0.5;0,0,181.6612,0.0,-782.0,-638.0,1,1
99,182.4234,-10564.4932,-10382.0698,10565.3269,183.2571,0.3001,183.5572,0.3668,-275,0,275,0.001,0;0.5;0,1,183.1703,1.0,780.0,-600.0,1,1
100,183.9240,-10565.9938,-10382.0698,10566.6108,184.5409,0.3001,184.8410,0.3668,275,0.45,-275,1,0;0.5;0,0,184.4457,0.0,-782.0,-640.0,1,1
101,185.2079,-10567.2777,-10382.0698,10568.9284,186.8585,0.3001,187.1586,0.3668,275,0.0167,-275,0.0177,0;0.5;0,0,186.7633,0.0,-783.0,-634.0,1,1
102,187.5254,-10569.5953,-10382.0698,10570.6165,188.5467,0.3001,188.8468,0.3668,275,0.05,-275,0.0735,1;0;0,0,188.4475,1.0,776.0,-611.0,1,0
103,189.2136,-10571.2835,-10382.0698,10572.6632,190.5933,0.3001,190.8935,0.3668,275,0.0167,-275,0.0402,0;0.5;0,0,190.5064,0.0,-777.0,-642.0,1,1
104,191.2603,-10573.3301,-10382.0698,10573.9971,191.9272,0.3001,192.2273,0.3668,-275,0.2,275,1,0;0.5;0,1,191.8403,1.0,774.0,-613.0,1,1
105,192.5942,-10574.6640,-10382.0698,10575.3143,193.2444,0.3001,193.5445,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,193.1492,1.0,778.0,-608.0,1,1
106,193.9113,-10575.9812,-10382.0698,10576.5147,194.4449,0.3001,194.7450,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,194.3581,0.0,-777.0,-644.0,1,1
107,195.1118,-10577.1817,-10382.0698,10577.6319,195.5620,0.3001,195.8621,0.3668,-275,0.2,275,0.3921,0;0.5;0,1,195.4752,1.0,773.0,-617.0,1,1
108,196.2289,-10578.2988,-10382.0698,10579.1491,197.0793,0.3001,197.3794,0.3668,-275,0.05,275,0.0529,0;0.5;0,1,196.9924,1.0,776.0,-612.0,1,1
109,197.7462,-10579.8161,-10382.0698,10580.3663,198.2964,0.3001,198.5966,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,198.2096,1.0,775.0,-617.0,1,1
110,198.9634,-10581.0332,-10382.0698,10581.4667,199.3969,0.3001,199.6970,0.3668,-275,0,275,0.1921,0;0.5;0,1,199.3101,1.0,776.0,-614.0,1,1
111,200.0638,-10582.1337,-10382.0698,10582.7172,200.6474,0.3001,200.9475,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,200.5522,0.0,-778.0,-641.0,1,1
112,201.3143,-10583.3842,-10382.0698,10584.0011,201.9312,0.3001,202.2314,0.3668,275,0.0167,-275,0.0196,1;0;0,0,201.8361,1.0,774.0,-613.0,1,0
113,202.5982,-10584.6680,-10382.0698,10585.1682,203.0984,0.3001,203.3985,0.3668,-275,0,275,0.1921,0;0.5;0,1,203.0116,1.0,777.0,-608.0,1,1
114,203.7653,-10585.8352,-10382.0698,10586.8356,204.7657,0.3001,205.0658,0.3668,-275,0.45,275,0.4735,0;0.5;0,1,204.6787,1.0,771.0,-615.0,1,1
115,205.4326,-10587.5025,-10382.0698,10588.1361,206.0662,0.3001,206.3664,0.3668,-275,0.0167,275,0.0177,0;0.5;0,1,205.9794,1.0,776.0,-608.0,1,1
116,206.7332,-10588.8030,-10382.0698,10589.2699,207.2000,0.3001,207.5001,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,207.1048,1.0,778.0,-608.0,1,1
117,207.8670,-10589.9368,-10382.0698,10590.4870,208.4172,0.3001,208.7173,0.3668,275,0.0167,-275,0.0838,0;0.5;0,0,208.3305,0.0,-777.0,-637.0,1,1
118,209.0841,-10591.1540,-10382.0698,10592.2211,210.1512,0.3001,210.4513,0.3668,275,0.2,-275,0.2235,0;0.5;0,0,210.0560,0.0,-776.0,-632.0,1,1
119,210.8181,-10592.8880,-10382.0698,10593.4382,211.3684,0.3001,211.6685,0.3668,-275,0.0167,275,0.0249,0;0.5;0,1,211.2731,1.0,777.0,-608.0,1,1
120,212.0353,-10594.1051,-10382.0698,10594.6554,212.5855,0.3001,212.8856,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,212.4903,1.0,769.0,-615.0,1,1
121,213.2525,-10595.3223,-10382.0698,10595.7558,213.6860,0.3001,213.9861,0.3668,-275,0.2,275,0.75,0;0.5;0,1,213.5907,1.0,778.0,-606.0,1,1
122,214.3529,-10596.4227,-10382.0698,10597.2397,215.1699,0.3001,215.4700,0.3668,275,0.0088,-275,0.017,0;0.5;0,0,215.0829,0.0,-777.0,-638.0,1,1
123,215.8368,-10597.9067,-10382.0698,10598.5236,216.4537,0.3001,216.7539,0.3668,275,0.45,-275,0.4735,0;0.5;0,0,216.3667,0.0,-776.0,-627.0,1,1
124,217.1207,-10599.1905,-10382.0698,10599.8575,217.7876,0.3001,218.0877,0.3668,275,0.0167,-275,0.0196,1;0;0,0,217.6924,1.0,776.0,-605.0,1,0
125,218.4545,-10600.5244,-10382.0698,10601.1747,219.1048,0.3001,219.4049,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,219.0178,1.0,774.0,-606.0,1,1
126,219.7717,-10601.8416,-10382.0698,10602.4919,220.4220,0.3001,220.7221,0.3668,-275,0.0167,275,0.0249,0;0.5;0,1,220.3350,1.0,778.0,-601.0,1,1
127,221.0889,-10603.1588,-10382.0698,10603.5756,221.5058,0.3001,221.8059,0.3668,275,0,-275,0.0235,0;0.5;0,0,221.4105,0.0,-775.0,-637.0,1,1
128,222.1727,-10604.2426,-10382.0698,10604.6761,222.6062,0.3001,222.9063,0.3668,275,0.0088,-275,0.0098,1;0;0,0,222.5109,1.0,778.0,-604.0,1,0
129,223.2732,-10605.3430,-10382.0698,10605.9599,223.8901,0.3001,224.1902,0.3668,-275,0.45,275,0.4582,0;0.5;0,1,223.8032,1.0,777.0,-604.0,1,1
130,224.5570,-10606.6268,-10382.0698,10607.0103,224.9405,0.3001,225.2406,0.3668,275,0,-275,0.0235,0;0.5;0,0,224.8535,0.0,-776.0,-640.0,1,1
131,225.6074,-10607.6773,-10382.0698,10608.0441,225.9742,0.3001,226.2744,0.3668,275,0.05,-275,0.1171,1;0;0,0,225.8790,1.0,774.0,-609.0,1,0
132,226.6412,-10608.7110,-10382.0698,10609.0612,226.9913,0.3001,227.2914,0.3668,-275,0.05,275,0.0582,1;0;0,1,226.9044,0.0,-774.0,-651.0,1,0
133,227.6582,-10609.7281,-10382.0698,10611.0620,228.9921,0.3001,229.2922,0.3668,275,0.2,-275,0.2671,0;0.5;0,0,228.9052,0.0,-774.0,-644.0,1,1
134,229.6591,-10611.7289,-10382.0698,10612.4292,230.3593,0.3001,230.6595,0.3668,-275,0.2,275,1,0;0.5;0,1,230.2641,1.0,765.0,-623.0,1,1
135,231.0263,-10613.0961,-10382.0698,10614.4967,232.4268,0.3001,232.7270,0.3668,275,0,-275,0.0029,0;0.5;0,0,232.3400,0.0,-745.0,-638.0,1,1
136,233.0938,-10615.1636,-10382.0698,10615.7472,233.6773,0.3001,233.9775,0.3668,-275,0.0167,275,0.0838,0;0.5;0,1,233.5822,1.0,756.0,-608.0,1,1
137,234.3443,-10616.4141,-10382.0698,10616.9810,234.9112,0.3001,235.2113,0.3668,-275,0.2,275,0.3921,0;0.5;0,1,234.8160,1.0,753.0,-609.0,1,1
138,235.5781,-10617.6479,-10382.0698,10618.4316,236.3617,0.3001,236.6619,0.3668,-275,0.0088,275,0.0117,0;0.5;0,1,236.2665,1.0,757.0,-607.0,1,1
139,237.0287,-10619.0985,-10382.0698,10619.6821,237.6122,0.3001,237.9124,0.3668,275,0.45,-275,0.5171,0;0.5;0,0,237.5171,0.0,-754.0,-648.0,1,1
140,238.2792,-10620.3490,-10382.0698,10620.9493,238.8794,0.3001,239.1795,0.3668,275,0.0167,-275,0.0838,0;0.5;0,0,238.7842,0.0,-759.0,-653.0,1,1
141,239.5464,-10621.6162,-10382.0698,10622.0831,240.0132,0.3001,240.3133,0.3668,275,0,-275,0.0235,0;0.5;0,0,239.9264,0.0,-764.0,-652.0,1,1
142,240.6801,-10622.7500,-10382.0698,10623.8004,241.7306,0.3001,242.0307,0.3668,-275,0.0167,275,0.0196,1;0;0,1,241.6436,0.0,-764.0,-645.0,1,0
143,242.3975,-10624.4673,-10382.0698,10625.1009,243.0311,0.3001,243.3312,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,242.9359,1.0,762.0,-597.0,1,1
144,243.6980,-10625.7679,-10382.0698,10626.3014,244.2316,0.3001,244.5317,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,244.1364,1.0,767.0,-594.0,1,1
145,244.8985,-10626.9684,-10382.0698,10627.4352,245.3654,0.3001,245.6655,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,245.2784,1.0,763.0,-593.0,1,1
146,246.0323,-10628.1021,-10382.0698,10628.7024,246.6325,0.3001,246.9327,0.3668,275,0.05,-275,0.0529,0;0.5;0,0,246.5456,0.0,-764.0,-637.0,1,1
