trial,presentation_startTime,presentation_duration,prefeedback_startTime,prefeedback_duration,feedback_startTime,feedback_duration,fixation_startTime,fixation_duration,presentation_object1_positionX,presentation_object1_contrastValue,presentation_object2_positionX,presentation_object2_contrastValue,feedback_object1_color,trialValue,presentation_responseTime,presentation_response,presentation_touchPositionX,presentation_touchPositionY,respondedInTime,correct
12,74.0218,-78425.4708,-78351.4490,78426.1044,74.6554,0.3001,74.9555,0.3668,275,0.2,-275,1,0;0.5;0,0,74.5727,0.0,-1030.0,-709.0,1,1
13,75.3223,-78426.7713,-78351.4490,78428.1052,76.6562,0.3001,76.9563,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,76.5734,1.0,1081.0,-724.0,1,1
14,77.3231,-78428.7721,-78351.4490,78429.4224,77.9734,0.3001,78.2735,0.3668,-275,0,275,0.0671,0;0.5;0,1,77.8906,1.0,1072.0,-719.0,1,1
15,78.6404,-78430.0893,-78351.4490,78431.0397,79.5907,0.3001,79.8909,0.3668,-275,0.0088,275,0.0098,0;0.5;0,1,79.4996,1.0,1090.0,-717.0,1,1
16,80.2577,-78431.7067,-78351.4490,78432.0401,80.5911,0.3001,80.8913,0.3668,-275,0.0167,275,0.0177,0;0.5;0,1,80.5085,1.0,1091.0,-723.0,1,1
17,81.2581,-78432.7071,-78351.4490,78433.3073,81.8583,0.3001,82.1585,0.3668,275,0,-275,0.0671,0;0.5;0,0,81.7672,0.0,-1024.0,-701.0,1,1
18,82.5253,-78433.9743,-78351.4490,78434.4578,83.0088,0.3001,83.3089,0.3668,-275,0.2,275,0.75,0;0.5;0,1,82.9179,1.0,1087.0,-726.0,1,1
19,83.6757,-78435.1247,-78351.4490,78435.8417,84.3927,0.3001,84.6928,0.3668,275,0.05,-275,0.6,0;0.5;0,0,84.3100,0.0,-1043.0,-695.0,1,1
20,85.0596,-78436.5086,-78351.4490,78437.2423,85.7933,0.3001,86.0934,0.3668,-275,0,275,0.0235,1;0;0,1,85.7105,0.0,-1047.0,-678.0,1,0
21,86.4602,-78437.9092,-78351.4490,78438.6261,87.1772,0.3001,87.4773,0.3668,275,0.05,-275,0.0735,1;0;0,0,87.0944,1.0,1092.0,-724.0,1,0
22,87.8441,-78439.2931,-78351.4490,78440.2601,88.8112,0.3001,89.1113,0.3668,275,0.0167,-275,0.0249,0;0.5;0,0,88.7201,0.0,-1033.0,-684.0,1,1
23,89.4781,-78440.9271,-78351.4490,78441.9442,90.4952,0.3001,90.7953,0.3668,-275,0.05,275,0.1171,0;0.5;0,1,90.4125,1.0,1092.0,-715.0,1,1
24,91.1621,-78442.6111,-78351.4490,78443.4614,92.0125,0.3001,92.3126,0.3668,-275,0.0167,275,0.0196,0;0.5;0,1,91.9297,1.0,1083.0,-719.0,1,1
25,92.6794,-78444.1284,-78351.4490,78444.9787,93.5298,0.3001,93.8299,0.3668,275,0.0167,-275,0.0249,1;0;0,0,93.4386,1.0,1066.0,-708.0,1,0
26,94.1967,-78445.6457,-78351.4490,78446.2626,94.8136,0.3001,95.1137,0.3668,-275,0.45,275,0.4582,0;0.5;0,1,94.7225,1.0,1068.0,-704.0,1,1
27,95.4805,-78446.9295,-78351.4490,78447.6798,96.2309,0.3001,96.5310,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,96.1483,1.0,1058.0,-716.0,1,1
28,96.8978,-78448.3468,-78351.4490,78448.9804,97.5314,0.3001,97.8315,0.3668,275,0,-275,0.0671,0;0.5;0,0,97.4404,0.0,-1024.0,-676.0,1,1
29,98.1983,-78449.6473,-78351.4490,78450.3643,98.9153,0.3001,99.2154,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,98.8243,0.0,-1023.0,-687.0,1,1
30,99.5822,-78451.0312,-78351.4490,78451.7482,100.2992,0.3001,100.5993,0.3668,-275,0.0167,275,0.0838,0;0.5;0,1,100.2166,1.0,1061.0,-716.0,1,1
31,100.9661,-78452.4151,-78351.4490,78453.3155,101.8665,0.3001,102.1666,0.3668,275,0.2,-275,0.2082,1;0;0,0,101.7837,1.0,1056.0,-714.0,1,0
32,102.5334,-78453.9824,-78351.4490,78455.0162,103.5672,0.3001,103.8673,0.3668,-275,0.05,275,0.0529,1;0;0,1,103.4846,0.0,-1014.0,-661.0,1,0
33,104.2341,-78455.6831,-78351.4490,78456.5334,105.0845,0.3001,105.3846,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,105.0016,1.0,1055.0,-708.0,1,1
34,105.7514,-78457.2004,-78351.4490,78458.1841,106.7351,0.3001,107.0352,0.3668,-275,0,275,0.0235,0;0.5;0,1,106.6442,1.0,1054.0,-690.0,1,1
35,107.4021,-78458.8510,-78351.4490,78460.0849,108.6359,0.3001,108.9360,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,108.5531,1.0,1057.0,-685.0,1,1
36,109.3028,-78460.7518,-78351.4490,78461.3854,109.9364,0.3001,110.2366,0.3668,-275,0.05,275,0.6,0;0.5;0,1,109.8537,1.0,1056.0,-690.0,1,1
37,110.6034,-78462.0524,-78351.4490,78462.7360,111.2870,0.3001,111.5871,0.3668,275,0,-275,0.0235,0;0.5;0,0,111.1959,0.0,-1021.0,-663.0,1,1
38,111.9539,-78463.4029,-78351.4490,78464.1532,112.7042,0.3001,113.0043,0.3668,275,0.0167,-275,0.0838,0;0.5;0,0,112.6214,0.0,-1033.0,-647.0,1,1
39,113.3712,-78464.8201,-78351.4490,78465.5538,114.1048,0.3001,114.4049,0.3668,275,0.45,-275,0.4582,1;0;0,0,114.0220,1.0,1048.0,-688.0,1,0
40,114.7717,-78466.2207,-78351.4490,78467.1878,115.7388,0.3001,116.0389,0.3668,275,0.2,-275,0.2235,1;0;0,0,115.6477,1.0,1055.0,-680.0,1,0
41,116.4057,-78467.8547,-78351.4490,78468.8551,117.4061,0.3001,117.7063,0.3668,-275,0,275,0.1921,0;0.5;0,1,117.3150,1.0,1053.0,-690.0,1,1
42,118.0731,-78469.5221,-78351.4490,78470.3891,118.9401,0.3001,119.2402,0.3668,275,0.0167,-275,0.0249,1;0;0,0,118.8573,1.0,1052.0,-687.0,1,0
43,119.6070,-78471.0560,-78351.4490,78471.6062,120.1573,0.3001,120.4574,0.3668,-275,0.05,275,0.6,0;0.5;0,1,120.0663,1.0,1052.0,-687.0,1,1
44,120.8242,-78472.2732,-78351.4490,78472.6900,121.2410,0.3001,121.5412,0.3668,275,0.45,-275,0.4735,1;0;0,0,121.1584,1.0,1051.0,-690.0,1,0
45,121.9080,-78473.3570,-78351.4490,78474.7242,123.2752,0.3001,123.5753,0.3668,275,0.0167,-275,0.0402,0;0.5;0,0,123.1924,0.0,-1033.0,-644.0,1,1
46,123.9421,-78475.3911,-78351.4490,78476.6916,125.2427,0.3001,125.5428,0.3668,-275,0.0088,275,0.0117,0;0.5;0,1,125.1516,1.0,1041.0,-699.0,1,1
47,125.9096,-78477.3586,-78351.4490,78478.0422,126.5932,0.3001,126.8933,0.3668,275,0.05,-275,0.1171,0;0.5;0,0,126.5022,0.0,-1008.0,-670.0,1,1
48,127.2601,-78478.7091,-78351.4490,78479.7762,128.3273,0.3001,128.6274,0.3668,-275,0.0167,275,0.0177,0;0.5;0,1,128.2362,1.0,1038.0,-700.0,1,1
49,128.9942,-78480.4432,-78351.4490,78481.1768,129.7278,0.3001,130.0279,0.3668,275,0.05,-275,0.6,0;0.5;0,0,129.6452,0.0,-1001.0,-666.0,1,1
50,130.3948,-78481.8437,-78351.4490,78482.3940,130.9450,0.3001,131.2451,0.3668,275,0.0088,-275,0.017,0;0.5;0,0,130.8623,0.0,-1010.0,-638.0,1,1
51,131.6119,-78483.0609,-78351.4490,78483.6445,132.1955,0.3001,132.4956,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,132.1044,0.0,-1001.0,-647.0,1,1
52,132.8624,-78484.3114,-78351.4490,78485.0784,133.6294,0.3001,133.9295,0.3668,-275,0.0167,275,0.0249,0;0.5;0,1,133.5384,1.0,1040.0,-717.0,1,1
53,134.2963,-78485.7453,-78351.4490,78486.2622,134.8132,0.3001,135.1133,0.3668,-275,0.2,275,0.2235,1;0;0,1,134.7221,0.0,-1004.0,-632.0,1,0
54,135.4802,-78486.9291,-78351.4490,78487.5127,136.0637,0.3001,136.3639,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,135.9810,1.0,1041.0,-714.0,1,1
55,136.7307,-78488.1797,-78351.4490,78488.7632,137.3142,0.3001,137.6144,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,137.2315,1.0,1039.0,-720.0,1,1
56,137.9812,-78489.4302,-78351.4490,78490.1471,138.6981,0.3001,138.9983,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,138.6153,0.0,-1004.0,-643.0,1,1
57,139.3651,-78490.8141,-78351.4490,78491.2642,139.8153,0.3001,140.1154,0.3668,-275,0,275,0.0235,1;0;0,1,139.7326,0.0,-1004.0,-642.0,1,0
58,140.4822,-78491.9312,-78351.4490,78492.5481,141.0991,0.3001,141.3992,0.3668,275,0.45,-275,0.4735,0;0.5;0,0,141.0080,0.0,-1011.0,-649.0,1,1
59,141.7661,-78493.2150,-78351.4490,78494.2488,142.7998,0.3001,143.0999,0.3668,-275,0.2,275,1,0;0.5;0,1,142.7087,1.0,1045.0,-719.0,1,1
60,143.4667,-78494.9157,-78351.4490,78495.8828,144.4338,0.3001,144.7339,0.3668,-275,0,275,0.0082,0;0.5;0,1,144.3511,1.0,1039.0,-693.0,1,1
61,145.1007,-78496.5497,-78351.4490,78497.0666,145.6176,0.3001,145.9177,0.3668,-275,0.2,275,0.75,0;0.5;0,1,145.5349,1.0,1045.0,-709.0,1,1
62,146.2846,-78497.7335,-78351.4490,78498.3505,146.9015,0.3001,147.2016,0.3668,275,0,-275,0.0029,1;0;0,0,146.8189,1.0,1052.0,-704.0,1,0
63,147.5684,-78499.0174,-78351.4490,78499.5176,148.0686,0.3001,148.3687,0.3668,275,0.2,-275,0.2235,1;0;0,0,147.9859,1.0,1047.0,-710.0,1,0
64,148.7356,-78500.1845,-78351.4490,78500.9849,149.5359,0.3001,149.8360,0.3668,275,0.05,-275,0.1171,1;0;0,0,149.4449,1.0,1044.0,-706.0,1,0
65,150.2028,-78501.6518,-78351.4490,78503.6026,152.1536,0.3001,152.4537,0.3668,-275,0,275,0.0082,0;0.5;0,1,152.0626,1.0,1044.0,-651.0,1,1
66,152.8206,-78504.2695,-78351.4490,78504.4196,152.9706,0.3001,153.2707,0.3668,275,0.0088,-275,0.0098,0;0.5;0,0,152.8879,0.0,-999.0,-631.0,1,1
67,153.6376,-78505.0865,-78351.4490,78505.1866,153.7376,0.3001,154.0377,0.3668,-275,0.2,275,0.75,1;0;0,1,153.6466,0.0,-999.0,-621.0,1,0
68,154.4045,-78505.8535,-78351.4490,78506.8206,155.3716,0.3001,155.6717,0.3668,-275,0.45,275,0.4735,0;0.5;0,1,155.2806,1.0,1037.0,-669.0,1,1
69,156.0385,-78507.4875,-78351.4490,78507.7209,156.2720,0.3001,156.5721,0.3668,275,0.0167,-275,0.0249,0;0.5;0,0,156.1810,0.0,-1007.0,-604.0,1,1
70,156.9389,-78508.3879,-78351.4490,78509.0215,157.5725,0.3001,157.8726,0.3668,-275,0.45,275,1,0;0.5;0,1,157.4814,1.0,1044.0,-668.0,1,1
71,158.2394,-78509.6884,-78351.4490,78510.3387,158.8897,0.3001,159.1898,0.3668,275,0.45,-275,1,0;0.5;0,0,158.8069,0.0,-1005.0,-619.0,1,1
72,159.5566,-78511.0056,-78351.4490,78511.7226,160.2736,0.3001,160.5737,0.3668,275,0.05,-275,0.0735,1;0;0,0,160.1825,1.0,1045.0,-667.0,1,0
73,160.9405,-78512.3895,-78351.4490,78513.0731,161.6241,0.3001,161.9243,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,161.5414,0.0,-1011.0,-622.0,1,1
74,162.2911,-78513.7401,-78351.4490,78514.4403,162.9914,0.3001,163.2915,0.3668,275,0.05,-275,0.0582,0;0.5;0,0,162.9087,0.0,-1011.0,-614.0,1,1
75,163.6583,-78515.1073,-78351.4490,78515.8242,164.3753,0.3001,164.6754,0.3668,275,0.0167,-275,0.0402,0;0.5;0,0,164.2925,0.0,-1019.0,-617.0,1,1
76,165.0422,-78516.4912,-78351.4490,78516.9747,165.5257,0.3001,165.8258,0.3668,-275,0.0088,275,0.0098,1;0;0,1,165.4429,0.0,-1028.0,-594.0,1,0
77,166.1927,-78517.6416,-78351.4490,78517.8584,166.4094,0.3001,166.7095,0.3668,-275,0,275,0.0671,0;0.5;0,1,166.3184,1.0,1047.0,-658.0,1,1
78,167.0764,-78518.5253,-78351.4490,78519.2756,167.8267,0.3001,168.1268,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,167.7440,0.0,-1003.0,-607.0,1,1
79,168.4936,-78519.9426,-78351.4490,78520.7096,169.2606,0.3001,169.5607,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,169.1778,1.0,1047.0,-671.0,1,1
80,169.9275,-78521.3765,-78351.4490,78521.8600,170.4110,0.3001,170.7112,0.3668,275,0,-275,0.001,1;0;0,0,170.3283,1.0,1051.0,-655.0,1,0
81,171.0780,-78522.5270,-78351.4490,78523.1105,171.6615,0.3001,171.9617,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,171.5705,1.0,1050.0,-650.0,1,1
82,172.3285,-78523.7775,-78351.4490,78524.0943,172.6453,0.3001,172.9454,0.3668,275,0,-275,0.0029,1;0;0,0,172.5625,1.0,1051.0,-652.0,1,0
83,173.3122,-78524.7612,-78351.4490,78525.3114,173.8624,0.3001,174.1626,0.3668,275,0,-275,0.0671,0;0.5;0,0,173.7714,0.0,-1018.0,-594.0,1,1
84,174.5294,-78525.9784,-78351.4490,78526.5119,175.0629,0.3001,175.3631,0.3668,-275,0,275,0.0029,1;0;0,1,174.9802,0.0,-1015.0,-597.0,1,0
85,175.7299,-78527.1789,-78351.4490,78527.9959,176.5469,0.3001,176.8470,0.3668,275,0.45,-275,0.4735,1;0;0,0,176.4640,1.0,1046.0,-650.0,1,0
86,177.2138,-78528.6628,-78351.4490,78529.3964,177.9474,0.3001,178.2476,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,177.8648,1.0,1044.0,-653.0,1,1
87,178.6144,-78530.0634,-78351.4490,78530.6803,179.2313,0.3001,179.5314,0.3668,275,0,-275,0.0671,0;0.5;0,0,179.1486,0.0,-1020.0,-587.0,1,1
88,179.8982,-78531.3472,-78351.4490,78532.1142,180.6652,0.3001,180.9653,0.3668,275,0.05,-275,0.0735,1;0;0,0,180.5742,1.0,1042.0,-664.0,1,0
89,181.3321,-78532.7811,-78351.4490,78533.6482,182.1992,0.3001,182.4993,0.3668,-275,0.0167,275,0.2088,1;0;0,1,182.1081,0.0,-1018.0,-591.0,1,0
90,182.8661,-78534.3151,-78351.4490,78534.4485,182.9995,0.3001,183.2996,0.3668,-275,0.0088,275,0.0323,1;0;0,1,182.9086,0.0,-1010.0,-594.0,1,0
91,183.6664,-78535.1154,-78351.4490,78535.4989,184.0499,0.3001,184.3500,0.3668,-275,0,275,0.0029,0;0.5;0,1,183.9672,1.0,1042.0,-670.0,1,1
92,184.7169,-78536.1658,-78351.4490,78537.6831,186.2341,0.3001,186.5343,0.3668,-275,0.05,275,0.0529,0;0.5;0,1,186.1514,1.0,1039.0,-669.0,1,1
93,186.9011,-78538.3501,-78351.4490,78539.6506,188.2016,0.3001,188.5017,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,188.1189,1.0,1035.0,-663.0,1,1
94,188.8685,-78540.3175,-78351.4490,78541.0178,189.5688,0.3001,189.8690,0.3668,-275,0.2,275,0.75,0;0.5;0,1,189.4860,1.0,1033.0,-662.0,1,1
95,190.2358,-78541.6848,-78351.4490,78541.9015,190.4525,0.3001,190.7526,0.3668,-275,0.0167,275,0.2088,0;0.5;0,1,190.3698,1.0,1025.0,-665.0,1,1
96,191.1195,-78542.5684,-78351.4490,78543.0687,191.6197,0.3001,191.9198,0.3668,275,0.2,-275,1,0;0.5;0,0,191.5285,0.0,-1005.0,-604.0,1,1
97,192.2866,-78543.7356,-78351.4490,78544.4692,193.0202,0.3001,193.3204,0.3668,-275,0,275,0.0082,1;0;0,1,192.9375,0.0,-1009.0,-597.0,1,0
98,193.6872,-78545.1362,-78351.4490,78545.7864,194.3374,0.3001,194.6376,0.3668,-275,0,275,0.0671,0;0.5;0,1,194.2547,1.0,1021.0,-664.0,1,1
99,195.0044,-78546.4534,-78351.4490,78547.0536,195.6046,0.3001,195.9047,0.3668,275,0.45,-275,0.6421,0;0.5;0,0,195.5219,0.0,-999.0,-599.0,1,1
100,196.2716,-78547.7205,-78351.4490,78548.2874,196.8385,0.3001,197.1386,0.3668,275,0.2,-275,1,0;0.5;0,0,196.7473,0.0,-1001.0,-591.0,1,1
101,197.5054,-78548.9544,-78351.4490,78549.5046,198.0556,0.3001,198.3557,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,197.9728,0.0,-1008.0,-589.0,1,1
102,198.7226,-78550.1715,-78351.4490,78550.4717,199.0227,0.3001,199.3228,0.3668,-275,0,275,0.0082,0;0.5;0,1,198.9317,1.0,1026.0,-661.0,1,1
103,199.6896,-78551.1386,-78351.4490,78551.2887,199.8397,0.3001,200.1398,0.3668,275,0.0088,-275,0.0117,0;0.5;0,0,199.7570,0.0,-1002.0,-584.0,1,1
104,200.5066,-78551.9556,-78351.4490,78552.8726,201.4237,0.3001,201.7238,0.3668,-275,0.45,275,0.5171,0;0.5;0,1,201.3411,1.0,1024.0,-666.0,1,1
105,202.0906,-78553.5396,-78351.4490,78554.0231,202.5741,0.3001,202.8742,0.3668,275,0.2,-275,0.2671,0;0.5;0,0,202.4832,0.0,-1002.0,-589.0,1,1
106,203.2411,-78554.6900,-78351.4490,78555.2403,203.7913,0.3001,204.0914,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,203.7002,1.0,1029.0,-666.0,1,1
107,204.4582,-78555.9072,-78351.4490,78556.2907,204.8417,0.3001,205.1418,0.3668,-275,0,275,0.0082,0;0.5;0,1,204.7590,1.0,1025.0,-659.0,1,1
108,205.5086,-78556.9576,-78351.4490,78557.5912,206.1422,0.3001,206.4424,0.3668,275,0.05,-275,0.0735,1;0;0,0,206.0513,1.0,1028.0,-659.0,1,0
109,206.8092,-78558.2582,-78351.4490,78558.6917,207.2427,0.3001,207.5428,0.3668,275,0.2,-275,0.2671,1;0;0,0,207.1516,1.0,1033.0,-671.0,1,0
110,207.9096,-78559.3586,-78351.4490,78560.3590,208.9100,0.3001,209.2102,0.3668,275,0.0167,-275,0.0196,1;0;0,0,208.8273,1.0,1031.0,-673.0,1,0
111,209.5770,-78561.0260,-78351.4490,78561.2761,209.8271,0.3001,210.1272,0.3668,-275,0.0088,275,0.0117,0;0.5;0,1,209.7443,1.0,1037.0,-680.0,1,1
112,210.4940,-78561.9430,-78351.4490,78562.3932,210.9442,0.3001,211.2443,0.3668,275,0,-275,0.1921,1;0;0,0,210.8614,1.0,1037.0,-662.0,1,0
113,211.6111,-78563.0601,-78351.4490,78563.4769,212.0280,0.3001,212.3281,0.3668,-275,0.2,275,0.2082,1;0;0,1,211.9369,0.0,-1001.0,-569.0,1,0
114,212.6949,-78564.1439,-78351.4490,78564.8942,213.4452,0.3001,213.7453,0.3668,-275,0.45,275,1,0;0.5;0,1,213.3624,1.0,1033.0,-661.0,1,1
115,214.1121,-78565.5611,-78351.4490,78565.7779,214.3289,0.3001,214.6290,0.3668,275,0.2,-275,1,0;0.5;0,0,214.2379,0.0,-994.0,-580.0,1,1
116,214.9958,-78566.4448,-78351.4490,78566.9950,215.5461,0.3001,215.8462,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,215.4549,1.0,1035.0,-662.0,1,1
117,216.2130,-78567.6620,-78351.4490,78568.1455,216.6965,0.3001,216.9967,0.3668,275,0.0167,-275,0.0838,0;0.5;0,0,216.6053,0.0,-990.0,-580.0,1,1
118,217.3635,-78568.8125,-78351.4490,78569.6961,218.2472,0.3001,218.5473,0.3668,275,0.0167,-275,0.0177,0;0.5;0,0,218.1644,0.0,-993.0,-594.0,1,1
119,218.9141,-78570.3631,-78351.4490,78570.9633,219.5143,0.3001,219.8145,0.3668,-275,0,275,0.0671,0;0.5;0,1,219.4316,1.0,1043.0,-661.0,1,1
120,220.1813,-78571.6303,-78351.4490,78572.2138,220.7648,0.3001,221.0650,0.3668,275,0,-275,0.1921,0;0.5;0,0,220.6823,0.0,-995.0,-588.0,1,1
121,221.4318,-78572.8808,-78351.4490,78573.3476,221.8986,0.3001,222.1988,0.3668,-275,0.05,275,0.1171,0;0.5;0,1,221.8077,1.0,1037.0,-662.0,1,1
122,222.5656,-78574.0146,-78351.4490,78574.8649,223.4159,0.3001,223.7160,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,223.3332,1.0,1036.0,-656.0,1,1
123,224.0829,-78575.5318,-78351.4490,78575.7653,224.3163,0.3001,224.6164,0.3668,275,0,-275,0.0082,0;0.5;0,0,224.2253,0.0,-996.0,-585.0,1,1
124,224.9832,-78576.4322,-78351.4490,78576.9991,225.5501,0.3001,225.8502,0.3668,275,0.05,-275,0.6,0;0.5;0,0,225.4591,0.0,-992.0,-594.0,1,1
125,226.2171,-78577.6660,-78351.4490,78578.7998,227.3509,0.3001,227.6510,0.3668,275,0.0088,-275,0.0098,1;0;0,0,227.2682,1.0,1036.0,-647.0,1,0
126,228.0178,-78579.4668,-78351.4490,78580.1504,228.7014,0.3001,229.0015,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,228.6187,1.0,1037.0,-646.0,1,1
127,229.3683,-78580.8173,-78351.4490,78581.3676,229.9186,0.3001,230.2187,0.3668,-275,0,275,0.0082,0;0.5;0,1,229.8359,1.0,1034.0,-649.0,1,1
128,230.5855,-78582.0345,-78351.4490,78582.2512,230.8023,0.3001,231.1024,0.3668,275,0.05,-275,0.6,0;0.5;0,0,230.7112,0.0,-993.0,-586.0,1,1
129,231.4692,-78582.9182,-78351.4490,78583.5351,232.0861,0.3001,232.3862,0.3668,275,0.0167,-275,0.0402,1;0;0,0,231.9950,1.0,1035.0,-647.0,1,0
130,232.7531,-78584.2020,-78351.4490,78584.5188,233.0698,0.3001,233.3700,0.3668,-275,0,275,0.001,1;0;0,1,232.9787,0.0,-991.0,-583.0,1,0
131,233.7368,-78585.1858,-78351.4490,78585.9694,234.5204,0.3001,234.8206,0.3668,275,0,-275,0.0082,1;0;0,0,234.4377,1.0,1039.0,-650.0,1,0
132,235.1874,-78586.6364,-78351.4490,78587.2366,235.7876,0.3001,236.0877,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,235.7048,0.0,-984.0,-591.0,1,1
133,236.4546,-78587.9035,-78351.4490,78588.5371,237.0881,0.3001,237.3883,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,236.9971,1.0,1033.0,-659.0,1,1
134,237.7551,-78589.2041,-78351.4490,78589.7876,238.3387,0.3001,238.6388,0.3668,275,0.0167,-275,0.0249,0;0.5;0,0,238.2478,0.0,-987.0,-591.0,1,1
135,239.0056,-78590.4546,-78351.4490,78591.0548,239.6058,0.3001,239.9060,0.3668,275,0.05,-275,0.2421,0;0.5;0,0,239.5149,0.0,-979.0,-582.0,1,1
136,240.2728,-78591.7218,-78351.4490,78592.0552,240.6062,0.3001,240.9064,0.3668,275,0.2,-275,0.2082,0;0.5;0,0,240.5235,0.0,-984.0,-592.0,1,1
137,241.2732,-78592.7222,-78351.4490,78593.4891,242.0402,0.3001,242.3403,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,241.9491,1.0,1028.0,-662.0,1,1
138,242.7071,-78594.1561,-78351.4490,78594.5562,243.1073,0.3001,243.4074,0.3668,275,0.05,-275,0.1171,0;0.5;0,0,243.0244,0.0,-986.0,-587.0,1,1
139,243.7742,-78595.2232,-78351.4490,78596.9572,245.5082,0.3001,245.8084,0.3668,-275,0,275,0.001,0;0.5;0,1,245.4172,1.0,1029.0,-659.0,1,1
140,246.1752,-78597.6242,-78351.4490,78598.0076,246.5587,0.3001,246.8588,0.3668,275,0.0167,-275,0.0177,1;0;0,0,246.4759,1.0,1031.0,-656.0,1,0
141,247.2256,-78598.6746,-78351.4490,78598.9247,247.4757,0.3001,247.7758,0.3668,275,0.2,-275,0.75,1;0;0,0,247.3848,1.0,1030.0,-653.0,1,0
142,248.1426,-78599.5916,-78351.4490,78600.3253,248.8763,0.3001,249.1764,0.3668,275,0.45,-275,0.6421,0;0.5;0,0,248.7935,0.0,-971.0,-585.0,1,1
143,249.5432,-78600.9922,-78351.4490,78601.3423,249.8934,0.3001,250.1935,0.3668,-275,0.0088,275,0.0117,1;0;0,1,249.8106,0.0,-981.0,-580.0,1,0
144,250.5603,-78602.0093,-78351.4490,78602.2260,250.7770,0.3001,251.0772,0.3668,-275,0.05,275,0.6,0;0.5;0,1,250.6860,1.0,1028.0,-640.0,1,1
145,251.4440,-78602.8930,-78351.4490,78603.3932,251.9442,0.3001,252.2443,0.3668,275,0.0088,-275,0.0323,1;0;0,0,251.8616,1.0,1028.0,-649.0,1,0
146,252.6111,-78604.0601,-78351.4490,78605.2272,253.7783,0.3001,254.0784,0.0000,275,0.0088,-275,0.2009,1;0;0,0,253.6955,1.0,1025.0,-649.0,1,0
