trial,presentation_startTime,presentation_duration,prefeedback_startTime,prefeedback_duration,feedback_startTime,feedback_duration,fixation_startTime,fixation_duration,presentation_object1_positionX,presentation_object1_contrastValue,presentation_object2_positionX,presentation_object2_contrastValue,feedback_object1_color,trialValue,presentation_responseTime,presentation_response,presentation_touchPositionX,presentation_touchPositionY,respondedInTime,correct
37,169.3190,-5206.9289,-5037.6099,5207.4958,169.8859,0.3001,170.1860,0.3668,275,0,-275,0.0671,0;0.5;0,0,169.7948,0.0,-870.0,-41.0,1,1
38,170.5528,-5208.1627,-5037.6099,5208.7963,171.1864,0.3001,171.4865,0.3668,-275,0.45,275,1,0;0.5;0,1,171.1039,1.0,692.0,-12.0,1,1
39,171.8533,-5209.4633,-5037.6099,5210.2636,172.6537,0.3001,172.9538,0.3668,-275,0.45,275,1,0;0.5;0,1,172.5627,1.0,695.0,-12.0,1,1
40,173.3206,-5210.9305,-5037.6099,5211.7142,174.1043,0.3001,174.4044,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,174.0215,1.0,690.0,-15.0,1,1
41,174.7712,-5212.3811,-5037.6099,5213.1981,175.5882,0.3001,175.8883,0.3668,-275,0.45,275,0.4582,1;0;0,1,175.4972,0.0,-867.0,-32.0,1,0
42,176.2551,-5213.8651,-5037.6099,5215.6158,178.0058,0.3001,178.3060,0.3668,-275,0.0088,275,0.0117,0;0.5;0,1,177.9148,1.0,689.0,-16.0,1,1
43,178.6728,-5216.2827,-5037.6099,5216.8996,179.2897,0.3001,179.5898,0.3668,275,0.45,-275,1,0;0.5;0,0,179.1987,0.0,-859.0,-44.0,1,1
44,179.9566,-5217.5666,-5037.6099,5218.3169,180.7069,0.3001,181.0071,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,180.6159,1.0,683.0,-23.0,1,1
45,181.3739,-5218.9838,-5037.6099,5219.5507,181.9408,0.3001,182.2409,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,181.8497,0.0,-852.0,-47.0,1,1
46,182.6077,-5220.2176,-5037.6099,5220.8346,183.2246,0.3001,183.5248,0.3668,-275,0.45,275,0.5171,0;0.5;0,1,183.1418,1.0,689.0,-20.0,1,1
47,183.8916,-5221.5015,-5037.6099,5223.0021,185.3922,0.3001,185.6923,0.3668,275,0.05,-275,0.0735,0;0.5;0,0,185.3012,0.0,-858.0,-45.0,1,1
48,186.0591,-5223.6690,-5037.6099,5224.5027,186.8928,0.3001,187.1929,0.3668,-275,0.45,275,0.5171,0;0.5;0,1,186.8017,1.0,689.0,-18.0,1,1
49,187.5597,-5225.1697,-5037.6099,5226.0200,188.4101,0.3001,188.7102,0.3668,-275,0.45,275,0.4735,1;0;0,1,188.3273,0.0,-857.0,-51.0,1,0
50,189.0770,-5226.6869,-5037.6099,5227.3372,189.7273,0.3001,190.0274,0.3668,275,0.2,-275,0.75,0;0.5;0,0,189.6445,0.0,-846.0,-58.0,1,1
51,190.3942,-5228.0041,-5037.6099,5229.0045,191.3946,0.3001,191.6947,0.3668,275,0.0167,-275,0.0177,1;0;0,0,191.3035,1.0,692.0,-14.0,1,0
52,192.0616,-5229.6715,-5037.6099,5230.2551,192.6451,0.3001,192.9453,0.3668,275,0.05,-275,0.0735,0;0.5;0,0,192.5624,0.0,-847.0,-61.0,1,1
53,193.3121,-5230.9220,-5037.6099,5232.1058,194.4959,0.3001,194.7960,0.3668,-275,0.0167,275,0.0249,0;0.5;0,1,194.4131,1.0,686.0,-19.0,1,1
54,195.1628,-5232.7727,-5037.6099,5233.5231,195.9131,0.3001,196.2132,0.3668,275,0.0167,-275,0.0196,0;0.5;0,0,195.8222,0.0,-858.0,-57.0,1,1
55,196.5801,-5234.1900,-5037.6099,5234.9403,197.3304,0.3001,197.6305,0.3668,275,0.2,-275,0.2671,0;0.5;0,0,197.2476,0.0,-852.0,-53.0,1,1
56,197.9973,-5235.6072,-5037.6099,5236.2575,198.6476,0.3001,198.9477,0.3668,275,0.05,-275,0.0529,0;0.5;0,0,198.5649,0.0,-853.0,-53.0,1,1
57,199.3145,-5236.9244,-5037.6099,5237.4246,199.8147,0.3001,200.1148,0.3668,275,0.2,-275,0.75,0;0.5;0,0,199.7320,0.0,-852.0,-56.0,1,1
58,200.4816,-5238.0916,-5037.6099,5238.6418,201.0319,0.3001,201.3320,0.3668,275,0.05,-275,0.2421,0;0.5;0,0,200.9409,0.0,-846.0,-63.0,1,1
59,201.6988,-5239.3087,-5037.6099,5239.9090,202.2991,0.3001,202.5992,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,202.2079,1.0,682.0,-21.0,1,1
60,202.9660,-5240.5759,-5037.6099,5242.1599,204.5500,0.3001,204.8501,0.3668,275,0,-275,0.0029,0;0.5;0,0,204.4671,0.0,-826.0,-77.0,1,1
61,205.2169,-5242.8268,-5037.6099,5243.7772,206.1673,0.3001,206.4674,0.3668,-275,0.0167,275,0.0196,1;0;0,1,206.0845,0.0,-839.0,-65.0,1,0
62,206.8342,-5244.4442,-5037.6099,5244.9110,207.3011,0.3001,207.6012,0.3668,-275,0.0167,275,0.2088,0;0.5;0,1,207.2183,1.0,684.0,-31.0,1,1
63,207.9680,-5245.5780,-5037.6099,5246.1949,208.5849,0.3001,208.8851,0.3668,275,0.0167,-275,0.0402,0;0.5;0,0,208.5027,0.0,-844.0,-74.0,1,1
64,209.2519,-5246.8618,-5037.6099,5247.3620,209.7521,0.3001,210.0522,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,209.6694,0.0,-841.0,-64.0,1,1
65,210.4190,-5248.0290,-5037.6099,5248.6292,211.0193,0.3001,211.3194,0.3668,275,0.05,-275,0.0529,0;0.5;0,0,210.9366,0.0,-846.0,-66.0,1,1
66,211.6862,-5249.2961,-5037.6099,5250.9135,213.3035,0.3001,213.6037,0.3668,275,0,-275,0.0029,1;0;0,0,213.2124,1.0,687.0,-28.0,1,0
67,213.9705,-5251.5804,-5037.6099,5252.0306,214.4207,0.3001,214.7208,0.3668,275,0.0167,-275,0.2088,0;0.5;0,0,214.3379,0.0,-836.0,-70.0,1,1
68,215.0876,-5252.6975,-5037.6099,5253.2644,215.6545,0.3001,215.9546,0.3668,275,0.45,-275,0.6421,0;0.5;0,0,215.5717,0.0,-846.0,-68.0,1,1
69,216.3214,-5253.9314,-5037.6099,5254.5649,216.9550,0.3001,217.2551,0.3668,275,0.0088,-275,0.0117,0;0.5;0,0,216.8640,0.0,-847.0,-70.0,1,1
70,217.6220,-5255.2319,-5037.6099,5256.2156,218.6057,0.3001,218.9058,0.3668,275,0.05,-275,0.0735,0;0.5;0,0,218.5230,0.0,-846.0,-60.0,1,1
71,219.2726,-5256.8826,-5037.6099,5257.3994,219.7895,0.3001,220.0896,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,219.6983,1.0,692.0,-27.0,1,1
72,220.4564,-5258.0664,-5037.6099,5259.1668,221.5569,0.3001,221.8570,0.3668,275,0.0088,-275,0.0098,0;0.5;0,0,221.4658,0.0,-846.0,-58.0,1,1
73,222.2238,-5259.8337,-5037.6099,5260.5841,222.9741,0.3001,223.2742,0.3668,-275,0.0088,275,0.0117,1;0;0,1,222.8830,0.0,-847.0,-68.0,1,0
74,223.6411,-5261.2510,-5037.6099,5261.9680,224.3580,0.3001,224.6581,0.3668,275,0.45,-275,0.4582,0;0.5;0,0,224.2752,0.0,-843.0,-61.0,1,1
75,225.0250,-5262.6349,-5037.6099,5263.3685,225.7586,0.3001,226.0587,0.3668,275,0.0088,-275,0.0098,0;0.5;0,0,225.6758,0.0,-847.0,-57.0,1,1
76,226.4255,-5264.0355,-5037.6099,5264.6690,227.0591,0.3001,227.3592,0.3668,-275,0.0167,275,0.0177,1;0;0,1,226.9763,0.0,-845.0,-57.0,1,0
77,227.7261,-5265.3360,-5037.6099,5265.7195,228.1095,0.3001,228.4097,0.3668,275,0,-275,0.0082,1;0;0,0,228.0269,1.0,693.0,-23.0,1,0
78,228.7765,-5266.3864,-5037.6099,5266.8533,229.2433,0.3001,229.5435,0.3668,-275,0,275,0.0235,1;0;0,1,229.1605,0.0,-837.0,-51.0,1,0
79,229.9103,-5267.5202,-5037.6099,5268.0871,230.4772,0.3001,230.7773,0.3668,275,0.45,-275,0.5171,1;0;0,0,230.3860,1.0,685.0,-28.0,1,0
80,231.1441,-5268.7540,-5037.6099,5269.3043,231.6943,0.3001,231.9945,0.3668,275,0.45,-275,0.6421,0;0.5;0,0,231.6032,0.0,-835.0,-57.0,1,1
81,232.3613,-5269.9712,-5037.6099,5270.5881,232.9782,0.3001,233.2783,0.3668,-275,0.05,275,0.0582,1;0;0,1,232.8954,0.0,-835.0,-59.0,1,0
82,233.6451,-5271.2551,-5037.6099,5271.7386,234.1287,0.3001,234.4288,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,234.0376,1.0,695.0,-24.0,1,1
83,234.7956,-5272.4055,-5037.6099,5272.9057,235.2958,0.3001,235.5959,0.3668,-275,0,275,0.0671,0;0.5;0,1,235.2047,1.0,680.0,-25.0,1,1
84,235.9627,-5273.5727,-5037.6099,5274.0229,236.4129,0.3001,236.7130,0.3668,-275,0.05,275,0.6,0;0.5;0,1,236.3302,1.0,687.0,-28.0,1,1
85,237.0799,-5274.6898,-5037.6099,5276.5906,238.9806,0.3001,239.2808,0.3668,275,0,-275,0.001,1;0;0,0,238.8979,1.0,688.0,-27.0,1,0
86,239.6476,-5277.2575,-5037.6099,5277.9911,240.3812,0.3001,240.6813,0.3668,275,0.05,-275,0.0529,0;0.5;0,0,240.2901,0.0,-829.0,-57.0,1,1
87,241.0481,-5278.6581,-5037.6099,5279.2083,241.5984,0.3001,241.8985,0.3668,275,0.0167,-275,0.0402,0;0.5;0,0,241.5157,0.0,-836.0,-51.0,1,1
88,242.2653,-5279.8752,-5037.6099,5280.5755,242.9656,0.3001,243.2657,0.3668,275,0.2,-275,0.2235,0;0.5;0,0,242.8830,0.0,-836.0,-49.0,1,1
89,243.6325,-5281.2425,-5037.6099,5281.9261,244.3161,0.3001,244.6163,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,244.2252,0.0,-831.0,-57.0,1,1
90,244.9831,-5282.5930,-5037.6099,5283.1432,245.5333,0.3001,245.8334,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,245.4504,1.0,688.0,-28.0,1,1
91,246.2002,-5283.8102,-5037.6099,5284.2603,246.6504,0.3001,246.9505,0.3668,275,0.0167,-275,0.0838,0;0.5;0,0,246.5593,0.0,-837.0,-47.0,1,1
92,247.3174,-5284.9273,-5037.6099,5285.6776,248.0677,0.3001,248.3678,0.3668,275,0.0088,-275,0.0117,1;0;0,0,247.9765,1.0,687.0,-26.0,1,0
93,248.7346,-5286.3445,-5037.6099,5286.6280,249.0180,0.3001,249.3182,0.3668,-275,0.0088,275,0.0323,1;0;0,1,248.9271,0.0,-836.0,-47.0,1,0
94,249.6850,-5287.2949,-5037.6099,5287.4616,249.8517,0.3001,250.1518,0.3668,275,0,-275,0.1921,1;0;0,0,249.7607,1.0,677.0,-31.0,1,0
95,250.5187,-5288.1286,-5037.6099,5288.7122,251.1022,0.3001,251.4023,0.3668,275,0,-275,0.0235,0;0.5;0,0,251.0112,0.0,-827.0,-53.0,1,1
96,251.7692,-5289.3791,-5037.6099,5290.0960,252.4861,0.3001,252.7862,0.3668,275,0.0088,-275,0.0098,1;0;0,0,252.4033,1.0,672.0,-37.0,1,0
97,253.1531,-5290.7630,-5037.6099,5291.5633,253.9534,0.3001,254.2535,0.3668,-275,0.45,275,0.4582,1;0;0,1,253.8623,0.0,-827.0,-42.0,1,0
98,254.6203,-5292.2303,-5037.6099,5294.2477,256.6378,0.3001,256.9379,0.3668,-275,0,275,0.0029,0;0.5;0,1,256.5551,1.0,685.0,-28.0,1,1
99,257.3047,-5294.9147,-5037.6099,5295.7317,258.1217,0.3001,258.4219,0.3668,275,0.0088,-275,0.0117,1;0;0,0,258.0307,1.0,691.0,-23.0,1,0
100,258.7887,-5296.3986,-5037.6099,5296.9989,259.3889,0.3001,259.6890,0.3668,275,0.45,-275,0.4582,0;0.5;0,0,259.3061,0.0,-836.0,-38.0,1,1
101,260.0559,-5297.6658,-5037.6099,5298.5995,260.9896,0.3001,261.2897,0.3668,275,0.45,-275,0.5171,0;0.5;0,0,260.9069,0.0,-839.0,-39.0,1,1
102,261.6565,-5299.2664,-5037.6099,5299.9834,262.3735,0.3001,262.6736,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,262.2907,1.0,683.0,-30.0,1,1
103,263.0404,-5300.6503,-5037.6099,5301.1839,263.5740,0.3001,263.8741,0.3668,275,0.05,-275,0.1171,0;0.5;0,0,263.4827,0.0,-846.0,-39.0,1,1
104,264.2409,-5301.8508,-5037.6099,5302.5678,264.9579,0.3001,265.2580,0.3668,-275,0.05,275,0.0582,1;0;0,1,264.8753,0.0,-845.0,-38.0,1,0
105,265.6248,-5303.2347,-5037.6099,5303.5682,265.9583,0.3001,266.2584,0.3668,275,0,-275,0.0029,1;0;0,0,265.8755,1.0,681.0,-28.0,1,0
106,266.6252,-5304.2351,-5037.6099,5304.9354,267.3255,0.3001,267.6256,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,267.2429,0.0,-842.0,-39.0,1,1
107,267.9924,-5305.6024,-5037.6099,5306.2693,268.6594,0.3001,268.9595,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,268.5683,1.0,682.0,-25.0,1,1
108,269.3263,-5306.9362,-5037.6099,5307.6532,270.0433,0.3001,270.3434,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,269.9604,1.0,682.0,-29.0,1,1
109,270.7102,-5308.3201,-5037.6099,5308.8703,271.2604,0.3001,271.5605,0.3668,-275,0.05,275,0.0582,0;0.5;0,1,271.1778,1.0,688.0,-19.0,1,1
110,271.9274,-5309.5373,-5037.6099,5310.0041,272.3942,0.3001,272.6943,0.3668,275,0.05,-275,0.0582,1;0;0,0,272.3030,1.0,684.0,-28.0,1,0
111,273.0611,-5310.6711,-5037.6099,5313.2555,275.6455,0.3001,275.9457,0.3668,275,0,-275,0.0029,0;0.5;0,0,275.5627,0.0,-841.0,-41.0,1,1
112,276.3125,-5313.9224,-5037.6099,5314.5060,276.8960,0.3001,277.1962,0.3668,-275,0.45,275,0.4735,1;0;0,1,276.8133,0.0,-841.0,-34.0,1,0
113,277.5630,-5315.1729,-5037.6099,5315.4730,277.8631,0.3001,278.1632,0.3668,275,0,-275,0.1921,1;0;0,0,277.7803,1.0,687.0,-28.0,1,0
114,278.5300,-5316.1400,-5037.6099,5316.8736,279.2637,0.3001,279.5638,0.3668,275,0.05,-275,0.0582,0;0.5;0,0,279.1726,0.0,-847.0,-39.0,1,1
115,279.9306,-5317.5405,-5037.6099,5318.0741,280.4642,0.3001,280.7643,0.3668,-275,0.2,275,0.2671,1;0;0,1,280.3815,0.0,-838.0,-35.0,1,0
116,281.1311,-5318.7410,-5037.6099,5319.1078,281.4979,0.3001,281.7980,0.3668,275,0.2,-275,0.3921,1;0;0,0,281.4150,1.0,687.0,-28.0,1,0
117,282.1648,-5319.7748,-5037.6099,5319.9749,282.3649,0.3001,282.6650,0.3668,-275,0,275,0.001,1;0;0,1,282.2821,0.0,-835.0,-39.0,1,0
118,283.0319,-5320.6418,-5037.6099,5321.0586,283.4487,0.3001,283.7488,0.3668,275,0.45,-275,0.4582,0;0.5;0,0,283.3578,0.0,-841.0,-33.0,1,1
119,284.1156,-5321.7256,-5037.6099,5322.2925,284.6825,0.3001,284.9827,0.3668,275,0.45,-275,0.4735,0;0.5;0,0,284.5998,0.0,-844.0,-25.0,1,1
120,285.3495,-5322.9594,-5037.6099,5323.3929,285.7830,0.3001,286.0831,0.3668,-275,0.05,275,0.1171,1;0;0,1,285.7002,0.0,-855.0,-22.0,1,0
121,286.4499,-5324.0598,-5037.6099,5325.2103,287.6004,0.3001,287.9005,0.3668,-275,0.2,275,1,0;0.5;0,1,287.5093,1.0,689.0,-22.0,1,1
122,288.2673,-5325.8773,-5037.6099,5326.5108,288.9009,0.3001,289.2010,0.3668,-275,0.0088,275,0.0323,0;0.5;0,1,288.8099,1.0,696.0,-24.0,1,1
123,289.5679,-5327.1778,-5037.6099,5327.9114,290.3015,0.3001,290.6016,0.3668,275,0.0088,-275,0.0323,0;0.5;0,0,290.2186,0.0,-857.0,-12.0,1,1
124,290.9684,-5328.5783,-5037.6099,5330.1957,292.5857,0.3001,292.8859,0.3668,-275,0.0167,275,0.0196,0;0.5;0,1,292.5030,1.0,682.0,-32.0,1,1
125,293.2527,-5330.8626,-5037.6099,5331.7963,294.1864,0.3001,294.4865,0.3668,-275,0.05,275,0.6,0;0.5;0,1,294.1036,1.0,695.0,-31.0,1,1
126,294.8533,-5332.4633,-5037.6099,5333.0969,295.4869,0.3001,295.7870,0.3668,-275,0,275,0.1921,0;0.5;0,1,295.4042,1.0,719.0,-18.0,1,1
127,296.1539,-5333.7638,-5037.6099,5334.4974,296.8875,0.3001,297.1876,0.3668,-275,0.45,275,0.4582,0;0.5;0,1,296.8048,1.0,730.0,-5.0,1,1
128,297.5544,-5335.1644,-5037.6099,5335.8980,298.2881,0.3001,298.5882,0.3668,275,0.05,-275,0.0735,1;0;0,0,298.2053,1.0,734.0,-1.0,1,0
129,298.9550,-5336.5649,-5037.6099,5337.9488,300.3389,0.3001,300.6390,0.3668,275,0,-275,0.0029,1;0;0,0,300.2560,1.0,735.0,-4.0,1,0
130,301.0058,-5338.6158,-5037.6099,5339.3994,301.7895,0.3001,302.0896,0.3668,275,0.45,-275,1,0;0.5;0,0,301.7068,0.0,-837.0,-47.0,1,1
131,302.4564,-5340.0663,-5037.6099,5341.2502,303.6402,0.3001,303.9404,0.3668,-275,0.45,275,0.4735,0;0.5;0,1,303.5574,1.0,703.0,-25.0,1,1
132,304.3072,-5341.9171,-5037.6099,5342.6507,305.0408,0.3001,305.3409,0.3668,275,0.0167,-275,0.0402,0;0.5;0,0,304.9581,0.0,-878.0,-14.0,1,1
133,305.7077,-5343.3177,-5037.6099,5344.0680,306.4580,0.3001,306.7582,0.3668,-275,0.05,275,0.0735,1;0;0,1,306.3670,0.0,-889.0,11.0,1,0
134,307.1250,-5344.7349,-5037.6099,5345.5186,307.9086,0.3001,308.2088,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,307.8260,0.0,-903.0,28.0,1,1
135,308.5756,-5346.1855,-5037.6099,5346.8858,309.2759,0.3001,309.5760,0.3668,275,0.2,-275,0.2082,0;0.5;0,0,309.1849,0.0,-914.0,35.0,1,1
136,309.9428,-5347.5527,-5037.6099,5348.1363,310.5264,0.3001,310.8265,0.3668,-275,0.45,275,1,0;0.5;0,1,310.4354,1.0,735.0,1.0,1,1
137,311.1933,-5348.8032,-5037.6099,5349.5535,311.9436,0.3001,312.2437,0.3668,-275,0.2,275,0.75,0;0.5;0,1,311.8526,1.0,724.0,-15.0,1,1
138,312.6105,-5350.2205,-5037.6099,5351.6377,314.0278,0.3001,314.3279,0.3668,275,0.2,-275,0.75,1;0;0,0,313.9450,1.0,728.0,-14.0,1,0
139,314.6947,-5352.3047,-5037.6099,5353.1050,315.4950,0.3001,315.7952,0.3668,-275,0.0088,275,0.0098,1;0;0,1,315.4039,0.0,-893.0,22.0,1,0
140,316.1620,-5353.7719,-5037.6099,5354.1221,316.5121,0.3001,316.8123,0.3668,275,0,-275,0.001,1;0;0,0,316.4212,1.0,742.0,-9.0,1,0
141,317.1791,-5354.7890,-5037.6099,5354.9224,317.3125,0.3001,317.6126,0.3668,-275,0.05,275,0.1171,1;0;0,1,317.2215,0.0,-896.0,-2.0,1,0
142,317.9794,-5355.5893,-5037.6099,5356.0062,318.3962,0.3001,318.6963,0.3668,275,0.0167,-275,0.0249,1;0;0,0,318.3135,1.0,737.0,2.0,1,0
143,319.0632,-5356.6731,-5037.6099,5356.8065,319.1966,0.3001,319.4967,0.3668,275,0.05,-275,0.1171,1;0;0,0,319.1141,1.0,735.0,-3.0,1,0
144,319.8635,-5357.4734,-5037.6099,5358.3905,320.7805,0.3001,321.0806,0.3668,-275,0.0167,275,0.0838,1;0;0,1,320.6896,0.0,-931.0,40.0,1,0
145,321.4475,-5359.0574,-5037.6099,5359.7077,322.0977,0.3001,322.3979,0.3668,275,0.05,-275,0.6,0;0.5;0,0,322.0150,0.0,-921.0,25.0,1,1
146,322.7647,-5360.3746,-5037.6099,5362.1086,324.4987,0.3001,324.7988,0.3668,-275,0,275,0.0082,1;0;0,1,324.4077,0.0,-917.0,14.0,1,0
147,325.1656,-5362.7756,-5037.6099,5363.3925,325.7826,0.3001,326.0827,0.3668,275,0.05,-275,0.0529,1;0;0,0,325.7000,1.0,730.0,-3.0,1,0
