trial,presentation_startTime,presentation_duration,prefeedback_startTime,prefeedback_duration,feedback_startTime,feedback_duration,fixation_startTime,fixation_duration,presentation_object1_positionX,presentation_object1_contrastValue,presentation_object2_positionX,presentation_object2_contrastValue,feedback_object1_color,trialValue,presentation_responseTime,presentation_response,presentation_touchPositionX,presentation_touchPositionY,respondedInTime,correct
35,165.7507,-14085.9385,-13920.1878,14086.7722,166.5844,0.3001,166.8845,0.3668,-275,0.45,275,0.4582,0;0.5;0,1,166.4976,1.0,850.0,-395.0,1,1
36,167.2513,-14087.4391,-13920.1878,14090.2903,170.1025,0.3001,170.4026,0.3668,275,0.0088,-275,0.017,0;0.5;0,0,170.0156,0.0,-944.0,-346.0,1,1
37,170.7694,-14090.9572,-13920.1878,14091.7075,171.5197,0.3001,171.8199,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,171.4245,0.0,-928.0,-366.0,1,1
38,172.1867,-14092.3745,-13920.1878,14092.9247,172.7369,0.3001,173.0370,0.3668,275,0.2,-275,0.75,0;0.5;0,0,172.6501,0.0,-925.0,-346.0,1,1
39,173.4038,-14093.5916,-13920.1878,14094.6087,174.4209,0.3001,174.7210,0.3668,275,0.0167,-275,0.0196,1;0;0,0,174.3340,1.0,843.0,-395.0,1,0
40,175.0879,-14095.2756,-13920.1878,14096.2260,176.0382,0.3001,176.3384,0.3668,-275,0.05,275,0.0529,0;0.5;0,1,175.9429,1.0,841.0,-410.0,1,1
41,176.7052,-14096.8930,-13920.1878,14097.3765,177.1887,0.3001,177.4888,0.3668,275,0.05,-275,0.2421,0;0.5;0,0,177.1021,0.0,-911.0,-383.0,1,1
42,177.8556,-14098.0434,-13920.1878,14098.5270,178.3392,0.3001,178.6393,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,178.2524,0.0,-916.0,-378.0,1,1
43,179.0061,-14099.1939,-13920.1878,14099.9275,179.7397,0.3001,180.0399,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,179.6528,1.0,845.0,-400.0,1,1
44,180.4067,-14100.5945,-13920.1878,14102.9121,182.7243,0.3001,183.0244,0.3668,275,0.0088,-275,0.0323,1;0;0,0,182.6373,1.0,858.0,-365.0,1,0
45,183.3912,-14103.5790,-13920.1878,14104.9629,184.7751,0.3001,185.0752,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,184.6801,1.0,826.0,-394.0,1,1
46,185.4421,-14105.6298,-13920.1878,14106.3968,186.2090,0.3001,186.5092,0.3668,275,0.2,-275,0.2082,0;0.5;0,0,186.1222,0.0,-943.0,-424.0,1,1
47,186.8760,-14107.0638,-13920.1878,14107.7474,187.5596,0.3001,187.8597,0.3668,-275,0.45,275,0.5171,0;0.5;0,1,187.4643,1.0,842.0,-391.0,1,1
48,188.2265,-14108.4143,-13920.1878,14108.8978,188.7101,0.3001,189.0102,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,188.6147,0.0,-939.0,-394.0,1,1
49,189.3770,-14109.5648,-13920.1878,14110.0650,189.8772,0.3001,190.1773,0.3668,-275,0.2,275,0.3921,0;0.5;0,1,189.7902,1.0,847.0,-391.0,1,1
50,190.5441,-14110.7319,-13920.1878,14113.7665,193.5787,0.3001,193.8788,0.3668,-275,0.0167,275,0.0249,0;0.5;0,1,193.4835,1.0,841.0,-394.0,1,1
51,194.2456,-14114.4334,-13920.1878,14115.8006,195.6129,0.3001,195.9130,0.3668,-275,0.0088,275,0.0098,0;0.5;0,1,195.5261,1.0,860.0,-366.0,1,1
52,196.2798,-14116.4676,-13920.1878,14116.9511,196.7633,0.3001,197.0634,0.3668,275,0.05,-275,0.6,0;0.5;0,0,196.6680,0.0,-943.0,-385.0,1,1
53,197.4303,-14117.6180,-13920.1878,14118.4017,198.2139,0.3001,198.5140,0.3668,275,0.45,-275,0.4582,1;0;0,0,198.1271,1.0,841.0,-385.0,1,0
54,198.8808,-14119.0686,-13920.1878,14119.6522,199.4644,0.3001,199.7645,0.3668,275,0.45,-275,0.4735,1;0;0,0,199.3774,1.0,851.0,-374.0,1,0
55,200.1314,-14120.3191,-13920.1878,14121.4529,201.2651,0.3001,201.5653,0.3668,-275,0.0088,275,0.0323,0;0.5;0,1,201.1783,1.0,858.0,-382.0,1,1
56,201.9321,-14122.1199,-13920.1878,14122.6201,202.4323,0.3001,202.7324,0.3668,275,0,-275,0.0671,0;0.5;0,0,202.3371,0.0,-937.0,-380.0,1,1
57,203.0992,-14123.2870,-13920.1878,14123.8539,203.6661,0.3001,203.9662,0.3668,275,0.0167,-275,0.0177,0;0.5;0,0,203.5708,0.0,-937.0,-395.0,1,1
58,204.3331,-14124.5208,-13920.1878,14125.1211,204.9333,0.3001,205.2334,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,204.8381,1.0,853.0,-376.0,1,1
59,205.6002,-14125.7880,-13920.1878,14126.3549,206.1671,0.3001,206.4673,0.3668,-275,0.2,275,1,0;0.5;0,1,206.0719,1.0,853.0,-381.0,1,1
60,206.8341,-14127.0219,-13920.1878,14128.2890,208.1013,0.3001,208.4014,0.3668,275,0.0088,-275,0.0323,0;0.5;0,0,208.0061,0.0,-931.0,-387.0,1,1
61,208.7682,-14128.9560,-13920.1878,14129.6896,209.5018,0.3001,209.8019,0.3668,-275,0.2,275,0.3921,0;0.5;0,1,209.4150,1.0,818.0,-273.0,1,1
62,210.1688,-14130.3565,-13920.1878,14131.0735,210.8857,0.3001,211.1858,0.3668,-275,0.0088,275,0.0323,0;0.5;0,1,210.7990,1.0,821.0,-255.0,1,1
63,211.5527,-14131.7404,-13920.1878,14132.3240,212.1362,0.3001,212.4363,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,212.0492,1.0,826.0,-253.0,1,1
64,212.8032,-14132.9909,-13920.1878,14135.9755,215.7877,0.3001,216.0878,0.3668,275,0,-275,0.0029,0;0.5;0,0,215.7007,0.0,-961.0,-377.0,1,1
65,216.4546,-14136.6424,-13920.1878,14137.5761,217.3884,0.3001,217.6885,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,217.3015,1.0,836.0,-267.0,1,1
66,218.0553,-14138.2431,-13920.1878,14139.0934,218.9056,0.3001,219.2058,0.3668,275,0.0088,-275,0.0117,0;0.5;0,0,218.8104,0.0,-944.0,-343.0,1,1
67,219.5726,-14139.7604,-13920.1878,14140.5607,220.3729,0.3001,220.6730,0.3668,-275,0.45,275,0.4735,0;0.5;0,1,220.2779,1.0,833.0,-271.0,1,1
68,221.0398,-14141.2276,-13920.1878,14145.9129,225.7251,0.3001,226.0252,0.3668,275,0.0088,-275,0.0098,1;0;0,0,225.6382,1.0,835.0,-290.0,1,0
69,226.3920,-14146.5798,-13920.1878,14147.2634,227.0756,0.3001,227.3757,0.3668,275,0.05,-275,0.0735,0;0.5;0,0,226.9804,0.0,-937.0,-382.0,1,1
70,227.7426,-14147.9303,-13920.1878,14150.6648,230.4770,0.3001,230.7771,0.3668,275,0.0167,-275,0.0177,1;0;0,0,230.3901,1.0,841.0,-278.0,1,0
71,231.1439,-14151.3317,-13920.1878,14151.8152,231.6275,0.3001,231.9276,0.3668,275,0.45,-275,0.6421,0;0.5;0,0,231.5321,0.0,-937.0,-384.0,1,1
72,232.2944,-14152.4822,-13920.1878,14153.1825,232.9947,0.3001,233.2948,0.3668,275,0.0167,-275,0.0177,0;0.5;0,0,232.8995,0.0,-936.0,-380.0,1,1
73,233.6616,-14153.8494,-13920.1878,14154.4663,234.2785,0.3001,234.5787,0.3668,275,0.05,-275,0.1171,0;0.5;0,0,234.1833,0.0,-934.0,-368.0,1,1
74,234.9455,-14155.1333,-13920.1878,14155.6001,235.4123,0.3001,235.7125,0.3668,-275,0.2,275,0.75,0;0.5;0,1,235.3172,1.0,836.0,-282.0,1,1
75,236.0793,-14156.2671,-13920.1878,14162.0694,241.8816,0.3001,242.1817,0.3668,275,0,-275,0.0029,0;0.5;0,0,241.7946,0.0,-952.0,-232.0,1,1
76,242.5486,-14162.7363,-13920.1878,14163.1907,243.0029,0.2960,243.2989,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,242.9118,1.0,849.0,-260.0,1,1
77,243.6657,-14163.8535,-13920.1878,14164.5037,244.3159,0.3001,244.6161,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,244.2291,1.0,853.0,-257.0,1,1
78,244.9829,-14165.1707,-13920.1878,14167.7217,247.5339,0.3001,247.8340,0.3668,-275,0.0088,275,0.017,1;0;0,1,247.4470,0.0,-923.0,-282.0,1,0
79,248.2009,-14168.3886,-13920.1878,14168.8722,248.6844,0.3001,248.9845,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,248.5974,1.0,852.0,-260.0,1,1
80,249.3513,-14169.5391,-13920.1878,14170.0560,249.8682,0.3001,250.1683,0.3668,-275,0,275,0.0671,0;0.5;0,1,249.7728,1.0,841.0,-264.0,1,1
81,250.5351,-14170.7229,-13920.1878,14171.1731,250.9853,0.3001,251.2854,0.3668,275,0.05,-275,0.6,0;0.5;0,0,250.8984,0.0,-932.0,-283.0,1,1
82,251.6523,-14171.8400,-13920.1878,14172.1568,251.9691,0.3001,252.2692,0.3668,-275,0.2,275,0.75,0;0.5;0,1,251.8822,1.0,849.0,-271.0,1,1
83,252.6360,-14172.8238,-13920.1878,14173.6408,253.4530,0.3001,253.7531,0.3668,275,0.0167,-275,0.0402,0;0.5;0,0,253.3660,0.0,-920.0,-322.0,1,1
84,254.1199,-14174.3077,-13920.1878,14177.2089,257.0211,0.3001,257.3212,0.3668,275,0.0167,-275,0.0249,1;0;0,0,256.9259,1.0,832.0,-272.0,1,0
85,257.6880,-14177.8758,-13920.1878,14178.5428,258.3550,0.3001,258.6551,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,258.2597,1.0,848.0,-273.0,1,1
86,259.0219,-14179.2097,-13920.1878,14179.7099,259.5221,0.3001,259.8222,0.3668,-275,0,275,0.1921,0;0.5;0,1,259.4352,1.0,836.0,-295.0,1,1
87,260.1891,-14180.3768,-13920.1878,14183.6782,263.4904,0.3001,263.7905,0.3668,-275,0,275,0.001,1;0;0,1,263.3952,0.0,-943.0,-293.0,1,0
88,264.1573,-14184.3451,-13920.1878,14185.2121,265.0243,0.3001,265.3245,0.3668,275,0.0088,-275,0.0098,1;0;0,0,264.9292,1.0,836.0,-275.0,1,0
89,265.6913,-14185.8791,-13920.1878,14186.9628,266.7751,0.3001,267.0752,0.3668,275,0.05,-275,0.0582,0;0.5;0,0,266.6797,0.0,-687.0,156.0,1,1
90,267.4420,-14187.6298,-13920.1878,14188.2967,268.1089,0.3001,268.4091,0.3668,-275,0.0167,275,0.2088,0;0.5;0,1,268.0220,1.0,842.0,-311.0,1,1
91,268.7759,-14188.9636,-13920.1878,14189.5472,269.3594,0.3001,269.6596,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,269.2642,0.0,-854.0,-426.0,1,1
92,270.0264,-14190.2142,-13920.1878,14190.7977,270.6099,0.3001,270.9101,0.3668,275,0,-275,0.0235,0;0.5;0,0,270.5147,0.0,-856.0,-443.0,1,1
93,271.2769,-14191.4647,-13920.1878,14192.0649,271.8771,0.3001,272.1772,0.3668,-275,0.05,275,0.1171,0;0.5;0,1,271.7902,1.0,834.0,-320.0,1,1
94,272.5441,-14192.7318,-13920.1878,14193.3488,273.1610,0.3001,273.4611,0.3668,-275,0.05,275,0.0582,1;0;0,1,273.0742,0.0,-867.0,-359.0,1,0
95,273.8279,-14194.0157,-13920.1878,14197.0503,276.8625,0.3001,277.1626,0.3668,275,0,-275,0.0235,1;0;0,0,276.7672,1.0,828.0,-327.0,1,0
96,277.5294,-14197.7172,-13920.1878,14198.5342,278.3464,0.3001,278.6465,0.3668,-275,0.0167,275,0.0196,0;0.5;0,1,278.2594,1.0,821.0,-424.0,1,1
97,279.0134,-14199.2011,-13920.1878,14199.9848,279.7970,0.3001,280.0971,0.3668,275,0.0088,-275,0.0117,1;0;0,0,279.7101,1.0,824.0,-486.0,1,0
98,280.4639,-14200.6517,-13920.1878,14201.6188,281.4310,0.3001,281.7311,0.3668,275,0,-275,0.0029,1;0;0,0,281.3358,1.0,834.0,-463.0,1,0
99,282.0979,-14202.2857,-13920.1878,14202.8026,282.6148,0.3001,282.9149,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,282.5279,0.0,-920.0,-388.0,1,1
100,283.2818,-14203.4695,-13920.1878,14204.4533,284.2655,0.3001,284.5656,0.3668,275,0.05,-275,0.0735,1;0;0,0,284.1785,1.0,838.0,-452.0,1,0
101,284.9324,-14205.1202,-13920.1878,14206.1039,285.9162,0.3001,286.2163,0.3668,-275,0.45,275,0.5171,0;0.5;0,1,285.8209,1.0,844.0,-448.0,1,1
102,286.5831,-14206.7709,-13920.1878,14207.3044,287.1166,0.3001,287.4168,0.3668,275,0,-275,0.1921,0;0.5;0,0,287.0298,0.0,-936.0,-335.0,1,1
103,287.7836,-14207.9714,-13920.1878,14208.5049,288.3171,0.3001,288.6172,0.3668,-275,0,275,0.1921,0;0.5;0,1,288.2219,1.0,845.0,-440.0,1,1
104,288.9841,-14209.1718,-13920.1878,14209.6220,289.4342,0.3001,289.7344,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,289.3389,0.0,-932.0,-345.0,1,1
105,290.1012,-14210.2890,-13920.1878,14210.8725,290.6848,0.3001,290.9849,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,290.5896,1.0,836.0,-440.0,1,1
106,291.3517,-14211.5395,-13920.1878,14212.1397,291.9519,0.3001,292.2521,0.3668,-275,0.45,275,0.4582,1;0;0,1,291.8650,0.0,-936.0,-330.0,1,0
107,292.6189,-14212.8066,-13920.1878,14213.2568,293.0691,0.3001,293.3692,0.3668,-275,0.05,275,0.6,0;0.5;0,1,292.9823,1.0,836.0,-454.0,1,1
108,293.7360,-14213.9238,-13920.1878,14214.3406,294.1528,0.3001,294.4529,0.3668,275,0.05,-275,0.6,0;0.5;0,0,294.0659,0.0,-927.0,-329.0,1,1
109,294.8198,-14215.0075,-13920.1878,14215.3910,295.2033,0.3001,295.5034,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,295.1079,1.0,826.0,-465.0,1,1
110,295.8702,-14216.0580,-13920.1878,14216.5915,296.4037,0.3001,296.7039,0.3668,275,0.45,-275,0.5171,0;0.5;0,0,296.3085,0.0,-927.0,-345.0,1,1
111,297.0707,-14217.2585,-13920.1878,14218.1922,298.0044,0.3001,298.3045,0.3668,-275,0.0088,275,0.0098,0;0.5;0,1,297.9093,1.0,839.0,-426.0,1,1
112,298.6713,-14218.8591,-13920.1878,14219.7595,299.5717,0.3001,299.8718,0.3668,-275,0.05,275,0.0582,0;0.5;0,1,299.4849,1.0,831.0,-447.0,1,1
113,300.2386,-14220.4264,-13920.1878,14221.1934,301.0056,0.3001,301.3057,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,300.9188,1.0,831.0,-452.0,1,1
114,301.6725,-14221.8603,-13920.1878,14222.3272,302.1394,0.3001,302.4395,0.3668,275,0.05,-275,0.2421,0;0.5;0,0,302.0524,0.0,-914.0,-353.0,1,1
115,302.8063,-14222.9941,-13920.1878,14223.4943,303.3065,0.3001,303.6067,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,303.2197,1.0,826.0,-457.0,1,1
116,303.9735,-14224.1613,-13920.1878,14236.1828,315.9950,0.3001,316.2951,0.3668,-275,0,275,0.001,0;0.5;0,1,315.9081,1.0,875.0,-321.0,1,1
117,316.6619,-14236.8497,-13920.1878,14237.8335,317.6457,0.3001,317.9458,0.3668,275,0.0167,-275,0.0177,1;0;0,0,317.5504,1.0,845.0,-315.0,1,0
118,318.3126,-14238.5004,-13920.1878,14239.7342,319.5465,0.3001,319.8466,0.3668,-275,0.0088,275,0.0117,1;0;0,1,319.4512,0.0,-850.0,-273.0,1,0
119,320.2134,-14240.4012,-13920.1878,14240.6012,320.4135,0.3001,320.7136,0.3668,275,0.45,-275,0.6421,1;0;0,0,320.3183,1.0,829.0,-335.0,1,0
120,321.0804,-14241.2682,-13920.1878,14242.0518,321.8641,0.3001,322.1642,0.3668,275,0.05,-275,0.0735,0;0.5;0,0,321.7771,0.0,-822.0,-329.0,1,1
121,322.5310,-14242.7188,-13920.1878,14243.4357,323.2480,0.3001,323.5481,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,323.1610,1.0,825.0,-358.0,1,1
122,323.9149,-14244.1027,-13920.1878,14244.8530,324.6652,0.3001,324.9653,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,324.5699,1.0,831.0,-367.0,1,1
123,325.3321,-14245.5199,-13920.1878,14246.3369,326.1491,0.3001,326.4492,0.3668,-275,0.2,275,0.2235,0;0.5;0,1,326.0540,1.0,818.0,-372.0,1,1
124,326.8161,-14247.0038,-13920.1878,14247.6875,327.4997,0.3001,327.7998,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,327.4127,1.0,825.0,-359.0,1,1
125,328.1666,-14248.3544,-13920.1878,14248.8046,328.6168,0.3001,328.9169,0.3668,275,0,-275,0.1921,0;0.5;0,0,328.5298,0.0,-840.0,-301.0,1,1
126,329.2837,-14249.4715,-13920.1878,14249.9717,329.7839,0.3001,330.0841,0.3668,-275,0.0167,275,0.0838,0;0.5;0,1,329.6887,1.0,831.0,-346.0,1,1
127,330.4509,-14250.6386,-13920.1878,14251.1055,330.9177,0.3001,331.2178,0.3668,-275,0.05,275,0.6,0;0.5;0,1,330.8224,1.0,836.0,-345.0,1,1
128,331.5847,-14251.7724,-13920.1878,14252.4227,332.2349,0.3001,332.5350,0.3668,275,0.05,-275,0.0529,1;0;0,0,332.1480,1.0,825.0,-380.0,1,0
129,332.9019,-14253.0896,-13920.1878,14253.8399,333.6522,0.3001,333.9523,0.3668,-275,0.0167,275,0.0838,0;0.5;0,1,333.5568,1.0,831.0,-341.0,1,1
130,334.3191,-14254.5069,-13920.1878,14255.1405,334.9527,0.3001,335.2528,0.3668,275,0.45,-275,0.5171,0;0.5;0,0,334.8658,0.0,-851.0,-278.0,1,1
131,335.6196,-14255.8074,-13920.1878,14256.3576,336.1699,0.3001,336.4700,0.3668,275,0,-275,0.001,1;0;0,0,336.0829,1.0,826.0,-338.0,1,0
132,336.8368,-14257.0246,-13920.1878,14257.5248,337.3370,0.3001,337.6371,0.3668,275,0.2,-275,1,0;0.5;0,0,337.2417,0.0,-870.0,-264.0,1,1
133,338.0039,-14258.1917,-13920.1878,14259.2922,339.1044,0.3001,339.4045,0.3668,275,0.0088,-275,0.0098,1;0;0,0,339.0092,1.0,826.0,-344.0,1,0
134,339.7713,-14259.9591,-13920.1878,14260.9095,340.7217,0.3001,341.0218,0.3668,-275,0,275,0.0671,1;0;0,1,340.6348,0.0,-856.0,-266.0,1,0
135,341.3886,-14261.5764,-13920.1878,14262.0266,341.8388,0.3001,342.1389,0.3668,275,0,-275,0.1921,0;0.5;0,0,341.7520,0.0,-863.0,-263.0,1,1
136,342.5058,-14262.6935,-13920.1878,14263.8940,343.7062,0.3001,344.0064,0.3668,275,0.0167,-275,0.0196,0;0.5;0,0,343.6193,0.0,-859.0,-270.0,1,1
137,344.3732,-14264.5610,-13920.1878,14265.0278,344.8400,0.3001,345.1402,0.3668,-275,0.0167,275,0.0177,0;0.5;0,1,344.7448,1.0,857.0,-420.0,1,1
138,345.5070,-14265.6947,-13920.1878,14266.3283,346.1406,0.3001,346.4407,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,346.0537,0.0,-865.0,-273.0,1,1
139,346.8075,-14266.9953,-13920.1878,14267.7289,347.5411,0.3001,347.8412,0.3668,275,0.0167,-275,0.0402,0;0.5;0,0,347.4541,0.0,-860.0,-265.0,1,1
140,348.2081,-14268.3958,-13920.1878,14269.3629,349.1751,0.3001,349.4752,0.3668,275,0,-275,0.0029,1;0;0,0,349.0800,1.0,844.0,-434.0,1,0
141,349.8421,-14270.0298,-13920.1878,14270.7968,350.6090,0.3001,350.9092,0.3668,275,0.0167,-275,0.0402,0;0.5;0,0,350.5222,0.0,-870.0,-292.0,1,1
142,351.2760,-14271.4638,-13920.1878,14272.1974,352.0096,0.3001,352.3097,0.3668,-275,0.05,275,0.0529,0;0.5;0,1,351.9227,1.0,861.0,-431.0,1,1
143,352.6765,-14272.8643,-13920.1878,14273.5479,353.3602,0.3001,353.6603,0.3668,-275,0.2,275,0.2082,1;0;0,1,353.2649,0.0,-866.0,-278.0,1,0
144,354.0271,-14274.2149,-13920.1878,14275.4487,355.2609,0.3001,355.5610,0.3668,-275,0.0088,275,0.0098,0;0.5;0,1,355.1740,1.0,864.0,-387.0,1,1
145,355.9279,-14276.1156,-13920.1878,14276.7492,356.5614,0.3001,356.8616,0.3668,-275,0.45,275,1,0;0.5;0,1,356.4746,1.0,899.0,-214.0,1,1
146,357.2284,-14277.4162,-13920.1878,14278.2999,358.1121,0.3001,358.4122,0.3668,275,0.0088,-275,0.0098,1;0;0,0,358.0167,1.0,948.0,-165.0,1,0
