trial,presentation_startTime,presentation_duration,prefeedback_startTime,prefeedback_duration,feedback_startTime,feedback_duration,fixation_startTime,fixation_duration,presentation_object1_positionX,presentation_object1_contrastValue,presentation_object2_positionX,presentation_object2_contrastValue,feedback_object1_color,trialValue,presentation_responseTime,presentation_response,presentation_touchPositionX,presentation_touchPositionY,respondedInTime,correct
18,78.5487,-26460.7582,-26382.2095,26461.4418,79.2323,0.3001,79.5324,0.3668,275,0.05,-275,0.0735,0;0.5;0,0,79.1538,0.0,-954.0,-430.0,1,1
19,79.8992,-26462.1088,-26382.2095,26463.3760,81.1664,0.3001,81.4665,0.3668,-275,0,275,0.001,0;0.5;0,1,81.0798,1.0,896.0,-397.0,1,1
20,81.8334,-26464.0429,-26382.2095,26464.8099,82.6003,0.3001,82.9005,0.3668,-275,0,275,0.0235,0;0.5;0,1,82.5135,1.0,894.0,-393.0,1,1
21,83.2673,-26465.4768,-26382.2095,26466.3272,84.1176,0.3001,84.4177,0.3668,-275,0.05,275,0.0582,1;0;0,1,84.0309,0.0,-935.0,-444.0,1,0
22,84.7846,-26466.9941,-26382.2095,26467.8444,85.6349,0.3001,85.9350,0.3668,-275,0,275,0.0029,0;0.5;0,1,85.5481,1.0,897.0,-406.0,1,1
23,86.3018,-26468.5114,-26382.2095,26469.3284,87.1188,0.3001,87.4190,0.3668,275,0.05,-275,0.1171,0;0.5;0,0,87.0320,0.0,-953.0,-439.0,1,1
24,87.7858,-26469.9953,-26382.2095,26470.5455,88.3360,0.3001,88.6361,0.3668,275,0.05,-275,0.6,0;0.5;0,0,88.2491,0.0,-966.0,-428.0,1,1
25,89.0029,-26471.2125,-26382.2095,26471.8127,89.6032,0.3001,89.9033,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,89.5164,1.0,900.0,-402.0,1,1
26,90.2701,-26472.4797,-26382.2095,26473.0966,90.8870,0.3001,91.1872,0.3668,275,0.2,-275,0.75,0;0.5;0,0,90.8084,0.0,-952.0,-419.0,1,1
27,91.5540,-26473.7635,-26382.2095,26474.4972,92.2876,0.3001,92.5877,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,92.2007,1.0,903.0,-401.0,1,1
28,92.9546,-26475.1641,-26382.2095,26475.7643,93.5548,0.3001,93.8549,0.3668,-275,0.2,275,0.2082,0;0.5;0,1,93.4762,1.0,902.0,-380.0,1,1
29,94.2217,-26476.4313,-26382.2095,26477.7818,95.5723,0.3001,95.8724,0.3668,275,0,-275,0.001,1;0;0,0,95.4938,1.0,907.0,-404.0,1,0
30,96.2392,-26478.4488,-26382.2095,26479.0490,96.8395,0.3001,97.1396,0.3668,-275,0.45,275,1,0;0.5;0,1,96.7611,1.0,894.0,-399.0,1,1
31,97.5064,-26479.7159,-26382.2095,26480.4996,98.2901,0.3001,98.5902,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,98.2117,1.0,903.0,-382.0,1,1
32,98.9570,-26481.1665,-26382.2095,26481.8168,99.6073,0.3001,99.9074,0.3668,-275,0.0167,275,0.0177,1;0;0,1,99.5287,0.0,-966.0,-431.0,1,0
33,100.2742,-26482.4837,-26382.2095,26482.9839,100.7744,0.3001,101.0745,0.3668,-275,0.2,275,0.3921,0;0.5;0,1,100.6874,1.0,906.0,-411.0,1,1
34,101.4413,-26483.6509,-26382.2095,26484.1844,101.9749,0.3001,102.2750,0.3668,275,0.0088,-275,0.0117,1;0;0,0,101.8964,1.0,904.0,-409.0,1,0
35,102.6418,-26484.8514,-26382.2095,26485.6350,103.4255,0.3001,103.7256,0.3668,275,0.05,-275,0.1171,0;0.5;0,0,103.3470,0.0,-955.0,-444.0,1,1
36,104.0924,-26486.3020,-26382.2095,26487.0356,104.8261,0.3001,105.1262,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,104.7474,0.0,-956.0,-446.0,1,1
37,105.4930,-26487.7025,-26382.2095,26488.2027,105.9932,0.3001,106.2933,0.3668,275,0.05,-275,0.6,0;0.5;0,0,105.9063,0.0,-964.0,-450.0,1,1
38,106.6601,-26488.8697,-26382.2095,26489.4532,107.2437,0.3001,107.5438,0.3668,-275,0.2,275,0.3921,0;0.5;0,1,107.1569,1.0,902.0,-408.0,1,1
39,107.9106,-26490.1202,-26382.2095,26491.7709,109.5613,0.3001,109.8614,0.3668,-275,0.0088,275,0.0117,0;0.5;0,1,109.4827,1.0,904.0,-416.0,1,1
40,110.2283,-26492.4378,-26382.2095,26493.2048,110.9952,0.3001,111.2954,0.3668,-275,0.0167,275,0.0196,0;0.5;0,1,110.9083,1.0,915.0,-407.0,1,1
41,111.6622,-26493.8717,-26382.2095,26494.4553,112.2457,0.3001,112.5459,0.3668,-275,0.0167,275,0.2088,0;0.5;0,1,112.1672,1.0,909.0,-397.0,1,1
42,112.9127,-26495.1222,-26382.2095,26495.7725,113.5629,0.3001,113.8631,0.3668,-275,0.05,275,0.0582,0;0.5;0,1,113.4844,1.0,915.0,-408.0,1,1
43,114.2299,-26496.4394,-26382.2095,26497.0230,114.8135,0.3001,115.1136,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,114.7350,1.0,901.0,-397.0,1,1
44,115.4804,-26497.6899,-26382.2095,26498.3402,116.1307,0.3001,116.4308,0.3668,275,0.0167,-275,0.0249,0;0.5;0,0,116.0523,0.0,-968.0,-453.0,1,1
45,116.7976,-26499.0071,-26382.2095,26499.5740,117.3645,0.3001,117.6646,0.3668,275,0.05,-275,0.6,0;0.5;0,0,117.2860,0.0,-969.0,-442.0,1,1
46,118.0314,-26500.2410,-26382.2095,26500.9746,118.7651,0.3001,119.0652,0.3668,-275,0.0088,275,0.0117,0;0.5;0,1,118.6867,1.0,895.0,-413.0,1,1
47,119.4320,-26501.6415,-26382.2095,26502.2918,120.0823,0.3001,120.3824,0.3668,275,0.2,-275,0.2671,1;0;0,0,119.9953,1.0,901.0,-402.0,1,0
48,120.7492,-26502.9587,-26382.2095,26503.6757,121.4662,0.3001,121.7663,0.3668,-275,0.45,275,0.4735,0;0.5;0,1,121.3875,1.0,909.0,-406.0,1,1
49,122.1331,-26504.3426,-26382.2095,26504.9095,122.7000,0.3001,123.0001,0.3668,275,0,-275,0.0671,0;0.5;0,0,122.6214,0.0,-968.0,-443.0,1,1
50,123.3669,-26505.5765,-26382.2095,26506.2601,124.0506,0.3001,124.3507,0.3668,275,0.45,-275,0.4582,0;0.5;0,0,123.9720,0.0,-970.0,-437.0,1,1
51,124.7175,-26506.9270,-26382.2095,26507.6607,125.4511,0.3001,125.7512,0.3668,-275,0.05,275,0.0582,1;0;0,1,125.3726,0.0,-965.0,-436.0,1,0
52,126.1181,-26508.3276,-26382.2095,26508.8778,126.6683,0.3001,126.9684,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,126.5815,1.0,905.0,-411.0,1,1
53,127.3352,-26509.5448,-26382.2095,26510.2450,128.0355,0.3001,128.3356,0.3668,275,0.45,-275,0.4582,1;0;0,0,127.9486,1.0,893.0,-392.0,1,0
54,128.7024,-26510.9120,-26382.2095,26511.5956,129.3861,0.3001,129.6862,0.3668,-275,0,275,0.0671,0;0.5;0,1,129.3074,1.0,907.0,-408.0,1,1
55,130.0530,-26512.2625,-26382.2095,26513.4297,131.2201,0.3001,131.5203,0.3668,275,0,-275,0.0235,1;0;0,0,131.1332,1.0,905.0,-410.0,1,0
56,131.8871,-26514.0966,-26382.2095,26514.6635,132.4540,0.3001,132.7541,0.3668,-275,0,275,0.1921,0;0.5;0,1,132.3753,1.0,915.0,-373.0,1,1
57,133.1209,-26515.3305,-26382.2095,26516.0808,133.8712,0.3001,134.1713,0.3668,-275,0.45,275,0.6421,1;0;0,1,133.7927,0.0,-966.0,-434.0,1,0
58,134.5382,-26516.7477,-26382.2095,26517.3313,135.1217,0.3001,135.4218,0.3668,275,0.05,-275,0.6,0;0.5;0,0,135.0431,0.0,-973.0,-433.0,1,1
59,135.7887,-26517.9982,-26382.2095,26518.6818,136.4723,0.3001,136.7724,0.3668,275,0.0167,-275,0.0402,1;0;0,0,136.3937,1.0,902.0,-401.0,1,0
60,137.1392,-26519.3488,-26382.2095,26519.8656,137.6561,0.3001,137.9562,0.3668,-275,0,275,0.0671,0;0.5;0,1,137.5691,1.0,907.0,-395.0,1,1
61,138.3230,-26520.5326,-26382.2095,26521.0995,138.8899,0.3001,139.1901,0.3668,-275,0.0167,275,0.0838,0;0.5;0,1,138.8032,1.0,903.0,-393.0,1,1
62,139.5569,-26521.7664,-26382.2095,26522.2833,140.0737,0.3001,140.3739,0.3668,275,0.05,-275,0.6,0;0.5;0,0,139.9868,0.0,-976.0,-428.0,1,1
63,140.7407,-26522.9502,-26382.2095,26523.5671,141.3576,0.3001,141.6577,0.3668,-275,0,275,0.0235,0;0.5;0,1,141.2710,1.0,902.0,-394.0,1,1
64,142.0245,-26524.2341,-26382.2095,26524.8010,142.5914,0.3001,142.8916,0.3668,-275,0.0167,275,0.0838,0;0.5;0,1,142.5046,1.0,903.0,-373.0,1,1
65,143.2584,-26525.4679,-26382.2095,26526.0015,143.7919,0.3001,144.0920,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,143.7050,1.0,916.0,-388.0,1,1
66,144.4589,-26526.6684,-26382.2095,26527.4521,145.2425,0.3001,145.5426,0.3668,275,0.0088,-275,0.0117,1;0;0,0,145.1639,1.0,903.0,-397.0,1,0
67,145.9095,-26528.1190,-26382.2095,26528.7859,146.5764,0.3001,146.8765,0.3668,-275,0.0167,275,0.0249,0;0.5;0,1,146.4978,1.0,909.0,-390.0,1,1
68,147.2433,-26529.4529,-26382.2095,26530.0531,147.8436,0.3001,148.1437,0.3668,275,0.05,-275,0.1171,0;0.5;0,0,147.7650,0.0,-973.0,-431.0,1,1
69,148.5105,-26530.7201,-26382.2095,26531.4370,149.2275,0.3001,149.5276,0.3668,275,0.2,-275,0.2235,1;0;0,0,149.1489,1.0,900.0,-392.0,1,0
70,149.8944,-26532.1039,-26382.2095,26533.2878,151.0782,0.3001,151.3783,0.3668,275,0,-275,0.0029,1;0;0,0,150.9996,1.0,912.0,-388.0,1,0
71,151.7452,-26533.9547,-26382.2095,26534.1048,151.8952,0.3001,152.1953,0.3668,-275,0.0088,275,0.0759,1;0;0,1,151.8167,0.0,-968.0,-412.0,1,0
72,152.5622,-26534.7717,-26382.2095,26535.4553,153.2458,0.3001,153.5459,0.3668,275,0,-275,0.1921,0;0.5;0,0,153.1590,0.0,-975.0,-397.0,1,1
73,153.9127,-26536.1223,-26382.2095,26536.6558,154.4463,0.3001,154.7464,0.3668,-275,0.05,275,0.0582,0;0.5;0,1,154.3594,1.0,893.0,-378.0,1,1
74,155.1132,-26537.3227,-26382.2095,26537.8730,155.6634,0.3001,155.9635,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,155.5765,1.0,898.0,-397.0,1,1
75,156.3304,-26538.5399,-26382.2095,26539.3569,157.1474,0.3001,157.4475,0.3668,275,0.0167,-275,0.0177,1;0;0,0,157.0607,1.0,896.0,-391.0,1,0
76,157.8143,-26540.0238,-26382.2095,26540.6408,158.4312,0.3001,158.7313,0.3668,275,0.0088,-275,0.0098,0;0.5;0,0,158.3444,0.0,-959.0,-416.0,1,1
77,159.0982,-26541.3077,-26382.2095,26542.3581,160.1486,0.3001,160.4487,0.3668,-275,0.45,275,0.4582,1;0;0,1,160.0617,0.0,-969.0,-412.0,1,0
78,160.8155,-26543.0251,-26382.2095,26543.7087,161.4991,0.3001,161.7993,0.3668,275,0.0167,-275,0.0177,1;0;0,0,161.4206,1.0,897.0,-360.0,1,0
79,162.1661,-26544.3756,-26382.2095,26544.9258,162.7163,0.3001,163.0164,0.3668,-275,0.05,275,0.6,0;0.5;0,1,162.6294,1.0,898.0,-382.0,1,1
80,163.3832,-26545.5928,-26382.2095,26546.1763,163.9668,0.3001,164.2669,0.3668,275,0,-275,0.1921,0;0.5;0,0,163.8799,0.0,-961.0,-426.0,1,1
81,164.6337,-26546.8433,-26382.2095,26547.4269,165.2173,0.3001,165.5174,0.3668,-275,0.0088,275,0.0323,0;0.5;0,1,165.1387,1.0,894.0,-376.0,1,1
82,165.8843,-26548.0938,-26382.2095,26548.7607,166.5512,0.3001,166.8513,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,166.4726,0.0,-969.0,-421.0,1,1
83,167.2181,-26549.4277,-26382.2095,26550.7115,168.5020,0.3001,168.8021,0.3668,275,0,-275,0.0082,1;0;0,0,168.4234,1.0,901.0,-397.0,1,0
84,169.1689,-26551.3785,-26382.2095,26552.0454,169.8359,0.3001,170.1360,0.3668,-275,0,275,0.1921,0;0.5;0,1,169.7573,1.0,906.0,-386.0,1,1
85,170.5028,-26552.7123,-26382.2095,26553.6461,171.4365,0.3001,171.7366,0.3668,-275,0.45,275,0.4582,0;0.5;0,1,171.3498,1.0,908.0,-403.0,1,1
86,172.1034,-26554.3130,-26382.2095,26554.8799,172.6703,0.3001,172.9705,0.3668,-275,0.05,275,0.6,0;0.5;0,1,172.5834,1.0,907.0,-383.0,1,1
87,173.3373,-26555.5468,-26382.2095,26556.2471,174.0376,0.3001,174.3377,0.3668,-275,0.2,275,0.2235,0;0.5;0,1,173.9507,1.0,897.0,-391.0,1,1
88,174.7045,-26556.9140,-26382.2095,26557.6977,175.4882,0.3001,175.7883,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,175.4096,1.0,902.0,-393.0,1,1
89,176.1551,-26558.3646,-26382.2095,26558.9149,176.7053,0.3001,177.0054,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,176.6267,1.0,902.0,-373.0,1,1
90,177.3723,-26559.5818,-26382.2095,26560.1654,177.9558,0.3001,178.2560,0.3668,-275,0.2,275,1,0;0.5;0,1,177.8690,1.0,897.0,-382.0,1,1
91,178.6228,-26560.8323,-26382.2095,26561.3992,179.1897,0.3001,179.4898,0.3668,275,0.2,-275,0.2082,1;0;0,0,179.1026,1.0,902.0,-384.0,1,0
92,179.8566,-26562.0661,-26382.2095,26562.7498,180.5402,0.3001,180.8403,0.3668,-275,0.0167,275,0.0838,0;0.5;0,1,180.4617,1.0,899.0,-388.0,1,1
93,181.2072,-26563.4167,-26382.2095,26563.9836,181.7741,0.3001,182.0742,0.3668,275,0.2,-275,0.2671,0;0.5;0,0,181.6956,0.0,-971.0,-422.0,1,1
94,182.4410,-26564.6505,-26382.2095,26565.3842,183.1746,0.3001,183.4747,0.3668,-275,0.45,275,0.5171,0;0.5;0,1,183.0961,1.0,898.0,-381.0,1,1
95,183.8416,-26566.0511,-26382.2095,26566.7014,184.4918,0.3001,184.7919,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,184.4133,1.0,908.0,-378.0,1,1
96,185.1588,-26567.3683,-26382.2095,26567.9185,185.7090,0.3001,186.0091,0.3668,-275,0.2,275,0.3921,0;0.5;0,1,185.6304,1.0,904.0,-378.0,1,1
97,186.3759,-26568.5855,-26382.2095,26569.2691,187.0595,0.3001,187.3597,0.3668,275,0.45,-275,1,0;0.5;0,0,186.9810,0.0,-968.0,-427.0,1,1
98,187.7265,-26569.9360,-26382.2095,26570.8364,188.6268,0.3001,188.9270,0.3668,-275,0,275,0.0082,0;0.5;0,1,188.5400,1.0,895.0,-362.0,1,1
99,189.2938,-26571.5033,-26382.2095,26573.0706,190.8611,0.3001,191.1612,0.3668,275,0,-275,0.0029,1;0;0,0,190.7826,1.0,899.0,-366.0,1,0
100,191.5280,-26573.7376,-26382.2095,26574.7046,192.4951,0.3001,192.7952,0.3668,275,0.05,-275,0.0735,1;0;0,0,192.4165,1.0,894.0,-368.0,1,0
101,193.1620,-26575.3716,-26382.2095,26575.9885,193.7789,0.3001,194.0791,0.3668,275,0.0088,-275,0.0098,0;0.5;0,0,193.7005,0.0,-923.0,-398.0,1,1
102,194.4459,-26576.6554,-26382.2095,26577.4057,195.1962,0.3001,195.4963,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,195.1177,1.0,908.0,-394.0,1,1
103,195.8631,-26578.0727,-26382.2095,26578.8396,196.6301,0.3001,196.9302,0.3668,275,0.45,-275,0.6421,1;0;0,0,196.5516,1.0,909.0,-401.0,1,0
104,197.2970,-26579.5066,-26382.2095,26580.2902,198.0807,0.3001,198.3808,0.3668,-275,0.2,275,0.2235,0;0.5;0,1,198.0021,1.0,912.0,-375.0,1,1
105,198.7476,-26580.9572,-26382.2095,26581.9076,199.6980,0.3001,199.9981,0.3668,275,0.0167,-275,0.0196,1;0;0,0,199.6110,1.0,903.0,-388.0,1,0
106,200.3650,-26582.5745,-26382.2095,26583.1414,200.9318,0.3001,201.2320,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,200.8450,0.0,-915.0,-407.0,1,1
107,201.5988,-26583.8083,-26382.2095,26585.1255,202.9160,0.3001,203.2161,0.3668,275,0.2,-275,0.2671,0;0.5;0,0,202.8374,0.0,-918.0,-393.0,1,1
108,203.5829,-26585.7925,-26382.2095,26586.3594,204.1498,0.3001,204.4499,0.3668,275,0.05,-275,0.6,0;0.5;0,0,204.0713,0.0,-919.0,-393.0,1,1
109,204.8168,-26587.0263,-26382.2095,26587.8100,205.6004,0.3001,205.9005,0.3668,-275,0.05,275,0.0582,0;0.5;0,1,205.5221,1.0,911.0,-390.0,1,1
110,206.2674,-26588.4769,-26382.2095,26589.0438,206.8343,0.3001,207.1344,0.3668,-275,0.2,275,1,0;0.5;0,1,206.7557,1.0,918.0,-375.0,1,1
111,207.5012,-26589.7107,-26382.2095,26590.2443,208.0347,0.3001,208.3349,0.3668,-275,0.05,275,0.6,0;0.5;0,1,207.9562,1.0,908.0,-383.0,1,1
112,208.7017,-26590.9112,-26382.2095,26591.7115,209.5020,0.3001,209.8021,0.3668,-275,0,275,0.0235,1;0;0,1,209.4235,0.0,-927.0,-382.0,1,0
113,210.1689,-26592.3785,-26382.2095,26592.9787,210.7692,0.3001,211.0693,0.3668,275,0.0167,-275,0.2088,0;0.5;0,0,210.6906,0.0,-922.0,-387.0,1,1
114,211.4361,-26593.6457,-26382.2095,26594.5294,212.3198,0.3001,212.6199,0.3668,-275,0.45,275,0.6421,1;0;0,1,212.2330,0.0,-926.0,-386.0,1,0
115,212.9868,-26595.1963,-26382.2095,26595.8466,213.6370,0.3001,213.9371,0.3668,275,0,-275,0.0671,0;0.5;0,0,213.5503,0.0,-932.0,-379.0,1,1
116,214.3040,-26596.5135,-26382.2095,26597.2638,215.0543,0.3001,215.3544,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,214.9673,1.0,900.0,-394.0,1,1
117,215.7212,-26597.9307,-26382.2095,26598.7644,216.5549,0.3001,216.8550,0.3668,-275,0.45,275,0.5171,0;0.5;0,1,216.4764,1.0,903.0,-378.0,1,1
118,217.2218,-26599.4314,-26382.2095,26600.0983,217.8887,0.3001,218.1889,0.3668,-275,0.05,275,0.0529,0;0.5;0,1,217.8017,1.0,905.0,-389.0,1,1
119,218.5557,-26600.7652,-26382.2095,26601.4488,219.2393,0.3001,219.5394,0.3668,275,0.0088,-275,0.0117,1;0;0,0,219.1606,1.0,909.0,-390.0,1,0
120,219.9062,-26602.1158,-26382.2095,26602.9661,220.7566,0.3001,221.0567,0.3668,-275,0,275,0.0235,1;0;0,1,220.6696,0.0,-934.0,-379.0,1,0
121,221.4235,-26603.6331,-26382.2095,26604.0999,221.8904,0.3001,222.1905,0.3668,275,0,-275,0.0082,1;0;0,0,221.8034,1.0,912.0,-403.0,1,0
122,222.5573,-26604.7669,-26382.2095,26604.9169,222.7074,0.3001,223.0075,0.3668,-275,0,275,0.001,1;0;0,1,222.6206,0.0,-937.0,-378.0,1,0
123,223.3743,-26605.5839,-26382.2095,26606.5176,224.3080,0.3001,224.6081,0.3668,-275,0.0088,275,0.0323,0;0.5;0,1,224.2295,1.0,891.0,-379.0,1,1
124,224.9750,-26607.1845,-26382.2095,26607.8181,225.6086,0.3001,225.9087,0.3668,-275,0.0167,275,0.0177,0;0.5;0,1,225.5217,1.0,901.0,-394.0,1,1
125,226.2755,-26608.4850,-26382.2095,26609.3020,227.0925,0.3001,227.3926,0.3668,275,0.0167,-275,0.0402,1;0;0,0,227.0058,1.0,890.0,-378.0,1,0
126,227.7594,-26609.9690,-26382.2095,26610.8193,228.6098,0.3001,228.9099,0.3668,275,0,-275,0.0082,0;0.5;0,0,228.5228,0.0,-919.0,-394.0,1,1
127,229.2767,-26611.4863,-26382.2095,26612.1032,229.8936,0.3001,230.1938,0.3668,275,0.0167,-275,0.0838,0;0.5;0,0,229.8067,0.0,-923.0,-396.0,1,1
128,230.5606,-26612.7701,-26382.2095,26613.4871,231.2775,0.3001,231.5777,0.3668,275,0.2,-275,0.2671,1;0;0,0,231.1989,1.0,894.0,-373.0,1,0
129,231.9445,-26614.1540,-26382.2095,26614.7709,232.5614,0.3001,232.8615,0.3668,-275,0,275,0.1921,0;0.5;0,1,232.4829,1.0,898.0,-388.0,1,1
130,233.2283,-26615.4379,-26382.2095,26616.0214,233.8119,0.3001,234.1120,0.3668,-275,0.2,275,0.75,0;0.5;0,1,233.7334,1.0,898.0,-373.0,1,1
131,234.4788,-26616.6884,-26382.2095,26617.5054,235.2958,0.3001,235.5960,0.3668,-275,0.0088,275,0.0323,0;0.5;0,1,235.2172,1.0,897.0,-393.0,1,1
132,235.9628,-26618.1723,-26382.2095,26618.9226,236.7131,0.3001,237.0132,0.3668,275,0.05,-275,0.0582,1;0;0,0,236.6344,1.0,897.0,-394.0,1,0
133,237.3800,-26619.5896,-26382.2095,26620.8067,238.5972,0.3001,238.8973,0.3668,275,0,-275,0.0082,1;0;0,0,238.5186,1.0,897.0,-395.0,1,0
134,239.2641,-26621.4737,-26382.2095,26622.9409,240.7314,0.3001,241.0315,0.3668,275,0.0167,-275,0.2088,1;0;0,0,240.6529,1.0,892.0,-374.0,1,0
135,241.3983,-26623.6079,-26382.2095,26624.7250,242.5154,0.3001,242.8156,0.3668,-275,0.0167,275,0.0249,1;0;0,1,242.4368,0.0,-915.0,-394.0,1,0
136,243.1824,-26625.3919,-26382.2095,26626.3090,244.0994,0.3001,244.3995,0.3668,-275,0.05,275,0.0735,0;0.5;0,1,244.0126,1.0,884.0,-372.0,1,1
137,244.7663,-26626.9759,-26382.2095,26627.5928,245.3833,0.3001,245.6834,0.3668,-275,0.05,275,0.1171,0;0.5;0,1,245.2964,1.0,886.0,-372.0,1,1
138,246.0502,-26628.2597,-26382.2095,26628.9767,246.7672,0.3001,247.0673,0.3668,275,0.2,-275,0.2235,0;0.5;0,0,246.6887,0.0,-932.0,-390.0,1,1
139,247.4341,-26629.6436,-26382.2095,26630.6607,248.4512,0.3001,248.7513,0.3668,275,0.0167,-275,0.0249,0;0.5;0,0,248.3728,0.0,-926.0,-393.0,1,1
140,249.1181,-26631.3277,-26382.2095,26632.8783,250.6687,0.3001,250.9689,0.3668,-275,0,275,0.0082,1;0;0,1,250.5820,0.0,-919.0,-402.0,1,0
141,251.3357,-26633.5452,-26382.2095,26634.1955,251.9860,0.3001,252.2861,0.3668,275,0.05,-275,0.0529,1;0;0,0,251.8991,1.0,878.0,-373.0,1,0
142,252.6529,-26634.8624,-26382.2095,26635.6961,253.4866,0.3001,253.7867,0.3668,-275,0.2,275,0.2235,0;0.5;0,1,253.4081,1.0,876.0,-364.0,1,1
143,254.1535,-26636.3630,-26382.2095,26636.9299,254.7204,0.3001,255.0205,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,254.6334,0.0,-923.0,-393.0,1,1
144,255.3873,-26637.5969,-26382.2095,26638.2471,256.0376,0.3001,256.3377,0.3668,275,0.05,-275,0.0582,1;0;0,0,255.9591,1.0,896.0,-376.0,1,0
145,256.7045,-26638.9141,-26382.2095,26639.5310,257.3215,0.3001,257.6216,0.3668,275,0.2,-275,0.75,0;0.5;0,0,257.2347,0.0,-924.0,-396.0,1,1
146,257.9884,-26640.1979,-26382.2095,26641.5151,259.3056,0.3001,259.6057,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,259.2187,1.0,891.0,-391.0,1,1
147,259.9725,-26642.1821,-26382.2095,26642.8490,260.6395,0.3001,260.9396,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,260.5527,0.0,-928.0,-393.0,1,1
